#    L    TT             EE             BB             TE          
   136    0.38780E+04    0.11144E+01    0.39314E-04   -0.43416E+02
   137    0.39119E+04    0.11155E+01    0.38574E-04   -0.43733E+02
   138    0.39457E+04    0.11161E+01    0.37836E-04   -0.44030E+02
   139    0.39793E+04    0.11163E+01    0.37103E-04   -0.44307E+02
   140    0.40130E+04    0.11160E+01    0.36373E-04   -0.44565E+02
   141    0.40464E+04    0.11150E+01    0.35647E-04   -0.44800E+02
   142    0.40798E+04    0.11137E+01    0.34927E-04   -0.45015E+02
   143    0.41131E+04    0.11118E+01    0.34213E-04   -0.45209E+02
   144    0.41462E+04    0.11094E+01    0.33505E-04   -0.45381E+02
   145    0.41791E+04    0.11067E+01    0.32804E-04   -0.45531E+02
   146    0.42121E+04    0.11033E+01    0.32111E-04   -0.45659E+02
   147    0.42447E+04    0.10996E+01    0.31425E-04   -0.45763E+02
   148    0.42772E+04    0.10953E+01    0.30748E-04   -0.45844E+02
   149    0.43096E+04    0.10906E+01    0.30081E-04   -0.45903E+02
   150    0.43417E+04    0.10855E+01    0.29423E-04   -0.45935E+02
   151    0.43736E+04    0.10799E+01    0.28775E-04   -0.45944E+02
   152    0.44053E+04    0.10738E+01    0.28138E-04   -0.45929E+02
   153    0.44368E+04    0.10674E+01    0.27511E-04   -0.45887E+02
   154    0.44680E+04    0.10605E+01    0.26895E-04   -0.45821E+02
   155    0.44991E+04    0.10533E+01    0.26291E-04   -0.45730E+02
   156    0.45297E+04    0.10457E+01    0.25697E-04   -0.45614E+02
   157    0.45603E+04    0.10378E+01    0.25115E-04   -0.45471E+02
   158    0.45905E+04    0.10295E+01    0.24544E-04   -0.45303E+02
   159    0.46205E+04    0.10208E+01    0.23985E-04   -0.45108E+02
   160    0.46502E+04    0.10118E+01    0.23438E-04   -0.44886E+02
   161    0.46797E+04    0.10026E+01    0.22903E-04   -0.44638E+02
   162    0.47089E+04    0.99299E+00    0.22380E-04   -0.44365E+02
   163    0.47379E+04    0.98311E+00    0.21869E-04   -0.44064E+02
   164    0.47664E+04    0.97302E+00    0.21371E-04   -0.43737E+02
   165    0.47948E+04    0.96263E+00    0.20886E-04   -0.43382E+02
   166    0.48229E+04    0.95210E+00    0.20414E-04   -0.43000E+02
   167    0.48507E+04    0.94122E+00    0.19954E-04   -0.42593E+02
   168    0.48781E+04    0.93034E+00    0.19508E-04   -0.42157E+02
   169    0.49051E+04    0.91917E+00    0.19075E-04   -0.41693E+02
   170    0.49318E+04    0.90795E+00    0.18656E-04   -0.41203E+02
   171    0.49581E+04    0.89666E+00    0.18250E-04   -0.40683E+02
   172    0.49839E+04    0.88524E+00    0.17859E-04   -0.40136E+02
   173    0.50093E+04    0.87368E+00    0.17481E-04   -0.39562E+02
   174    0.50343E+04    0.86229E+00    0.17118E-04   -0.38960E+02
   175    0.50590E+04    0.85077E+00    0.16769E-04   -0.38330E+02
   176    0.50831E+04    0.83934E+00    0.16434E-04   -0.37672E+02
   177    0.51067E+04    0.82793E+00    0.16114E-04   -0.36988E+02
   178    0.51300E+04    0.81677E+00    0.15808E-04   -0.36275E+02
   179    0.51527E+04    0.80556E+00    0.15515E-04   -0.35534E+02
   180    0.51751E+04    0.79452E+00    0.15237E-04   -0.34766E+02
   181    0.51970E+04    0.78365E+00    0.14971E-04   -0.33972E+02
   182    0.52183E+04    0.77304E+00    0.14718E-04   -0.33150E+02
   183    0.52392E+04    0.76260E+00    0.14478E-04   -0.32302E+02
   184    0.52596E+04    0.75242E+00    0.14250E-04   -0.31426E+02
   185    0.52796E+04    0.74264E+00    0.14034E-04   -0.30526E+02
   186    0.52987E+04    0.73313E+00    0.13830E-04   -0.29597E+02
   187    0.53177E+04    0.72402E+00    0.13638E-04   -0.28643E+02
   188    0.53361E+04    0.71531E+00    0.13457E-04   -0.27663E+02
   189    0.53538E+04    0.70703E+00    0.13287E-04   -0.26657E+02
   190    0.53714E+04    0.69924E+00    0.13128E-04   -0.25628E+02
   191    0.53881E+04    0.69195E+00    0.12979E-04   -0.24571E+02
   192    0.54044E+04    0.68521E+00    0.12840E-04   -0.23490E+02
   193    0.54201E+04    0.67904E+00    0.12711E-04   -0.22385E+02
   194    0.54354E+04    0.67348E+00    0.12592E-04   -0.21255E+02
   195    0.54500E+04    0.66858E+00    0.12482E-04   -0.20102E+02
   196    0.54641E+04    0.66436E+00    0.12382E-04   -0.18925E+02
   197    0.54776E+04    0.66088E+00    0.12290E-04   -0.17726E+02
   198    0.54907E+04    0.65816E+00    0.12206E-04   -0.16504E+02
   199    0.55032E+04    0.65623E+00    0.12131E-04   -0.15260E+02
   200    0.55151E+04    0.65514E+00    0.12064E-04   -0.13995E+02
   201    0.55265E+04    0.65493E+00    0.12004E-04   -0.12707E+02
   202    0.55373E+04    0.65562E+00    0.11952E-04   -0.11398E+02
   203    0.55474E+04    0.65727E+00    0.11907E-04   -0.10069E+02
   204    0.55569E+04    0.65990E+00    0.11869E-04   -0.87205E+01
   205    0.55659E+04    0.66354E+00    0.11838E-04   -0.73519E+01
   206    0.55742E+04    0.66825E+00    0.11813E-04   -0.59640E+01
   207    0.55819E+04    0.67404E+00    0.11795E-04   -0.45574E+01
   208    0.55889E+04    0.68095E+00    0.11782E-04   -0.31326E+01
   209    0.55952E+04    0.68902E+00    0.11775E-04   -0.16899E+01
   210    0.56010E+04    0.69830E+00    0.11774E-04   -0.23033E+00
   211    0.56061E+04    0.70881E+00    0.11777E-04    0.12460E+01
   212    0.56105E+04    0.72059E+00    0.11786E-04    0.27382E+01
   213    0.56143E+04    0.73367E+00    0.11800E-04    0.42463E+01
   214    0.56175E+04    0.74805E+00    0.11818E-04    0.57690E+01
   215    0.56200E+04    0.76393E+00    0.11840E-04    0.73055E+01
   216    0.56219E+04    0.78111E+00    0.11866E-04    0.88563E+01
   217    0.56232E+04    0.79975E+00    0.11896E-04    0.10419E+02
   218    0.56238E+04    0.81985E+00    0.11929E-04    0.11995E+02
   219    0.56239E+04    0.84141E+00    0.11966E-04    0.13584E+02
   220    0.56233E+04    0.86459E+00    0.12006E-04    0.15182E+02
   221    0.56221E+04    0.88929E+00    0.12048E-04    0.16791E+02
   222    0.56203E+04    0.91568E+00    0.12093E-04    0.18410E+02
   223    0.56178E+04    0.94368E+00    0.12140E-04    0.20039E+02
   224    0.56148E+04    0.97328E+00    0.12190E-04    0.21675E+02
   225    0.56111E+04    0.10046E+01    0.12240E-04    0.23320E+02
   226    0.56068E+04    0.10377E+01    0.12293E-04    0.24971E+02
   227    0.56018E+04    0.10726E+01    0.12347E-04    0.26629E+02
   228    0.55963E+04    0.11092E+01    0.12401E-04    0.28293E+02
   229    0.55902E+04    0.11477E+01    0.12457E-04    0.29962E+02
   230    0.55834E+04    0.11879E+01    0.12513E-04    0.31635E+02
   231    0.55760E+04    0.12301E+01    0.12569E-04    0.33312E+02
   232    0.55680E+04    0.12741E+01    0.12626E-04    0.34992E+02
   233    0.55594E+04    0.13202E+01    0.12682E-04    0.36673E+02
   234    0.55500E+04    0.13681E+01    0.12737E-04    0.38356E+02
   235    0.55401E+04    0.14180E+01    0.12792E-04    0.40039E+02
   236    0.55296E+04    0.14699E+01    0.12846E-04    0.41722E+02
   237    0.55184E+04    0.15238E+01    0.12899E-04    0.43405E+02
   238    0.55067E+04    0.15799E+01    0.12950E-04    0.45086E+02
   239    0.54944E+04    0.16379E+01    0.13000E-04    0.46765E+02
   240    0.54814E+04    0.16980E+01    0.13048E-04    0.48439E+02
   241    0.54679E+04    0.17603E+01    0.13093E-04    0.50110E+02
   242    0.54538E+04    0.18246E+01    0.13136E-04    0.51777E+02
   243    0.54391E+04    0.18911E+01    0.13177E-04    0.53438E+02
   244    0.54238E+04    0.19597E+01    0.13214E-04    0.55094E+02
   245    0.54079E+04    0.20305E+01    0.13248E-04    0.56741E+02
   246    0.53915E+04    0.21035E+01    0.13279E-04    0.58382E+02
   247    0.53746E+04    0.21786E+01    0.13306E-04    0.60014E+02
   248    0.53570E+04    0.22562E+01    0.13329E-04    0.61637E+02
   249    0.53390E+04    0.23357E+01    0.13348E-04    0.63250E+02
   250    0.53205E+04    0.24177E+01    0.13363E-04    0.64852E+02
   251    0.53014E+04    0.25018E+01    0.13373E-04    0.66443E+02
   252    0.52817E+04    0.25882E+01    0.13378E-04    0.68022E+02
   253    0.52617E+04    0.26767E+01    0.13379E-04    0.69588E+02
   254    0.52411E+04    0.27677E+01    0.13376E-04    0.71140E+02
   255    0.52200E+04    0.28607E+01    0.13368E-04    0.72679E+02
   256    0.51985E+04    0.29562E+01    0.13356E-04    0.74205E+02
   257    0.51765E+04    0.30537E+01    0.13340E-04    0.75708E+02
   258    0.51539E+04    0.31536E+01    0.13321E-04    0.77203E+02
   259    0.51310E+04    0.32557E+01    0.13297E-04    0.78673E+02
   260    0.51076E+04    0.33601E+01    0.13269E-04    0.80135E+02
   261    0.50838E+04    0.34666E+01    0.13238E-04    0.81566E+02
   262    0.50594E+04    0.35755E+01    0.13203E-04    0.82987E+02
   263    0.50349E+04    0.36865E+01    0.13165E-04    0.84392E+02
   264    0.50098E+04    0.37997E+01    0.13123E-04    0.85774E+02
   265    0.49842E+04    0.39151E+01    0.13078E-04    0.87124E+02
   266    0.49582E+04    0.40329E+01    0.13030E-04    0.88465E+02
   267    0.49318E+04    0.41526E+01    0.12979E-04    0.89775E+02
   268    0.49050E+04    0.42747E+01    0.12924E-04    0.91069E+02
   269    0.48777E+04    0.43988E+01    0.12867E-04    0.92339E+02
   270    0.48502E+04    0.45250E+01    0.12807E-04    0.93585E+02
   271    0.48223E+04    0.46533E+01    0.12745E-04    0.94807E+02
   272    0.47941E+04    0.47840E+01    0.12679E-04    0.95999E+02
   273    0.47655E+04    0.49163E+01    0.12612E-04    0.97174E+02
   274    0.47366E+04    0.50510E+01    0.12542E-04    0.98310E+02
   275    0.47074E+04    0.51875E+01    0.12469E-04    0.99430E+02
   276    0.46780E+04    0.53260E+01    0.12395E-04    0.10051E+03
   277    0.46481E+04    0.54666E+01    0.12318E-04    0.10158E+03
   278    0.46180E+04    0.56091E+01    0.12239E-04    0.10260E+03
   279    0.45876E+04    0.57535E+01    0.12159E-04    0.10360E+03
   280    0.45569E+04    0.58997E+01    0.12076E-04    0.10458E+03
   281    0.45262E+04    0.60478E+01    0.11992E-04    0.10552E+03
   282    0.44949E+04    0.61976E+01    0.11906E-04    0.10643E+03
   283    0.44636E+04    0.63493E+01    0.11819E-04    0.10731E+03
   284    0.44320E+04    0.65027E+01    0.11731E-04    0.10816E+03
   285    0.44003E+04    0.66579E+01    0.11641E-04    0.10897E+03
   286    0.43682E+04    0.68147E+01    0.11549E-04    0.10975E+03
   287    0.43360E+04    0.69732E+01    0.11457E-04    0.11051E+03
   288    0.43036E+04    0.71332E+01    0.11364E-04    0.11123E+03
   289    0.42710E+04    0.72948E+01    0.11270E-04    0.11191E+03
   290    0.42383E+04    0.74577E+01    0.11175E-04    0.11257E+03
   291    0.42055E+04    0.76228E+01    0.11079E-04    0.11317E+03
   292    0.41723E+04    0.77889E+01    0.10983E-04    0.11376E+03
   293    0.41392E+04    0.79556E+01    0.10886E-04    0.11430E+03
   294    0.41058E+04    0.81244E+01    0.10789E-04    0.11481E+03
   295    0.40726E+04    0.82939E+01    0.10691E-04    0.11529E+03
   296    0.40391E+04    0.84655E+01    0.10593E-04    0.11572E+03
   297    0.40055E+04    0.86369E+01    0.10495E-04    0.11613E+03
   298    0.39717E+04    0.88104E+01    0.10397E-04    0.11650E+03
   299    0.39380E+04    0.89853E+01    0.10299E-04    0.11682E+03
   300    0.39041E+04    0.91600E+01    0.10202E-04    0.11711E+03
   301    0.38702E+04    0.93361E+01    0.10104E-04    0.11736E+03
   302    0.38363E+04    0.95128E+01    0.10007E-04    0.11759E+03
   303    0.38024E+04    0.96908E+01    0.99104E-05    0.11776E+03
   304    0.37684E+04    0.98702E+01    0.98141E-05    0.11790E+03
   305    0.37344E+04    0.10049E+02    0.97181E-05    0.11800E+03
   306    0.37005E+04    0.10229E+02    0.96227E-05    0.11807E+03
   307    0.36665E+04    0.10410E+02    0.95278E-05    0.11808E+03
   308    0.36325E+04    0.10592E+02    0.94335E-05    0.11808E+03
   309    0.35987E+04    0.10774E+02    0.93398E-05    0.11802E+03
   310    0.35648E+04    0.10955E+02    0.92467E-05    0.11794E+03
   311    0.35310E+04    0.11139E+02    0.91544E-05    0.11780E+03
   312    0.34974E+04    0.11321E+02    0.90628E-05    0.11764E+03
   313    0.34637E+04    0.11504E+02    0.89719E-05    0.11743E+03
   314    0.34302E+04    0.11688E+02    0.88819E-05    0.11720E+03
   315    0.33967E+04    0.11871E+02    0.87928E-05    0.11691E+03
   316    0.33634E+04    0.12054E+02    0.87046E-05    0.11659E+03
   317    0.33301E+04    0.12237E+02    0.86174E-05    0.11624E+03
   318    0.32970E+04    0.12420E+02    0.85312E-05    0.11584E+03
   319    0.32640E+04    0.12603E+02    0.84460E-05    0.11541E+03
   320    0.32312E+04    0.12786E+02    0.83619E-05    0.11494E+03
   321    0.31985E+04    0.12969E+02    0.82789E-05    0.11444E+03
   322    0.31660E+04    0.13151E+02    0.81971E-05    0.11389E+03
   323    0.31337E+04    0.13332E+02    0.81166E-05    0.11331E+03
   324    0.31015E+04    0.13514E+02    0.80373E-05    0.11269E+03
   325    0.30696E+04    0.13693E+02    0.79593E-05    0.11204E+03
   326    0.30378E+04    0.13873E+02    0.78826E-05    0.11134E+03
   327    0.30062E+04    0.14052E+02    0.78074E-05    0.11061E+03
   328    0.29749E+04    0.14230E+02    0.77335E-05    0.10985E+03
   329    0.29438E+04    0.14407E+02    0.76612E-05    0.10904E+03
   330    0.29129E+04    0.14583E+02    0.75903E-05    0.10820E+03
   331    0.28823E+04    0.14758E+02    0.75211E-05    0.10733E+03
   332    0.28519E+04    0.14932E+02    0.74534E-05    0.10643E+03
   333    0.28218E+04    0.15105E+02    0.73874E-05    0.10550E+03
   334    0.27920E+04    0.15277E+02    0.73231E-05    0.10453E+03
   335    0.27623E+04    0.15446E+02    0.72605E-05    0.10352E+03
   336    0.27330E+04    0.15615E+02    0.71996E-05    0.10248E+03
   337    0.27040E+04    0.15782E+02    0.71407E-05    0.10140E+03
   338    0.26753E+04    0.15947E+02    0.70835E-05    0.10029E+03
   339    0.26469E+04    0.16112E+02    0.70283E-05    0.99152E+02
   340    0.26188E+04    0.16274E+02    0.69750E-05    0.97991E+02
   341    0.25910E+04    0.16434E+02    0.69237E-05    0.96786E+02
   342    0.25635E+04    0.16594E+02    0.68745E-05    0.95552E+02
   343    0.25364E+04    0.16751E+02    0.68273E-05    0.94289E+02
   344    0.25096E+04    0.16906E+02    0.67823E-05    0.92998E+02
   345    0.24832E+04    0.17058E+02    0.67394E-05    0.91678E+02
   346    0.24571E+04    0.17209E+02    0.66987E-05    0.90336E+02
   347    0.24313E+04    0.17358E+02    0.66603E-05    0.88959E+02
   348    0.24059E+04    0.17503E+02    0.66242E-05    0.87553E+02
   349    0.23809E+04    0.17648E+02    0.65904E-05    0.86119E+02
   350    0.23563E+04    0.17788E+02    0.65590E-05    0.84664E+02
   351    0.23322E+04    0.17928E+02    0.65299E-05    0.83181E+02
   352    0.23082E+04    0.18064E+02    0.65033E-05    0.81669E+02
   353    0.22848E+04    0.18198E+02    0.64789E-05    0.80144E+02
   354    0.22616E+04    0.18329E+02    0.64567E-05    0.78583E+02
   355    0.22390E+04    0.18457E+02    0.64367E-05    0.77001E+02
   356    0.22167E+04    0.18583E+02    0.64187E-05    0.75406E+02
   357    0.21948E+04    0.18706E+02    0.64027E-05    0.73783E+02
   358    0.21734E+04    0.18826E+02    0.63886E-05    0.72147E+02
   359    0.21523E+04    0.18942E+02    0.63763E-05    0.70482E+02
   360    0.21317E+04    0.19056E+02    0.63658E-05    0.68801E+02
   361    0.21115E+04    0.19168E+02    0.63570E-05    0.67098E+02
   362    0.20917E+04    0.19276E+02    0.63498E-05    0.65377E+02
   363    0.20723E+04    0.19381E+02    0.63442E-05    0.63639E+02
   364    0.20534E+04    0.19482E+02    0.63401E-05    0.61882E+02
   365    0.20349E+04    0.19581E+02    0.63373E-05    0.60112E+02
   366    0.20168E+04    0.19676E+02    0.63359E-05    0.58324E+02
   367    0.19992E+04    0.19767E+02    0.63357E-05    0.56522E+02
   368    0.19819E+04    0.19855E+02    0.63367E-05    0.54707E+02
   369    0.19652E+04    0.19941E+02    0.63388E-05    0.52877E+02
   370    0.19490E+04    0.20022E+02    0.63420E-05    0.51037E+02
   371    0.19331E+04    0.20100E+02    0.63461E-05    0.49183E+02
   372    0.19176E+04    0.20174E+02    0.63511E-05    0.47321E+02
   373    0.19026E+04    0.20245E+02    0.63570E-05    0.45446E+02
   374    0.18881E+04    0.20313E+02    0.63635E-05    0.43563E+02
   375    0.18739E+04    0.20377E+02    0.63708E-05    0.41671E+02
   376    0.18603E+04    0.20438E+02    0.63786E-05    0.39772E+02
   377    0.18472E+04    0.20494E+02    0.63870E-05    0.37867E+02
   378    0.18344E+04    0.20546E+02    0.63958E-05    0.35954E+02
   379    0.18221E+04    0.20596E+02    0.64050E-05    0.34037E+02
   380    0.18103E+04    0.20642E+02    0.64146E-05    0.32114E+02
   381    0.17989E+04    0.20682E+02    0.64243E-05    0.30189E+02
   382    0.17879E+04    0.20720E+02    0.64342E-05    0.28261E+02
   383    0.17773E+04    0.20753E+02    0.64442E-05    0.26330E+02
   384    0.17674E+04    0.20783E+02    0.64542E-05    0.24399E+02
   385    0.17577E+04    0.20809E+02    0.64642E-05    0.22466E+02
   386    0.17486E+04    0.20832E+02    0.64740E-05    0.20535E+02
   387    0.17398E+04    0.20849E+02    0.64836E-05    0.18604E+02
   388    0.17315E+04    0.20864E+02    0.64930E-05    0.16677E+02
   389    0.17236E+04    0.20872E+02    0.65020E-05    0.14751E+02
   390    0.17162E+04    0.20879E+02    0.65106E-05    0.12831E+02
   391    0.17092E+04    0.20881E+02    0.65186E-05    0.10914E+02
   392    0.17026E+04    0.20881E+02    0.65261E-05    0.90030E+01
   393    0.16965E+04    0.20876E+02    0.65330E-05    0.70979E+01
   394    0.16908E+04    0.20867E+02    0.65392E-05    0.52007E+01
   395    0.16855E+04    0.20853E+02    0.65446E-05    0.33099E+01
