#    L    TT             EE             BB             TE          
  1530    0.54227E+03    0.16892E+02    0.74608E-01    0.65286E+01
  1531    0.53931E+03    0.16992E+02    0.74522E-01    0.64534E+01
  1532    0.53638E+03    0.17092E+02    0.74437E-01    0.63702E+01
  1533    0.53346E+03    0.17190E+02    0.74351E-01    0.62791E+01
  1534    0.53056E+03    0.17289E+02    0.74265E-01    0.61771E+01
  1535    0.52768E+03    0.17386E+02    0.74180E-01    0.60681E+01
  1536    0.52481E+03    0.17482E+02    0.74094E-01    0.59499E+01
  1537    0.52198E+03    0.17578E+02    0.74008E-01    0.58232E+01
  1538    0.51916E+03    0.17673E+02    0.73922E-01    0.56889E+01
  1539    0.51633E+03    0.17766E+02    0.73837E-01    0.55463E+01
  1540    0.51355E+03    0.17859E+02    0.73751E-01    0.53961E+01
  1541    0.51079E+03    0.17951E+02    0.73665E-01    0.52369E+01
  1542    0.50804E+03    0.18042E+02    0.73579E-01    0.50711E+01
  1543    0.50532E+03    0.18131E+02    0.73494E-01    0.48963E+01
  1544    0.50262E+03    0.18220E+02    0.73408E-01    0.47149E+01
  1545    0.49995E+03    0.18307E+02    0.73323E-01    0.45263E+01
  1546    0.49729E+03    0.18392E+02    0.73238E-01    0.43296E+01
  1547    0.49466E+03    0.18477E+02    0.73152E-01    0.41264E+01
  1548    0.49207E+03    0.18560E+02    0.73067E-01    0.39161E+01
  1549    0.48949E+03    0.18642E+02    0.72982E-01    0.36994E+01
  1550    0.48695E+03    0.18722E+02    0.72897E-01    0.34755E+01
  1551    0.48443E+03    0.18800E+02    0.72813E-01    0.32447E+01
  1552    0.48194E+03    0.18877E+02    0.72728E-01    0.30082E+01
  1553    0.47947E+03    0.18953E+02    0.72644E-01    0.27662E+01
  1554    0.47704E+03    0.19028E+02    0.72559E-01    0.25171E+01
  1555    0.47463E+03    0.19100E+02    0.72475E-01    0.22624E+01
  1556    0.47225E+03    0.19171E+02    0.72392E-01    0.20013E+01
  1557    0.46990E+03    0.19240E+02    0.72308E-01    0.17346E+01
  1558    0.46758E+03    0.19308E+02    0.72224E-01    0.14631E+01
  1559    0.46530E+03    0.19373E+02    0.72141E-01    0.11851E+01
  1560    0.46305E+03    0.19437E+02    0.72058E-01    0.90156E+00
  1561    0.46080E+03    0.19499E+02    0.71976E-01    0.61304E+00
  1562    0.45859E+03    0.19560E+02    0.71893E-01    0.31886E+00
  1563    0.45641E+03    0.19618E+02    0.71811E-01    0.20462E-01
  1564    0.45427E+03    0.19676E+02    0.71729E-01   -0.28289E+00
  1565    0.45216E+03    0.19730E+02    0.71647E-01   -0.59123E+00
  1566    0.45008E+03    0.19783E+02    0.71566E-01   -0.90307E+00
  1567    0.44802E+03    0.19833E+02    0.71485E-01   -0.12207E+01
  1568    0.44600E+03    0.19883E+02    0.71404E-01   -0.15419E+01
  1569    0.44401E+03    0.19930E+02    0.71323E-01   -0.18674E+01
  1570    0.44206E+03    0.19976E+02    0.71243E-01   -0.21966E+01
  1571    0.44014E+03    0.20022E+02    0.71163E-01   -0.25291E+01
  1572    0.43824E+03    0.20063E+02    0.71084E-01   -0.28659E+01
  1573    0.43638E+03    0.20103E+02    0.71005E-01   -0.32061E+01
  1574    0.43456E+03    0.20141E+02    0.70926E-01   -0.35496E+01
  1575    0.43277E+03    0.20177E+02    0.70847E-01   -0.38961E+01
  1576    0.43100E+03    0.20209E+02    0.70769E-01   -0.42457E+01
  1577    0.42927E+03    0.20241E+02    0.70691E-01   -0.45981E+01
  1578    0.42758E+03    0.20271E+02    0.70614E-01   -0.49530E+01
  1579    0.42592E+03    0.20297E+02    0.70537E-01   -0.53104E+01
  1580    0.42428E+03    0.20323E+02    0.70460E-01   -0.56701E+01
  1581    0.42268E+03    0.20347E+02    0.70384E-01   -0.60319E+01
  1582    0.42112E+03    0.20368E+02    0.70308E-01   -0.63956E+01
  1583    0.41957E+03    0.20386E+02    0.70232E-01   -0.67611E+01
  1584    0.41808E+03    0.20403E+02    0.70157E-01   -0.71282E+01
  1585    0.41660E+03    0.20419E+02    0.70083E-01   -0.74967E+01
  1586    0.41516E+03    0.20431E+02    0.70008E-01   -0.78664E+01
  1587    0.41376E+03    0.20441E+02    0.69935E-01   -0.82374E+01
  1588    0.41239E+03    0.20449E+02    0.69861E-01   -0.86092E+01
  1589    0.41105E+03    0.20456E+02    0.69788E-01   -0.89818E+01
  1590    0.40973E+03    0.20459E+02    0.69716E-01   -0.93548E+01
  1591    0.40846E+03    0.20461E+02    0.69643E-01   -0.97282E+01
  1592    0.40721E+03    0.20461E+02    0.69572E-01   -0.10102E+02
  1593    0.40600E+03    0.20459E+02    0.69501E-01   -0.10475E+02
  1594    0.40481E+03    0.20455E+02    0.69430E-01   -0.10849E+02
  1595    0.40367E+03    0.20449E+02    0.69359E-01   -0.11222E+02
  1596    0.40256E+03    0.20439E+02    0.69290E-01   -0.11594E+02
  1597    0.40147E+03    0.20428E+02    0.69220E-01   -0.11966E+02
  1598    0.40041E+03    0.20415E+02    0.69151E-01   -0.12336E+02
  1599    0.39939E+03    0.20400E+02    0.69083E-01   -0.12705E+02
  1600    0.39840E+03    0.20383E+02    0.69014E-01   -0.13074E+02
  1601    0.39743E+03    0.20364E+02    0.68947E-01   -0.13440E+02
  1602    0.39649E+03    0.20341E+02    0.68880E-01   -0.13805E+02
  1603    0.39560E+03    0.20317E+02    0.68813E-01   -0.14168E+02
  1604    0.39472E+03    0.20291E+02    0.68747E-01   -0.14530E+02
  1605    0.39388E+03    0.20263E+02    0.68681E-01   -0.14889E+02
  1606    0.39307E+03    0.20233E+02    0.68616E-01   -0.15247E+02
  1607    0.39228E+03    0.20201E+02    0.68551E-01   -0.15603E+02
  1608    0.39152E+03    0.20167E+02    0.68487E-01   -0.15955E+02
  1609    0.39080E+03    0.20130E+02    0.68423E-01   -0.16306E+02
  1610    0.39011E+03    0.20092E+02    0.68360E-01   -0.16654E+02
  1611    0.38943E+03    0.20051E+02    0.68297E-01   -0.16999E+02
  1612    0.38880E+03    0.20008E+02    0.68234E-01   -0.17342E+02
  1613    0.38818E+03    0.19964E+02    0.68173E-01   -0.17682E+02
  1614    0.38760E+03    0.19918E+02    0.68111E-01   -0.18019E+02
  1615    0.38704E+03    0.19869E+02    0.68050E-01   -0.18352E+02
  1616    0.38650E+03    0.19819E+02    0.67990E-01   -0.18682E+02
  1617    0.38600E+03    0.19767E+02    0.67929E-01   -0.19008E+02
  1618    0.38552E+03    0.19713E+02    0.67870E-01   -0.19332E+02
  1619    0.38505E+03    0.19656E+02    0.67811E-01   -0.19652E+02
  1620    0.38463E+03    0.19599E+02    0.67752E-01   -0.19968E+02
  1621    0.38423E+03    0.19538E+02    0.67694E-01   -0.20280E+02
  1622    0.38385E+03    0.19477E+02    0.67636E-01   -0.20589E+02
  1623    0.38349E+03    0.19414E+02    0.67579E-01   -0.20894E+02
  1624    0.38316E+03    0.19349E+02    0.67522E-01   -0.21194E+02
  1625    0.38286E+03    0.19282E+02    0.67466E-01   -0.21490E+02
  1626    0.38258E+03    0.19213E+02    0.67410E-01   -0.21782E+02
  1627    0.38231E+03    0.19143E+02    0.67354E-01   -0.22069E+02
  1628    0.38206E+03    0.19071E+02    0.67299E-01   -0.22353E+02
  1629    0.38185E+03    0.18998E+02    0.67245E-01   -0.22631E+02
  1630    0.38165E+03    0.18923E+02    0.67190E-01   -0.22905E+02
  1631    0.38146E+03    0.18846E+02    0.67137E-01   -0.23173E+02
  1632    0.38131E+03    0.18767E+02    0.67083E-01   -0.23437E+02
  1633    0.38118E+03    0.18687E+02    0.67030E-01   -0.23696E+02
  1634    0.38107E+03    0.18606E+02    0.66978E-01   -0.23950E+02
  1635    0.38097E+03    0.18524E+02    0.66926E-01   -0.24199E+02
  1636    0.38090E+03    0.18439E+02    0.66874E-01   -0.24442E+02
  1637    0.38084E+03    0.18353E+02    0.66823E-01   -0.24681E+02
  1638    0.38079E+03    0.18267E+02    0.66772E-01   -0.24914E+02
  1639    0.38077E+03    0.18179E+02    0.66721E-01   -0.25141E+02
  1640    0.38076E+03    0.18089E+02    0.66671E-01   -0.25363E+02
  1641    0.38076E+03    0.17998E+02    0.66622E-01   -0.25580E+02
  1642    0.38079E+03    0.17906E+02    0.66572E-01   -0.25789E+02
  1643    0.38082E+03    0.17814E+02    0.66523E-01   -0.25994E+02
  1644    0.38087E+03    0.17719E+02    0.66475E-01   -0.26195E+02
  1645    0.38093E+03    0.17623E+02    0.66426E-01   -0.26388E+02
  1646    0.38100E+03    0.17527E+02    0.66378E-01   -0.26575E+02
  1647    0.38109E+03    0.17430E+02    0.66331E-01   -0.26755E+02
  1648    0.38120E+03    0.17331E+02    0.66283E-01   -0.26931E+02
  1649    0.38131E+03    0.17233E+02    0.66237E-01   -0.27100E+02
  1650    0.38143E+03    0.17132E+02    0.66190E-01   -0.27263E+02
  1651    0.38156E+03    0.17031E+02    0.66144E-01   -0.27420E+02
  1652    0.38171E+03    0.16928E+02    0.66098E-01   -0.27570E+02
  1653    0.38186E+03    0.16825E+02    0.66052E-01   -0.27713E+02
  1654    0.38202E+03    0.16723E+02    0.66007E-01   -0.27852E+02
  1655    0.38220E+03    0.16619E+02    0.65962E-01   -0.27982E+02
  1656    0.38238E+03    0.16514E+02    0.65917E-01   -0.28107E+02
  1657    0.38255E+03    0.16409E+02    0.65872E-01   -0.28225E+02
  1658    0.38275E+03    0.16302E+02    0.65828E-01   -0.28337E+02
  1659    0.38295E+03    0.16195E+02    0.65784E-01   -0.28443E+02
  1660    0.38315E+03    0.16088E+02    0.65740E-01   -0.28542E+02
  1661    0.38337E+03    0.15980E+02    0.65697E-01   -0.28635E+02
  1662    0.38358E+03    0.15872E+02    0.65654E-01   -0.28722E+02
  1663    0.38381E+03    0.15763E+02    0.65611E-01   -0.28801E+02
  1664    0.38403E+03    0.15654E+02    0.65568E-01   -0.28875E+02
  1665    0.38427E+03    0.15544E+02    0.65526E-01   -0.28942E+02
  1666    0.38450E+03    0.15434E+02    0.65483E-01   -0.29004E+02
  1667    0.38474E+03    0.15324E+02    0.65441E-01   -0.29058E+02
  1668    0.38499E+03    0.15213E+02    0.65399E-01   -0.29106E+02
  1669    0.38523E+03    0.15103E+02    0.65358E-01   -0.29148E+02
  1670    0.38548E+03    0.14992E+02    0.65316E-01   -0.29183E+02
  1671    0.38573E+03    0.14880E+02    0.65275E-01   -0.29212E+02
  1672    0.38599E+03    0.14769E+02    0.65234E-01   -0.29235E+02
  1673    0.38623E+03    0.14657E+02    0.65193E-01   -0.29252E+02
  1674    0.38649E+03    0.14546E+02    0.65152E-01   -0.29262E+02
  1675    0.38673E+03    0.14434E+02    0.65111E-01   -0.29266E+02
  1676    0.38699E+03    0.14321E+02    0.65071E-01   -0.29264E+02
  1677    0.38725E+03    0.14210E+02    0.65030E-01   -0.29255E+02
  1678    0.38749E+03    0.14097E+02    0.64990E-01   -0.29241E+02
  1679    0.38773E+03    0.13986E+02    0.64950E-01   -0.29221E+02
  1680    0.38798E+03    0.13875E+02    0.64910E-01   -0.29194E+02
  1681    0.38822E+03    0.13762E+02    0.64870E-01   -0.29161E+02
  1682    0.38846E+03    0.13651E+02    0.64830E-01   -0.29124E+02
  1683    0.38869E+03    0.13541E+02    0.64790E-01   -0.29079E+02
  1684    0.38893E+03    0.13430E+02    0.64750E-01   -0.29029E+02
  1685    0.38916E+03    0.13319E+02    0.64710E-01   -0.28974E+02
  1686    0.38938E+03    0.13210E+02    0.64671E-01   -0.28911E+02
  1687    0.38960E+03    0.13099E+02    0.64631E-01   -0.28844E+02
  1688    0.38981E+03    0.12990E+02    0.64592E-01   -0.28772E+02
  1689    0.39001E+03    0.12882E+02    0.64552E-01   -0.28693E+02
  1690    0.39021E+03    0.12773E+02    0.64513E-01   -0.28609E+02
  1691    0.39040E+03    0.12666E+02    0.64474E-01   -0.28520E+02
  1692    0.39059E+03    0.12558E+02    0.64434E-01   -0.28425E+02
  1693    0.39076E+03    0.12452E+02    0.64395E-01   -0.28325E+02
  1694    0.39092E+03    0.12347E+02    0.64355E-01   -0.28221E+02
  1695    0.39109E+03    0.12241E+02    0.64316E-01   -0.28110E+02
  1696    0.39124E+03    0.12137E+02    0.64276E-01   -0.27995E+02
  1697    0.39137E+03    0.12033E+02    0.64237E-01   -0.27875E+02
  1698    0.39151E+03    0.11930E+02    0.64198E-01   -0.27751E+02
  1699    0.39163E+03    0.11828E+02    0.64158E-01   -0.27620E+02
  1700    0.39174E+03    0.11725E+02    0.64118E-01   -0.27486E+02
  1701    0.39183E+03    0.11626E+02    0.64079E-01   -0.27347E+02
  1702    0.39192E+03    0.11526E+02    0.64039E-01   -0.27204E+02
  1703    0.39200E+03    0.11428E+02    0.63999E-01   -0.27057E+02
  1704    0.39206E+03    0.11330E+02    0.63959E-01   -0.26905E+02
  1705    0.39212E+03    0.11234E+02    0.63919E-01   -0.26748E+02
  1706    0.39215E+03    0.11137E+02    0.63879E-01   -0.26587E+02
  1707    0.39219E+03    0.11041E+02    0.63839E-01   -0.26424E+02
  1708    0.39220E+03    0.10948E+02    0.63799E-01   -0.26255E+02
  1709    0.39221E+03    0.10856E+02    0.63759E-01   -0.26083E+02
  1710    0.39220E+03    0.10765E+02    0.63718E-01   -0.25906E+02
  1711    0.39217E+03    0.10676E+02    0.63678E-01   -0.25725E+02
  1712    0.39214E+03    0.10586E+02    0.63637E-01   -0.25540E+02
  1713    0.39209E+03    0.10498E+02    0.63596E-01   -0.25353E+02
  1714    0.39202E+03    0.10412E+02    0.63555E-01   -0.25161E+02
  1715    0.39194E+03    0.10326E+02    0.63514E-01   -0.24966E+02
  1716    0.39186E+03    0.10241E+02    0.63472E-01   -0.24768E+02
  1717    0.39175E+03    0.10158E+02    0.63431E-01   -0.24566E+02
  1718    0.39162E+03    0.10076E+02    0.63389E-01   -0.24361E+02
  1719    0.39149E+03    0.99951E+01    0.63347E-01   -0.24153E+02
  1720    0.39135E+03    0.99158E+01    0.63305E-01   -0.23943E+02
  1721    0.39118E+03    0.98382E+01    0.63263E-01   -0.23728E+02
  1722    0.39101E+03    0.97606E+01    0.63220E-01   -0.23512E+02
  1723    0.39082E+03    0.96846E+01    0.63178E-01   -0.23293E+02
  1724    0.39061E+03    0.96109E+01    0.63135E-01   -0.23071E+02
  1725    0.39039E+03    0.95373E+01    0.63092E-01   -0.22846E+02
  1726    0.39015E+03    0.94659E+01    0.63048E-01   -0.22620E+02
  1727    0.38990E+03    0.93952E+01    0.63005E-01   -0.22391E+02
  1728    0.38963E+03    0.93275E+01    0.62961E-01   -0.22160E+02
  1729    0.38936E+03    0.92605E+01    0.62917E-01   -0.21927E+02
  1730    0.38905E+03    0.91941E+01    0.62873E-01   -0.21690E+02
  1731    0.38874E+03    0.91292E+01    0.62829E-01   -0.21454E+02
  1732    0.38841E+03    0.90657E+01    0.62784E-01   -0.21215E+02
  1733    0.38806E+03    0.90043E+01    0.62739E-01   -0.20974E+02
  1734    0.38770E+03    0.89435E+01    0.62694E-01   -0.20732E+02
  1735    0.38732E+03    0.88849E+01    0.62648E-01   -0.20488E+02
  1736    0.38693E+03    0.88268E+01    0.62603E-01   -0.20244E+02
  1737    0.38652E+03    0.87715E+01    0.62557E-01   -0.19998E+02
  1738    0.38609E+03    0.87167E+01    0.62511E-01   -0.19751E+02
  1739    0.38566E+03    0.86640E+01    0.62464E-01   -0.19503E+02
  1740    0.38520E+03    0.86125E+01    0.62417E-01   -0.19255E+02
  1741    0.38474E+03    0.85623E+01    0.62370E-01   -0.19005E+02
  1742    0.38425E+03    0.85140E+01    0.62323E-01   -0.18756E+02
  1743    0.38375E+03    0.84670E+01    0.62276E-01   -0.18505E+02
  1744    0.38324E+03    0.84219E+01    0.62228E-01   -0.18255E+02
  1745    0.38270E+03    0.83773E+01    0.62180E-01   -0.18004E+02
  1746    0.38215E+03    0.83353E+01    0.62131E-01   -0.17753E+02
  1747    0.38160E+03    0.82953E+01    0.62083E-01   -0.17503E+02
  1748    0.38101E+03    0.82571E+01    0.62034E-01   -0.17253E+02
  1749    0.38042E+03    0.82193E+01    0.61984E-01   -0.17002E+02
  1750    0.37980E+03    0.81834E+01    0.61935E-01   -0.16752E+02
  1751    0.37917E+03    0.81485E+01    0.61885E-01   -0.16504E+02
  1752    0.37853E+03    0.81148E+01    0.61835E-01   -0.16255E+02
  1753    0.37788E+03    0.80822E+01    0.61785E-01   -0.16007E+02
  1754    0.37721E+03    0.80520E+01    0.61734E-01   -0.15761E+02
  1755    0.37653E+03    0.80243E+01    0.61683E-01   -0.15515E+02
  1756    0.37583E+03    0.79970E+01    0.61632E-01   -0.15269E+02
  1757    0.37512E+03    0.79713E+01    0.61580E-01   -0.15026E+02
  1758    0.37438E+03    0.79471E+01    0.61528E-01   -0.14783E+02
  1759    0.37364E+03    0.79245E+01    0.61476E-01   -0.14542E+02
  1760    0.37288E+03    0.79035E+01    0.61423E-01   -0.14302E+02
  1761    0.37211E+03    0.78840E+01    0.61370E-01   -0.14063E+02
  1762    0.37132E+03    0.78659E+01    0.61317E-01   -0.13825E+02
  1763    0.37052E+03    0.78495E+01    0.61264E-01   -0.13589E+02
  1764    0.36972E+03    0.78347E+01    0.61210E-01   -0.13355E+02
  1765    0.36888E+03    0.78212E+01    0.61156E-01   -0.13122E+02
  1766    0.36804E+03    0.78091E+01    0.61102E-01   -0.12892E+02
  1767    0.36719E+03    0.77984E+01    0.61047E-01   -0.12662E+02
  1768    0.36632E+03    0.77893E+01    0.60992E-01   -0.12434E+02
  1769    0.36545E+03    0.77816E+01    0.60937E-01   -0.12210E+02
  1770    0.36455E+03    0.77752E+01    0.60882E-01   -0.11986E+02
  1771    0.36365E+03    0.77703E+01    0.60826E-01   -0.11765E+02
  1772    0.36274E+03    0.77666E+01    0.60770E-01   -0.11547E+02
  1773    0.36180E+03    0.77644E+01    0.60713E-01   -0.11329E+02
  1774    0.36086E+03    0.77636E+01    0.60657E-01   -0.11115E+02
  1775    0.35991E+03    0.77641E+01    0.60600E-01   -0.10903E+02
  1776    0.35895E+03    0.77658E+01    0.60542E-01   -0.10693E+02
  1777    0.35797E+03    0.77690E+01    0.60485E-01   -0.10487E+02
  1778    0.35698E+03    0.77734E+01    0.60427E-01   -0.10283E+02
  1779    0.35598E+03    0.77791E+01    0.60369E-01   -0.10081E+02
  1780    0.35498E+03    0.77861E+01    0.60310E-01   -0.98825E+01
  1781    0.35397E+03    0.77942E+01    0.60251E-01   -0.96866E+01
  1782    0.35293E+03    0.78036E+01    0.60192E-01   -0.94936E+01
  1783    0.35189E+03    0.78143E+01    0.60133E-01   -0.93035E+01
  1784    0.35086E+03    0.78260E+01    0.60073E-01   -0.91156E+01
  1785    0.34980E+03    0.78389E+01    0.60014E-01   -0.89319E+01
  1786    0.34874E+03    0.78530E+01    0.59953E-01   -0.87510E+01
  1787    0.34767E+03    0.78683E+01    0.59893E-01   -0.85727E+01
  1788    0.34660E+03    0.78846E+01    0.59832E-01   -0.83994E+01
  1789    0.34551E+03    0.79020E+01    0.59771E-01   -0.82279E+01
  1790    0.34441E+03    0.79204E+01    0.59710E-01   -0.80605E+01
  1791    0.34332E+03    0.79399E+01    0.59649E-01   -0.78970E+01
  1792    0.34221E+03    0.79603E+01    0.59587E-01   -0.77360E+01
  1793    0.34109E+03    0.79818E+01    0.59525E-01   -0.75789E+01
  1794    0.33997E+03    0.80041E+01    0.59463E-01   -0.74257E+01
  1795    0.33885E+03    0.80276E+01    0.59401E-01   -0.72763E+01
  1796    0.33770E+03    0.80518E+01    0.59338E-01   -0.71299E+01
  1797    0.33658E+03    0.80769E+01    0.59275E-01   -0.69880E+01
  1798    0.33543E+03    0.81028E+01    0.59212E-01   -0.68490E+01
  1799    0.33428E+03    0.81296E+01    0.59148E-01   -0.67144E+01
  1800    0.33314E+03    0.81573E+01    0.59085E-01   -0.65842E+01
  1801    0.33199E+03    0.81856E+01    0.59021E-01   -0.64572E+01
  1802    0.33085E+03    0.82147E+01    0.58957E-01   -0.63346E+01
  1803    0.32969E+03    0.82446E+01    0.58893E-01   -0.62165E+01
  1804    0.32852E+03    0.82751E+01    0.58828E-01   -0.61014E+01
  1805    0.32735E+03    0.83064E+01    0.58764E-01   -0.59907E+01
  1806    0.32619E+03    0.83384E+01    0.58699E-01   -0.58841E+01
  1807    0.32502E+03    0.83711E+01    0.58634E-01   -0.57817E+01
  1808    0.32385E+03    0.84043E+01    0.58569E-01   -0.56832E+01
  1809    0.32268E+03    0.84380E+01    0.58504E-01   -0.55888E+01
  1810    0.32150E+03    0.84724E+01    0.58438E-01   -0.54986E+01
  1811    0.32032E+03    0.85074E+01    0.58372E-01   -0.54124E+01
  1812    0.31914E+03    0.85431E+01    0.58307E-01   -0.53305E+01
  1813    0.31797E+03    0.85792E+01    0.58241E-01   -0.52526E+01
  1814    0.31678E+03    0.86158E+01    0.58174E-01   -0.51789E+01
  1815    0.31561E+03    0.86529E+01    0.58108E-01   -0.51093E+01
  1816    0.31443E+03    0.86905E+01    0.58042E-01   -0.50439E+01
  1817    0.31325E+03    0.87285E+01    0.57975E-01   -0.49825E+01
  1818    0.31206E+03    0.87669E+01    0.57908E-01   -0.49253E+01
  1819    0.31086E+03    0.88059E+01    0.57842E-01   -0.48722E+01
  1820    0.30969E+03    0.88450E+01    0.57775E-01   -0.48233E+01
  1821    0.30852E+03    0.88846E+01    0.57708E-01   -0.47784E+01
  1822    0.30734E+03    0.89245E+01    0.57641E-01   -0.47377E+01
  1823    0.30619E+03    0.89647E+01    0.57573E-01   -0.47010E+01
  1824    0.30501E+03    0.90050E+01    0.57506E-01   -0.46683E+01
  1825    0.30385E+03    0.90454E+01    0.57439E-01   -0.46399E+01
  1826    0.30268E+03    0.90869E+01    0.57371E-01   -0.46154E+01
  1827    0.30152E+03    0.91282E+01    0.57303E-01   -0.45948E+01
  1828    0.30036E+03    0.91696E+01    0.57236E-01   -0.45784E+01
  1829    0.29920E+03    0.92103E+01    0.57168E-01   -0.45659E+01
  1830    0.29805E+03    0.92527E+01    0.57100E-01   -0.45573E+01
  1831    0.29690E+03    0.92943E+01    0.57032E-01   -0.45527E+01
  1832    0.29575E+03    0.93361E+01    0.56964E-01   -0.45520E+01
  1833    0.29461E+03    0.93780E+01    0.56896E-01   -0.45550E+01
  1834    0.29348E+03    0.94193E+01    0.56828E-01   -0.45622E+01
  1835    0.29235E+03    0.94614E+01    0.56760E-01   -0.45728E+01
  1836    0.29122E+03    0.95045E+01    0.56692E-01   -0.45875E+01
  1837    0.29010E+03    0.95454E+01    0.56624E-01   -0.46058E+01
  1838    0.28899E+03    0.95872E+01    0.56556E-01   -0.46279E+01
  1839    0.28787E+03    0.96292E+01    0.56488E-01   -0.46537E+01
  1840    0.28678E+03    0.96699E+01    0.56420E-01   -0.46831E+01
  1841    0.28568E+03    0.97115E+01    0.56352E-01   -0.47161E+01
  1842    0.28460E+03    0.97525E+01    0.56283E-01   -0.47527E+01
  1843    0.28351E+03    0.97930E+01    0.56215E-01   -0.47928E+01
  1844    0.28244E+03    0.98337E+01    0.56147E-01   -0.48363E+01
  1845    0.28140E+03    0.98738E+01    0.56079E-01   -0.48833E+01
  1846    0.28033E+03    0.99141E+01    0.56011E-01   -0.49335E+01
  1847    0.27929E+03    0.99539E+01    0.55943E-01   -0.49873E+01
  1848    0.27824E+03    0.99932E+01    0.55875E-01   -0.50441E+01
  1849    0.27721E+03    0.10032E+02    0.55807E-01   -0.51042E+01
  1850    0.27619E+03    0.10070E+02    0.55739E-01   -0.51674E+01
  1851    0.27516E+03    0.10109E+02    0.55671E-01   -0.52338E+01
  1852    0.27417E+03    0.10147E+02    0.55603E-01   -0.53032E+01
  1853    0.27316E+03    0.10184E+02    0.55535E-01   -0.53756E+01
  1854    0.27218E+03    0.10221E+02    0.55467E-01   -0.54510E+01
  1855    0.27120E+03    0.10256E+02    0.55400E-01   -0.55294E+01
  1856    0.27024E+03    0.10291E+02    0.55332E-01   -0.56105E+01
  1857    0.26928E+03    0.10327E+02    0.55264E-01   -0.56945E+01
  1858    0.26834E+03    0.10361E+02    0.55197E-01   -0.57814E+01
  1859    0.26740E+03    0.10396E+02    0.55130E-01   -0.58711E+01
  1860    0.26647E+03    0.10428E+02    0.55062E-01   -0.59634E+01
  1861    0.26557E+03    0.10461E+02    0.54995E-01   -0.60584E+01
  1862    0.26467E+03    0.10493E+02    0.54928E-01   -0.61560E+01
  1863    0.26376E+03    0.10525E+02    0.54861E-01   -0.62560E+01
  1864    0.26289E+03    0.10557E+02    0.54794E-01   -0.63587E+01
  1865    0.26202E+03    0.10587E+02    0.54727E-01   -0.64637E+01
  1866    0.26116E+03    0.10617E+02    0.54661E-01   -0.65712E+01
  1867    0.26031E+03    0.10646E+02    0.54594E-01   -0.66808E+01
  1868    0.25947E+03    0.10674E+02    0.54528E-01   -0.67928E+01
  1869    0.25865E+03    0.10701E+02    0.54462E-01   -0.69069E+01
  1870    0.25783E+03    0.10728E+02    0.54396E-01   -0.70233E+01
  1871    0.25702E+03    0.10755E+02    0.54330E-01   -0.71416E+01
  1872    0.25624E+03    0.10780E+02    0.54264E-01   -0.72621E+01
  1873    0.25545E+03    0.10806E+02    0.54198E-01   -0.73844E+01
  1874    0.25469E+03    0.10829E+02    0.54133E-01   -0.75087E+01
  1875    0.25393E+03    0.10853E+02    0.54067E-01   -0.76347E+01
  1876    0.25319E+03    0.10875E+02    0.54002E-01   -0.77625E+01
  1877    0.25245E+03    0.10897E+02    0.53937E-01   -0.78919E+01
  1878    0.25172E+03    0.10918E+02    0.53872E-01   -0.80230E+01
  1879    0.25101E+03    0.10937E+02    0.53808E-01   -0.81554E+01
  1880    0.25032E+03    0.10956E+02    0.53743E-01   -0.82895E+01
  1881    0.24963E+03    0.10974E+02    0.53679E-01   -0.84248E+01
  1882    0.24896E+03    0.10992E+02    0.53615E-01   -0.85613E+01
  1883    0.24830E+03    0.11008E+02    0.53551E-01   -0.86992E+01
  1884    0.24765E+03    0.11024E+02    0.53487E-01   -0.88381E+01
  1885    0.24701E+03    0.11039E+02    0.53424E-01   -0.89782E+01
  1886    0.24638E+03    0.11053E+02    0.53361E-01   -0.91191E+01
  1887    0.24576E+03    0.11066E+02    0.53298E-01   -0.92611E+01
  1888    0.24517E+03    0.11078E+02    0.53235E-01   -0.94038E+01
  1889    0.24457E+03    0.11089E+02    0.53172E-01   -0.95472E+01
  1890    0.24400E+03    0.11099E+02    0.53110E-01   -0.96915E+01
  1891    0.24344E+03    0.11109E+02    0.53047E-01   -0.98361E+01
  1892    0.24288E+03    0.11118E+02    0.52985E-01   -0.99814E+01
  1893    0.24234E+03    0.11125E+02    0.52924E-01   -0.10127E+02
  1894    0.24181E+03    0.11132E+02    0.52862E-01   -0.10273E+02
  1895    0.24128E+03    0.11138E+02    0.52801E-01   -0.10419E+02
  1896    0.24078E+03    0.11143E+02    0.52740E-01   -0.10565E+02
  1897    0.24029E+03    0.11146E+02    0.52679E-01   -0.10712E+02
  1898    0.23980E+03    0.11149E+02    0.52618E-01   -0.10858E+02
  1899    0.23934E+03    0.11151E+02    0.52558E-01   -0.11004E+02
  1900    0.23887E+03    0.11152E+02    0.52497E-01   -0.11151E+02
  1901    0.23842E+03    0.11151E+02    0.52437E-01   -0.11297E+02
  1902    0.23799E+03    0.11150E+02    0.52378E-01   -0.11442E+02
  1903    0.23756E+03    0.11147E+02    0.52318E-01   -0.11588E+02
  1904    0.23717E+03    0.11145E+02    0.52259E-01   -0.11732E+02
  1905    0.23675E+03    0.11140E+02    0.52200E-01   -0.11876E+02
  1906    0.23636E+03    0.11135E+02    0.52141E-01   -0.12020E+02
  1907    0.23598E+03    0.11130E+02    0.52083E-01   -0.12163E+02
