#    L    TT             EE             BB             TE          
    74    0.39288E+02    0.16100E-01    0.12316E-01   -0.57099E+00
    75    0.38396E+02    0.16307E-01    0.12398E-01   -0.57184E+00
    76    0.37509E+02    0.16510E-01    0.12473E-01   -0.57234E+00
    77    0.36628E+02    0.16709E-01    0.12541E-01   -0.57249E+00
    78    0.35753E+02    0.16901E-01    0.12604E-01   -0.57227E+00
    79    0.34884E+02    0.17087E-01    0.12659E-01   -0.57165E+00
    80    0.34021E+02    0.17266E-01    0.12709E-01   -0.57061E+00
    81    0.33166E+02    0.17437E-01    0.12752E-01   -0.56913E+00
    82    0.32318E+02    0.17600E-01    0.12789E-01   -0.56723E+00
    83    0.31477E+02    0.17756E-01    0.12819E-01   -0.56494E+00
    84    0.30646E+02    0.17905E-01    0.12843E-01   -0.56228E+00
    85    0.29823E+02    0.18047E-01    0.12861E-01   -0.55927E+00
    86    0.29010E+02    0.18182E-01    0.12872E-01   -0.55594E+00
    87    0.28206E+02    0.18310E-01    0.12877E-01   -0.55229E+00
    88    0.27413E+02    0.18431E-01    0.12876E-01   -0.54832E+00
    89    0.26630E+02    0.18545E-01    0.12868E-01   -0.54405E+00
    90    0.25858E+02    0.18651E-01    0.12855E-01   -0.53947E+00
    91    0.25096E+02    0.18750E-01    0.12835E-01   -0.53459E+00
    92    0.24346E+02    0.18840E-01    0.12810E-01   -0.52941E+00
    93    0.23608E+02    0.18923E-01    0.12778E-01   -0.52396E+00
    94    0.22881E+02    0.18999E-01    0.12741E-01   -0.51823E+00
    95    0.22165E+02    0.19066E-01    0.12698E-01   -0.51224E+00
    96    0.21461E+02    0.19126E-01    0.12650E-01   -0.50601E+00
    97    0.20769E+02    0.19178E-01    0.12597E-01   -0.49954E+00
    98    0.20089E+02    0.19223E-01    0.12538E-01   -0.49284E+00
    99    0.19421E+02    0.19260E-01    0.12475E-01   -0.48592E+00
   100    0.18765E+02    0.19290E-01    0.12406E-01   -0.47881E+00
   101    0.18122E+02    0.19312E-01    0.12333E-01   -0.47150E+00
   102    0.17491E+02    0.19327E-01    0.12255E-01   -0.46400E+00
   103    0.16873E+02    0.19335E-01    0.12173E-01   -0.45634E+00
   104    0.16268E+02    0.19335E-01    0.12086E-01   -0.44851E+00
   105    0.15675E+02    0.19328E-01    0.11995E-01   -0.44054E+00
   106    0.15096E+02    0.19314E-01    0.11899E-01   -0.43243E+00
   107    0.14530E+02    0.19292E-01    0.11800E-01   -0.42419E+00
   108    0.13977E+02    0.19263E-01    0.11697E-01   -0.41584E+00
   109    0.13437E+02    0.19227E-01    0.11590E-01   -0.40738E+00
   110    0.12911E+02    0.19184E-01    0.11480E-01   -0.39883E+00
   111    0.12399E+02    0.19134E-01    0.11366E-01   -0.39019E+00
   112    0.11900E+02    0.19077E-01    0.11249E-01   -0.38148E+00
   113    0.11415E+02    0.19013E-01    0.11128E-01   -0.37271E+00
   114    0.10943E+02    0.18943E-01    0.11005E-01   -0.36388E+00
   115    0.10484E+02    0.18866E-01    0.10879E-01   -0.35499E+00
   116    0.10038E+02    0.18782E-01    0.10750E-01   -0.34607E+00
   117    0.96055E+01    0.18691E-01    0.10618E-01   -0.33712E+00
   118    0.91855E+01    0.18595E-01    0.10485E-01   -0.32814E+00
   119    0.87782E+01    0.18492E-01    0.10349E-01   -0.31914E+00
   120    0.83834E+01    0.18383E-01    0.10211E-01   -0.31014E+00
   121    0.80011E+01    0.18268E-01    0.10071E-01   -0.30115E+00
   122    0.76311E+01    0.18147E-01    0.99297E-02   -0.29216E+00
   123    0.72733E+01    0.18020E-01    0.97867E-02   -0.28319E+00
   124    0.69275E+01    0.17887E-01    0.96424E-02   -0.27424E+00
   125    0.65937E+01    0.17749E-01    0.94969E-02   -0.26533E+00
   126    0.62716E+01    0.17606E-01    0.93504E-02   -0.25647E+00
   127    0.59613E+01    0.17457E-01    0.92030E-02   -0.24766E+00
   128    0.56625E+01    0.17302E-01    0.90549E-02   -0.23890E+00
   129    0.53751E+01    0.17142E-01    0.89063E-02   -0.23022E+00
   130    0.50991E+01    0.16978E-01    0.87573E-02   -0.22161E+00
   131    0.48342E+01    0.16808E-01    0.86081E-02   -0.21309E+00
   132    0.45803E+01    0.16634E-01    0.84588E-02   -0.20466E+00
   133    0.43371E+01    0.16454E-01    0.83095E-02   -0.19633E+00
   134    0.41044E+01    0.16271E-01    0.81603E-02   -0.18809E+00
   135    0.38820E+01    0.16084E-01    0.80114E-02   -0.17996E+00
   136    0.36697E+01    0.15892E-01    0.78629E-02   -0.17194E+00
   137    0.34671E+01    0.15697E-01    0.77148E-02   -0.16404E+00
   138    0.32742E+01    0.15498E-01    0.75673E-02   -0.15625E+00
   139    0.30907E+01    0.15297E-01    0.74205E-02   -0.14858E+00
   140    0.29163E+01    0.15092E-01    0.72745E-02   -0.14104E+00
   141    0.27508E+01    0.14884E-01    0.71295E-02   -0.13364E+00
   142    0.25940E+01    0.14674E-01    0.69855E-02   -0.12637E+00
   143    0.24457E+01    0.14462E-01    0.68426E-02   -0.11925E+00
   144    0.23057E+01    0.14247E-01    0.67010E-02   -0.11227E+00
   145    0.21736E+01    0.14030E-01    0.65608E-02   -0.10545E+00
   146    0.20494E+01    0.13812E-01    0.64221E-02   -0.98777E-01
   147    0.19327E+01    0.13592E-01    0.62850E-02   -0.92268E-01
   148    0.18234E+01    0.13371E-01    0.61496E-02   -0.85925E-01
   149    0.17212E+01    0.13149E-01    0.60161E-02   -0.79753E-01
   150    0.16259E+01    0.12927E-01    0.58845E-02   -0.73756E-01
   151    0.15373E+01    0.12703E-01    0.57550E-02   -0.67937E-01
   152    0.14551E+01    0.12479E-01    0.56275E-02   -0.62298E-01
   153    0.13792E+01    0.12255E-01    0.55022E-02   -0.56836E-01
   154    0.13093E+01    0.12031E-01    0.53791E-02   -0.51552E-01
   155    0.12453E+01    0.11807E-01    0.52581E-02   -0.46445E-01
   156    0.11870E+01    0.11583E-01    0.51394E-02   -0.41513E-01
   157    0.11341E+01    0.11359E-01    0.50230E-02   -0.36755E-01
   158    0.10865E+01    0.11136E-01    0.49089E-02   -0.32172E-01
   159    0.10439E+01    0.10913E-01    0.47971E-02   -0.27762E-01
   160    0.10062E+01    0.10691E-01    0.46876E-02   -0.23524E-01
   161    0.97305E+00    0.10470E-01    0.45806E-02   -0.19457E-01
   162    0.94439E+00    0.10250E-01    0.44760E-02   -0.15561E-01
   163    0.91996E+00    0.10031E-01    0.43739E-02   -0.11835E-01
   164    0.89957E+00    0.98139E-02    0.42743E-02   -0.82774E-02
   165    0.88300E+00    0.95980E-02    0.41772E-02   -0.48880E-02
   166    0.87007E+00    0.93838E-02    0.40827E-02   -0.16659E-02
   167    0.86056E+00    0.91715E-02    0.39908E-02    0.13899E-02
   168    0.85428E+00    0.89611E-02    0.39016E-02    0.42802E-02
   169    0.85102E+00    0.87528E-02    0.38150E-02    0.70058E-02
   170    0.85057E+00    0.85467E-02    0.37312E-02    0.95676E-02
   171    0.85274E+00    0.83431E-02    0.36501E-02    0.11966E-01
   172    0.85733E+00    0.81421E-02    0.35717E-02    0.14203E-01
   173    0.86412E+00    0.79437E-02    0.34962E-02    0.16278E-01
   174    0.87292E+00    0.77483E-02    0.34235E-02    0.18193E-01
   175    0.88353E+00    0.75558E-02    0.33537E-02    0.19948E-01
   176    0.89575E+00    0.73665E-02    0.32868E-02    0.21545E-01
   177    0.90946E+00    0.71804E-02    0.32228E-02    0.22988E-01
   178    0.92455E+00    0.69977E-02    0.31616E-02    0.24282E-01
   179    0.94091E+00    0.68183E-02    0.31031E-02    0.25431E-01
   180    0.95841E+00    0.66424E-02    0.30473E-02    0.26440E-01
   181    0.97696E+00    0.64700E-02    0.29942E-02    0.27315E-01
   182    0.99644E+00    0.63012E-02    0.29436E-02    0.28059E-01
   183    0.10167E+01    0.61361E-02    0.28956E-02    0.28678E-01
   184    0.10377E+01    0.59748E-02    0.28500E-02    0.29176E-01
   185    0.10593E+01    0.58173E-02    0.28069E-02    0.29558E-01
   186    0.10814E+01    0.56636E-02    0.27661E-02    0.29829E-01
   187    0.11038E+01    0.55140E-02    0.27276E-02    0.29993E-01
   188    0.11265E+01    0.53684E-02    0.26914E-02    0.30056E-01
   189    0.11493E+01    0.52269E-02    0.26574E-02    0.30022E-01
   190    0.11721E+01    0.50897E-02    0.26256E-02    0.29895E-01
   191    0.11949E+01    0.49566E-02    0.25958E-02    0.29682E-01
   192    0.12174E+01    0.48280E-02    0.25680E-02    0.29386E-01
   193    0.12397E+01    0.47037E-02    0.25423E-02    0.29011E-01
   194    0.12615E+01    0.45840E-02    0.25184E-02    0.28564E-01
   195    0.12828E+01    0.44688E-02    0.24965E-02    0.28049E-01
   196    0.13034E+01    0.43582E-02    0.24763E-02    0.27470E-01
   197    0.13233E+01    0.42524E-02    0.24579E-02    0.26832E-01
   198    0.13423E+01    0.41513E-02    0.24412E-02    0.26140E-01
   199    0.13603E+01    0.40551E-02    0.24262E-02    0.25399E-01
   200    0.13773E+01    0.39639E-02    0.24127E-02    0.24613E-01
   201    0.13930E+01    0.38776E-02    0.24008E-02    0.23787E-01
   202    0.14076E+01    0.37962E-02    0.23904E-02    0.22923E-01
   203    0.14209E+01    0.37196E-02    0.23814E-02    0.22023E-01
   204    0.14332E+01    0.36478E-02    0.23738E-02    0.21090E-01
   205    0.14443E+01    0.35805E-02    0.23676E-02    0.20124E-01
   206    0.14542E+01    0.35177E-02    0.23626E-02    0.19129E-01
   207    0.14632E+01    0.34593E-02    0.23589E-02    0.18105E-01
   208    0.14710E+01    0.34052E-02    0.23564E-02    0.17056E-01
   209    0.14778E+01    0.33553E-02    0.23550E-02    0.15982E-01
   210    0.14835E+01    0.33095E-02    0.23547E-02    0.14886E-01
   211    0.14883E+01    0.32676E-02    0.23555E-02    0.13770E-01
   212    0.14921E+01    0.32297E-02    0.23572E-02    0.12635E-01
   213    0.14949E+01    0.31955E-02    0.23599E-02    0.11485E-01
   214    0.14968E+01    0.31650E-02    0.23635E-02    0.10319E-01
   215    0.14977E+01    0.31381E-02    0.23680E-02    0.91419E-02
   216    0.14977E+01    0.31147E-02    0.23732E-02    0.79539E-02
   217    0.14969E+01    0.30946E-02    0.23792E-02    0.67573E-02
   218    0.14952E+01    0.30779E-02    0.23859E-02    0.55542E-02
   219    0.14927E+01    0.30642E-02    0.23932E-02    0.43465E-02
   220    0.14893E+01    0.30537E-02    0.24012E-02    0.31362E-02
   221    0.14851E+01    0.30461E-02    0.24096E-02    0.19251E-02
   222    0.14802E+01    0.30414E-02    0.24186E-02    0.71533E-03
   223    0.14745E+01    0.30394E-02    0.24281E-02   -0.49126E-03
   224    0.14681E+01    0.30401E-02    0.24379E-02   -0.16927E-02
   225    0.14609E+01    0.30434E-02    0.24481E-02   -0.28870E-02
   226    0.14530E+01    0.30491E-02    0.24586E-02   -0.40722E-02
   227    0.14445E+01    0.30572E-02    0.24693E-02   -0.52465E-02
   228    0.14353E+01    0.30675E-02    0.24803E-02   -0.64077E-02
   229    0.14255E+01    0.30800E-02    0.24914E-02   -0.75541E-02
   230    0.14151E+01    0.30945E-02    0.25026E-02   -0.86835E-02
   231    0.14040E+01    0.31110E-02    0.25139E-02   -0.97941E-02
   232    0.13924E+01    0.31293E-02    0.25251E-02   -0.10884E-01
   233    0.13803E+01    0.31493E-02    0.25363E-02   -0.11951E-01
   234    0.13676E+01    0.31710E-02    0.25475E-02   -0.12993E-01
   235    0.13544E+01    0.31943E-02    0.25585E-02   -0.14009E-01
   236    0.13407E+01    0.32189E-02    0.25693E-02   -0.14996E-01
   237    0.13265E+01    0.32449E-02    0.25798E-02   -0.15953E-01
   238    0.13119E+01    0.32722E-02    0.25901E-02   -0.16877E-01
   239    0.12968E+01    0.33005E-02    0.26000E-02   -0.17767E-01
   240    0.12814E+01    0.33299E-02    0.26096E-02   -0.18620E-01
   241    0.12655E+01    0.33602E-02    0.26187E-02   -0.19435E-01
   242    0.12493E+01    0.33913E-02    0.26273E-02   -0.20209E-01
   243    0.12328E+01    0.34232E-02    0.26353E-02   -0.20942E-01
   244    0.12159E+01    0.34557E-02    0.26428E-02   -0.21630E-01
   245    0.11987E+01    0.34887E-02    0.26497E-02   -0.22272E-01
   246    0.11812E+01    0.35221E-02    0.26558E-02   -0.22865E-01
   247    0.11634E+01    0.35558E-02    0.26612E-02   -0.23409E-01
   248    0.11454E+01    0.35897E-02    0.26659E-02   -0.23901E-01
   249    0.11272E+01    0.36238E-02    0.26697E-02   -0.24338E-01
   250    0.11088E+01    0.36578E-02    0.26726E-02   -0.24720E-01
   251    0.10902E+01    0.36918E-02    0.26746E-02   -0.25045E-01
   252    0.10714E+01    0.37256E-02    0.26757E-02   -0.25313E-01
   253    0.10525E+01    0.37593E-02    0.26759E-02   -0.25526E-01
   254    0.10334E+01    0.37927E-02    0.26752E-02   -0.25685E-01
   255    0.10142E+01    0.38259E-02    0.26737E-02   -0.25793E-01
   256    0.99495E+00    0.38588E-02    0.26713E-02   -0.25850E-01
   257    0.97559E+00    0.38913E-02    0.26681E-02   -0.25858E-01
   258    0.95616E+00    0.39235E-02    0.26641E-02   -0.25819E-01
   259    0.93667E+00    0.39553E-02    0.26594E-02   -0.25734E-01
   260    0.91716E+00    0.39866E-02    0.26538E-02   -0.25604E-01
   261    0.89762E+00    0.40174E-02    0.26476E-02   -0.25431E-01
   262    0.87808E+00    0.40477E-02    0.26406E-02   -0.25217E-01
   263    0.85856E+00    0.40774E-02    0.26330E-02   -0.24963E-01
   264    0.83907E+00    0.41065E-02    0.26246E-02   -0.24670E-01
   265    0.81963E+00    0.41350E-02    0.26156E-02   -0.24340E-01
   266    0.80025E+00    0.41628E-02    0.26060E-02   -0.23974E-01
   267    0.78096E+00    0.41898E-02    0.25957E-02   -0.23575E-01
   268    0.76176E+00    0.42160E-02    0.25849E-02   -0.23142E-01
   269    0.74268E+00    0.42415E-02    0.25734E-02   -0.22679E-01
   270    0.72373E+00    0.42661E-02    0.25615E-02   -0.22186E-01
   271    0.70492E+00    0.42898E-02    0.25489E-02   -0.21664E-01
   272    0.68629E+00    0.43126E-02    0.25359E-02   -0.21117E-01
   273    0.66783E+00    0.43344E-02    0.25224E-02   -0.20543E-01
   274    0.64957E+00    0.43552E-02    0.25083E-02   -0.19947E-01
   275    0.63152E+00    0.43749E-02    0.24938E-02   -0.19328E-01
   276    0.61371E+00    0.43935E-02    0.24789E-02   -0.18688E-01
   277    0.59614E+00    0.44111E-02    0.24636E-02   -0.18029E-01
   278    0.57884E+00    0.44274E-02    0.24478E-02   -0.17352E-01
   279    0.56182E+00    0.44426E-02    0.24317E-02   -0.16659E-01
   280    0.54509E+00    0.44564E-02    0.24152E-02   -0.15951E-01
   281    0.52868E+00    0.44691E-02    0.23984E-02   -0.15230E-01
   282    0.51260E+00    0.44803E-02    0.23813E-02   -0.14498E-01
   283    0.49687E+00    0.44902E-02    0.23638E-02   -0.13754E-01
   284    0.48150E+00    0.44987E-02    0.23461E-02   -0.13002E-01
   285    0.46651E+00    0.45058E-02    0.23281E-02   -0.12243E-01
   286    0.45191E+00    0.45113E-02    0.23099E-02   -0.11478E-01
   287    0.43773E+00    0.45154E-02    0.22914E-02   -0.10708E-01
   288    0.42398E+00    0.45178E-02    0.22728E-02   -0.99360E-02
   289    0.41068E+00    0.45187E-02    0.22540E-02   -0.91621E-02
   290    0.39784E+00    0.45179E-02    0.22350E-02   -0.83884E-02
   291    0.38548E+00    0.45154E-02    0.22158E-02   -0.76162E-02
   292    0.37362E+00    0.45112E-02    0.21965E-02   -0.68472E-02
   293    0.36226E+00    0.45052E-02    0.21772E-02   -0.60826E-02
   294    0.35144E+00    0.44974E-02    0.21577E-02   -0.53241E-02
   295    0.34117E+00    0.44878E-02    0.21382E-02   -0.45732E-02
   296    0.33145E+00    0.44763E-02    0.21186E-02   -0.38312E-02
   297    0.32232E+00    0.44628E-02    0.20991E-02   -0.30998E-02
   298    0.31378E+00    0.44474E-02    0.20795E-02   -0.23803E-02
   299    0.30585E+00    0.44300E-02    0.20599E-02   -0.16743E-02
   300    0.29856E+00    0.44105E-02    0.20404E-02   -0.98329E-03
   301    0.29190E+00    0.43890E-02    0.20209E-02   -0.30847E-03
   302    0.28587E+00    0.43655E-02    0.20014E-02    0.34990E-03
   303    0.28045E+00    0.43400E-02    0.19821E-02    0.99179E-03
   304    0.27562E+00    0.43126E-02    0.19628E-02    0.16172E-02
   305    0.27137E+00    0.42835E-02    0.19436E-02    0.22261E-02
   306    0.26767E+00    0.42526E-02    0.19245E-02    0.28185E-02
   307    0.26451E+00    0.42200E-02    0.19056E-02    0.33944E-02
   308    0.26187E+00    0.41859E-02    0.18867E-02    0.39538E-02
   309    0.25973E+00    0.41502E-02    0.18680E-02    0.44966E-02
   310    0.25808E+00    0.41131E-02    0.18493E-02    0.50229E-02
   311    0.25689E+00    0.40746E-02    0.18309E-02    0.55326E-02
   312    0.25616E+00    0.40348E-02    0.18126E-02    0.60257E-02
   313    0.25585E+00    0.39937E-02    0.17944E-02    0.65022E-02
   314    0.25596E+00    0.39515E-02    0.17764E-02    0.69622E-02
   315    0.25646E+00    0.39082E-02    0.17586E-02    0.74055E-02
   316    0.25734E+00    0.38639E-02    0.17409E-02    0.78322E-02
   317    0.25858E+00    0.38186E-02    0.17235E-02    0.82423E-02
   318    0.26016E+00    0.37724E-02    0.17062E-02    0.86357E-02
   319    0.26206E+00    0.37254E-02    0.16892E-02    0.90125E-02
   320    0.26427E+00    0.36777E-02    0.16724E-02    0.93726E-02
   321    0.26677E+00    0.36293E-02    0.16558E-02    0.97160E-02
   322    0.26953E+00    0.35803E-02    0.16394E-02    0.10043E-01
   323    0.27255E+00    0.35308E-02    0.16233E-02    0.10353E-01
   324    0.27580E+00    0.34808E-02    0.16075E-02    0.10646E-01
   325    0.27927E+00    0.34304E-02    0.15919E-02    0.10923E-01
   326    0.28294E+00    0.33797E-02    0.15765E-02    0.11183E-01
   327    0.28679E+00    0.33288E-02    0.15615E-02    0.11426E-01
   328    0.29080E+00    0.32777E-02    0.15467E-02    0.11652E-01
   329    0.29495E+00    0.32264E-02    0.15322E-02    0.11862E-01
   330    0.29923E+00    0.31752E-02    0.15181E-02    0.12054E-01
   331    0.30362E+00    0.31239E-02    0.15042E-02    0.12230E-01
   332    0.30811E+00    0.30728E-02    0.14907E-02    0.12390E-01
   333    0.31266E+00    0.30219E-02    0.14775E-02    0.12532E-01
   334    0.31727E+00    0.29712E-02    0.14646E-02    0.12657E-01
   335    0.32192E+00    0.29208E-02    0.14521E-02    0.12766E-01
   336    0.32658E+00    0.28708E-02    0.14399E-02    0.12858E-01
   337    0.33125E+00    0.28213E-02    0.14281E-02    0.12933E-01
   338    0.33590E+00    0.27723E-02    0.14167E-02    0.12991E-01
   339    0.34052E+00    0.27239E-02    0.14057E-02    0.13032E-01
   340    0.34508E+00    0.26761E-02    0.13950E-02    0.13057E-01
   341    0.34958E+00    0.26291E-02    0.13847E-02    0.13064E-01
   342    0.35398E+00    0.25829E-02    0.13749E-02    0.13054E-01
   343    0.35828E+00    0.25377E-02    0.13655E-02    0.13028E-01
   344    0.36246E+00    0.24933E-02    0.13565E-02    0.12985E-01
   345    0.36650E+00    0.24500E-02    0.13479E-02    0.12924E-01
   346    0.37037E+00    0.24078E-02    0.13397E-02    0.12847E-01
   347    0.37407E+00    0.23667E-02    0.13321E-02    0.12753E-01
   348    0.37758E+00    0.23269E-02    0.13248E-02    0.12641E-01
   349    0.38087E+00    0.22884E-02    0.13181E-02    0.12513E-01
   350    0.38392E+00    0.22513E-02    0.13118E-02    0.12368E-01
   351    0.38674E+00    0.22156E-02    0.13060E-02    0.12205E-01
   352    0.38931E+00    0.21813E-02    0.13007E-02    0.12027E-01
   353    0.39164E+00    0.21484E-02    0.12958E-02    0.11832E-01
   354    0.39373E+00    0.21169E-02    0.12913E-02    0.11623E-01
   355    0.39559E+00    0.20868E-02    0.12873E-02    0.11400E-01
   356    0.39722E+00    0.20581E-02    0.12837E-02    0.11162E-01
   357    0.39863E+00    0.20307E-02    0.12805E-02    0.10912E-01
   358    0.39982E+00    0.20046E-02    0.12777E-02    0.10650E-01
   359    0.40079E+00    0.19798E-02    0.12753E-02    0.10376E-01
   360    0.40155E+00    0.19562E-02    0.12732E-02    0.10091E-01
   361    0.40211E+00    0.19339E-02    0.12714E-02    0.97961E-02
   362    0.40246E+00    0.19129E-02    0.12700E-02    0.94915E-02
   363    0.40262E+00    0.18931E-02    0.12688E-02    0.91780E-02
   364    0.40258E+00    0.18744E-02    0.12680E-02    0.88564E-02
   365    0.40235E+00    0.18569E-02    0.12675E-02    0.85272E-02
   366    0.40193E+00    0.18406E-02    0.12672E-02    0.81912E-02
   367    0.40133E+00    0.18255E-02    0.12671E-02    0.78491E-02
   368    0.40056E+00    0.18114E-02    0.12673E-02    0.75016E-02
   369    0.39961E+00    0.17984E-02    0.12678E-02    0.71493E-02
   370    0.39849E+00    0.17866E-02    0.12684E-02    0.67928E-02
   371    0.39721E+00    0.17757E-02    0.12692E-02    0.64330E-02
   372    0.39577E+00    0.17660E-02    0.12702E-02    0.60704E-02
   373    0.39417E+00    0.17572E-02    0.12714E-02    0.57058E-02
   374    0.39242E+00    0.17494E-02    0.12727E-02    0.53398E-02
   375    0.39052E+00    0.17426E-02    0.12742E-02    0.49732E-02
   376    0.38848E+00    0.17368E-02    0.12757E-02    0.46065E-02
   377    0.38629E+00    0.17319E-02    0.12774E-02    0.42405E-02
   378    0.38398E+00    0.17280E-02    0.12792E-02    0.38758E-02
   379    0.38153E+00    0.17249E-02    0.12810E-02    0.35132E-02
   380    0.37895E+00    0.17228E-02    0.12829E-02    0.31533E-02
   381    0.37625E+00    0.17214E-02    0.12849E-02    0.27967E-02
   382    0.37344E+00    0.17210E-02    0.12868E-02    0.24443E-02
   383    0.37051E+00    0.17213E-02    0.12888E-02    0.20966E-02
   384    0.36747E+00    0.17225E-02    0.12908E-02    0.17544E-02
   385    0.36432E+00    0.17245E-02    0.12928E-02    0.14183E-02
   386    0.36107E+00    0.17272E-02    0.12948E-02    0.10889E-02
   387    0.35772E+00    0.17306E-02    0.12967E-02    0.76709E-03
   388    0.35428E+00    0.17348E-02    0.12986E-02    0.45340E-03
   389    0.35076E+00    0.17397E-02    0.13004E-02    0.14856E-03
   390    0.34714E+00    0.17453E-02    0.13021E-02   -0.14676E-03
   391    0.34345E+00    0.17516E-02    0.13037E-02   -0.43188E-03
   392    0.33968E+00    0.17585E-02    0.13052E-02   -0.70612E-03
