331-F84       25.980762      -30.000000      0.00000      90.0000
331-F85      -25.980762      -30.000000      0.00000      90.0000
331-F86       25.980762      -45.000000      0.00000      90.0000
331-F87      -25.980762      -45.000000      0.00000      90.0000
331-F88       25.980762      -60.000000      0.00000      90.0000
331-F89      -25.980762      -60.000000      0.00000      90.0000
331-F90       25.980762      -75.000000      0.00000      90.0000
331-F91      -25.980762      -75.000000      0.00000      90.0000
331-F92       25.980762      -90.000000      0.00000      90.0000
331-F93      -25.980762      -90.000000      0.00000      90.0000
331-F94       25.980762      -105.00000      0.00000      90.0000
331-F95      -25.980762      -105.00000      0.00000      90.0000
331-F96       25.980762      -120.00000      0.00000      90.0000
331-F97      -25.980762      -120.00000      0.00000      90.0000
331-F98       25.980762      -135.00000      0.00000      90.0000
331-F99      -25.980762      -135.00000      0.00000      90.0000
331-F100       38.971144       127.50000      0.00000      90.0000
331-F101      -38.971144       127.50000      0.00000      90.0000
331-F102       38.971144       112.50000      0.00000      90.0000
331-F103      -38.971144       112.50000      0.00000      90.0000
331-F104       38.971144       97.500000      0.00000      90.0000
331-F105      -38.971144       97.500000      0.00000      90.0000
331-F106       38.971144       82.500000      0.00000      90.0000
331-F107      -38.971144       82.500000      0.00000      90.0000
331-F108       38.971144       67.500000      0.00000      90.0000
331-F109      -38.971144       67.500000      0.00000      90.0000
331-F110       38.971144       52.500000      0.00000      90.0000
331-F111      -38.971144       52.500000      0.00000      90.0000
331-F112       38.971144       37.500000      0.00000      90.0000
331-F113      -38.971144       37.500000      0.00000      90.0000
331-F114       38.971144       22.500000      0.00000      90.0000
331-F115      -38.971144       22.500000      0.00000      90.0000
331-F116       38.971144       7.5000000      0.00000      90.0000
331-F117      -38.971144       7.5000000      0.00000      90.0000
331-F118       38.971144      -7.5000000      0.00000      90.0000
331-F119      -38.971144      -7.5000000      0.00000      90.0000
331-F120       38.971144      -22.500000      0.00000      90.0000
331-F121      -38.971144      -22.500000      0.00000      90.0000
331-F122       38.971144      -37.500000      0.00000      90.0000
331-F123      -38.971144      -37.500000      0.00000      90.0000
331-F124       38.971144      -52.500000      0.00000      90.0000
331-F125      -38.971144      -52.500000      0.00000      90.0000
331-F126       38.971144      -67.500000      0.00000      90.0000
331-F127      -38.971144      -67.500000      0.00000      90.0000
331-F128       38.971144      -82.500000      0.00000      90.0000
331-F129      -38.971144      -82.500000      0.00000      90.0000
331-F130       38.971144      -97.500000      0.00000      90.0000
331-F131      -38.971144      -97.500000      0.00000      90.0000
331-F132       38.971144      -112.50000      0.00000      90.0000
331-F133      -38.971144      -112.50000      0.00000      90.0000
331-F134       38.971144      -127.50000      0.00000      90.0000
331-F135      -38.971144      -127.50000      0.00000      90.0000
331-F136       51.961525       120.00000      0.00000      90.0000
331-F137      -51.961525       120.00000      0.00000      90.0000
331-F138       51.961525       105.00000      0.00000      90.0000
331-F139      -51.961525       105.00000      0.00000      90.0000
331-F140       51.961525       90.000000      0.00000      90.0000
331-F141      -51.961525       90.000000      0.00000      90.0000
331-F142       51.961525       75.000000      0.00000      90.0000
331-F143      -51.961525       75.000000      0.00000      90.0000
331-F144       51.961525       60.000000      0.00000      90.0000
331-F145      -51.961525       60.000000      0.00000      90.0000
331-F146       51.961525       45.000000      0.00000      90.0000
331-F147      -51.961525       45.000000      0.00000      90.0000
331-F148       51.961525       30.000000      0.00000      90.0000
331-F149      -51.961525       30.000000      0.00000      90.0000
331-F150       51.961525       15.000000      0.00000      90.0000
331-F151      -51.961525       15.000000      0.00000      90.0000
331-F152       51.961525      -0.0000000      0.00000      90.0000
331-F153      -51.961525      -0.0000000      0.00000      90.0000
331-F154       51.961525      -15.000000      0.00000      90.0000
331-F155      -51.961525      -15.000000      0.00000      90.0000
331-F156       51.961525      -30.000000      0.00000      90.0000
331-F157      -51.961525      -30.000000      0.00000      90.0000
331-F158       51.961525      -45.000000      0.00000      90.0000
331-F159      -51.961525      -45.000000      0.00000      90.0000
331-F160       51.961525      -60.000000      0.00000      90.0000
331-F161      -51.961525      -60.000000      0.00000      90.0000
331-F162       51.961525      -75.000000      0.00000      90.0000
331-F163      -51.961525      -75.000000      0.00000      90.0000
331-F164       51.961525      -90.000000      0.00000      90.0000
331-F165      -51.961525      -90.000000      0.00000      90.0000
331-F166       51.961525      -105.00000      0.00000      90.0000
331-F167      -51.961525      -105.00000      0.00000      90.0000
331-F168       51.961525      -120.00000      0.00000      90.0000
331-F169      -51.961525      -120.00000      0.00000      90.0000
331-F170       64.951906       112.50000      0.00000      90.0000
331-F171      -64.951906       112.50000      0.00000      90.0000
331-F172       64.951906       97.500000      0.00000      90.0000
331-F173      -64.951906       97.500000      0.00000      90.0000
331-F174       64.951906       82.500000      0.00000      90.0000
331-F175      -64.951906       82.500000      0.00000      90.0000
331-F176       64.951906       67.500000      0.00000      90.0000
331-F177      -64.951906       67.500000      0.00000      90.0000
331-F178       64.951906       52.500000      0.00000      90.0000
331-F179      -64.951906       52.500000      0.00000      90.0000
331-F180       64.951906       37.500000      0.00000      90.0000
331-F181      -64.951906       37.500000      0.00000      90.0000
331-F182       64.951906       22.500000      0.00000      90.0000
331-F183      -64.951906       22.500000      0.00000      90.0000
331-F184       64.951906       7.5000000      0.00000      90.0000
331-F185      -64.951906       7.5000000      0.00000      90.0000
331-F186       64.951906      -7.5000000      0.00000      90.0000
331-F187      -64.951906      -7.5000000      0.00000      90.0000
331-F188       64.951906      -22.500000      0.00000      90.0000
331-F189      -64.951906      -22.500000      0.00000      90.0000
331-F190       64.951906      -37.500000      0.00000      90.0000
331-F191      -64.951906      -37.500000      0.00000      90.0000
331-F192       64.951906      -52.500000      0.00000      90.0000
331-F193      -64.951906      -52.500000      0.00000      90.0000
331-F194       64.951906      -67.500000      0.00000      90.0000
331-F195      -64.951906      -67.500000      0.00000      90.0000
331-F196       64.951906      -82.500000      0.00000      90.0000
331-F197      -64.951906      -82.500000      0.00000      90.0000
331-F198       64.951906      -97.500000      0.00000      90.0000
331-F199      -64.951906      -97.500000      0.00000      90.0000
331-F200       64.951906      -112.50000      0.00000      90.0000
