#    L    TT             EE             BB             TE          
    34    0.35823E+02    0.26676E-02    0.24928E-02   -0.12057E+00
    35    0.35553E+02    0.28002E-02    0.26079E-02   -0.12675E+00
    36    0.35272E+02    0.29348E-02    0.27233E-02   -0.13294E+00
    37    0.34979E+02    0.30716E-02    0.28390E-02   -0.13913E+00
    38    0.34676E+02    0.32102E-02    0.29552E-02   -0.14530E+00
    39    0.34361E+02    0.33505E-02    0.30717E-02   -0.15143E+00
    40    0.34036E+02    0.34918E-02    0.31881E-02   -0.15753E+00
    41    0.33701E+02    0.36337E-02    0.33039E-02   -0.16358E+00
    42    0.33356E+02    0.37763E-02    0.34192E-02   -0.16959E+00
    43    0.33003E+02    0.39194E-02    0.35337E-02   -0.17554E+00
    44    0.32640E+02    0.40630E-02    0.36474E-02   -0.18141E+00
    45    0.32269E+02    0.42070E-02    0.37603E-02   -0.18721E+00
    46    0.31891E+02    0.43515E-02    0.38722E-02   -0.19291E+00
    47    0.31504E+02    0.44964E-02    0.39830E-02   -0.19851E+00
    48    0.31111E+02    0.46414E-02    0.40925E-02   -0.20399E+00
    49    0.30711E+02    0.47865E-02    0.42006E-02   -0.20935E+00
    50    0.30305E+02    0.49315E-02    0.43071E-02   -0.21457E+00
    51    0.29892E+02    0.50763E-02    0.44119E-02   -0.21964E+00
    52    0.29475E+02    0.52207E-02    0.45149E-02   -0.22455E+00
    53    0.29052E+02    0.53645E-02    0.46160E-02   -0.22931E+00
    54    0.28625E+02    0.55076E-02    0.47152E-02   -0.23391E+00
    55    0.28194E+02    0.56498E-02    0.48123E-02   -0.23835E+00
    56    0.27759E+02    0.57909E-02    0.49073E-02   -0.24262E+00
    57    0.27320E+02    0.59309E-02    0.50000E-02   -0.24671E+00
    58    0.26878E+02    0.60697E-02    0.50904E-02   -0.25062E+00
    59    0.26434E+02    0.62072E-02    0.51784E-02   -0.25433E+00
    60    0.25986E+02    0.63435E-02    0.52638E-02   -0.25785E+00
    61    0.25536E+02    0.64784E-02    0.53466E-02   -0.26116E+00
    62    0.25084E+02    0.66118E-02    0.54266E-02   -0.26426E+00
    63    0.24631E+02    0.67436E-02    0.55039E-02   -0.26716E+00
    64    0.24176E+02    0.68738E-02    0.55784E-02   -0.26987E+00
    65    0.23721E+02    0.70021E-02    0.56500E-02   -0.27238E+00
    66    0.23266E+02    0.71285E-02    0.57187E-02   -0.27470E+00
    67    0.22810E+02    0.72528E-02    0.57845E-02   -0.27681E+00
    68    0.22355E+02    0.73747E-02    0.58473E-02   -0.27872E+00
    69    0.21901E+02    0.74941E-02    0.59070E-02   -0.28041E+00
    70    0.21447E+02    0.76108E-02    0.59636E-02   -0.28187E+00
    71    0.20994E+02    0.77246E-02    0.60170E-02   -0.28310E+00
    72    0.20542E+02    0.78356E-02    0.60672E-02   -0.28410E+00
    73    0.20092E+02    0.79440E-02    0.61142E-02   -0.28490E+00
    74    0.19644E+02    0.80500E-02    0.61581E-02   -0.28550E+00
    75    0.19198E+02    0.81537E-02    0.61988E-02   -0.28592E+00
    76    0.18755E+02    0.82552E-02    0.62363E-02   -0.28617E+00
    77    0.18314E+02    0.83543E-02    0.62706E-02   -0.28625E+00
    78    0.17876E+02    0.84506E-02    0.63018E-02   -0.28614E+00
    79    0.17442E+02    0.85436E-02    0.63297E-02   -0.28583E+00
    80    0.17011E+02    0.86330E-02    0.63545E-02   -0.28530E+00
    81    0.16583E+02    0.87185E-02    0.63761E-02   -0.28457E+00
    82    0.16159E+02    0.88002E-02    0.63945E-02   -0.28362E+00
    83    0.15739E+02    0.88781E-02    0.64097E-02   -0.28247E+00
    84    0.15323E+02    0.89524E-02    0.64217E-02   -0.28114E+00
    85    0.14911E+02    0.90233E-02    0.64305E-02   -0.27963E+00
    86    0.14505E+02    0.90909E-02    0.64361E-02   -0.27797E+00
    87    0.14103E+02    0.91550E-02    0.64386E-02   -0.27614E+00
    88    0.13706E+02    0.92156E-02    0.64380E-02   -0.27416E+00
    89    0.13315E+02    0.92725E-02    0.64342E-02   -0.27203E+00
    90    0.12929E+02    0.93256E-02    0.64274E-02   -0.26974E+00
    91    0.12548E+02    0.93749E-02    0.64176E-02   -0.26729E+00
    92    0.12173E+02    0.94202E-02    0.64048E-02   -0.26471E+00
    93    0.11804E+02    0.94617E-02    0.63891E-02   -0.26198E+00
    94    0.11440E+02    0.94993E-02    0.63705E-02   -0.25911E+00
    95    0.11082E+02    0.95331E-02    0.63492E-02   -0.25612E+00
    96    0.10731E+02    0.95630E-02    0.63252E-02   -0.25300E+00
    97    0.10385E+02    0.95892E-02    0.62985E-02   -0.24977E+00
    98    0.10045E+02    0.96116E-02    0.62692E-02   -0.24642E+00
    99    0.97106E+01    0.96302E-02    0.62374E-02   -0.24296E+00
   100    0.93827E+01    0.96451E-02    0.62031E-02   -0.23940E+00
   101    0.90611E+01    0.96562E-02    0.61665E-02   -0.23575E+00
   102    0.87457E+01    0.96637E-02    0.61275E-02   -0.23200E+00
   103    0.84366E+01    0.96674E-02    0.60863E-02   -0.22817E+00
   104    0.81340E+01    0.96675E-02    0.60429E-02   -0.22426E+00
   105    0.78377E+01    0.96640E-02    0.59974E-02   -0.22027E+00
   106    0.75480E+01    0.96568E-02    0.59497E-02   -0.21622E+00
   107    0.72649E+01    0.96460E-02    0.59001E-02   -0.21210E+00
   108    0.69884E+01    0.96316E-02    0.58486E-02   -0.20792E+00
   109    0.67186E+01    0.96137E-02    0.57952E-02   -0.20369E+00
   110    0.64557E+01    0.95922E-02    0.57399E-02   -0.19941E+00
   111    0.61995E+01    0.95672E-02    0.56830E-02   -0.19510E+00
   112    0.59501E+01    0.95387E-02    0.56243E-02   -0.19074E+00
   113    0.57075E+01    0.95067E-02    0.55641E-02   -0.18635E+00
   114    0.54715E+01    0.94714E-02    0.55024E-02   -0.18194E+00
   115    0.52420E+01    0.94328E-02    0.54393E-02   -0.17750E+00
   116    0.50192E+01    0.93908E-02    0.53749E-02   -0.17304E+00
   117    0.48028E+01    0.93457E-02    0.53092E-02   -0.16856E+00
   118    0.45928E+01    0.92974E-02    0.52423E-02   -0.16407E+00
   119    0.43891E+01    0.92459E-02    0.51744E-02   -0.15957E+00
   120    0.41917E+01    0.91914E-02    0.51054E-02   -0.15507E+00
   121    0.40005E+01    0.91339E-02    0.50356E-02   -0.15057E+00
   122    0.38155E+01    0.90734E-02    0.49648E-02   -0.14608E+00
   123    0.36366E+01    0.90100E-02    0.48934E-02   -0.14159E+00
   124    0.34637E+01    0.89437E-02    0.48212E-02   -0.13712E+00
   125    0.32968E+01    0.88746E-02    0.47485E-02   -0.13267E+00
   126    0.31358E+01    0.88028E-02    0.46752E-02   -0.12823E+00
   127    0.29806E+01    0.87283E-02    0.46015E-02   -0.12383E+00
   128    0.28312E+01    0.86511E-02    0.45275E-02   -0.11945E+00
   129    0.26876E+01    0.85712E-02    0.44532E-02   -0.11511E+00
   130    0.25496E+01    0.84889E-02    0.43787E-02   -0.11081E+00
   131    0.24171E+01    0.84040E-02    0.43040E-02   -0.10655E+00
   132    0.22902E+01    0.83168E-02    0.42294E-02   -0.10233E+00
   133    0.21686E+01    0.82272E-02    0.41547E-02   -0.98164E-01
   134    0.20522E+01    0.81355E-02    0.40802E-02   -0.94047E-01
   135    0.19410E+01    0.80418E-02    0.40057E-02   -0.89982E-01
   136    0.18348E+01    0.79461E-02    0.39314E-02   -0.85971E-01
   137    0.17336E+01    0.78485E-02    0.38574E-02   -0.82018E-01
   138    0.16371E+01    0.77492E-02    0.37836E-02   -0.78123E-01
   139    0.15453E+01    0.76483E-02    0.37103E-02   -0.74291E-01
   140    0.14581E+01    0.75459E-02    0.36373E-02   -0.70522E-01
   141    0.13754E+01    0.74421E-02    0.35647E-02   -0.66820E-01
   142    0.12970E+01    0.73371E-02    0.34927E-02   -0.63187E-01
   143    0.12229E+01    0.72308E-02    0.34213E-02   -0.59625E-01
   144    0.11528E+01    0.71235E-02    0.33505E-02   -0.56136E-01
   145    0.10868E+01    0.70152E-02    0.32804E-02   -0.52723E-01
   146    0.10247E+01    0.69060E-02    0.32111E-02   -0.49388E-01
   147    0.96636E+00    0.67962E-02    0.31425E-02   -0.46134E-01
   148    0.91170E+00    0.66857E-02    0.30748E-02   -0.42963E-01
   149    0.86060E+00    0.65747E-02    0.30081E-02   -0.39876E-01
   150    0.81295E+00    0.64633E-02    0.29423E-02   -0.36878E-01
   151    0.76863E+00    0.63516E-02    0.28775E-02   -0.33969E-01
   152    0.72754E+00    0.62397E-02    0.28138E-02   -0.31149E-01
   153    0.68959E+00    0.61276E-02    0.27511E-02   -0.28418E-01
   154    0.65466E+00    0.60155E-02    0.26895E-02   -0.25776E-01
   155    0.62267E+00    0.59033E-02    0.26291E-02   -0.23222E-01
   156    0.59350E+00    0.57913E-02    0.25697E-02   -0.20756E-01
   157    0.56706E+00    0.56794E-02    0.25115E-02   -0.18378E-01
   158    0.54324E+00    0.55678E-02    0.24544E-02   -0.16086E-01
   159    0.52195E+00    0.54564E-02    0.23985E-02   -0.13881E-01
   160    0.50308E+00    0.53455E-02    0.23438E-02   -0.11762E-01
   161    0.48652E+00    0.52350E-02    0.22903E-02   -0.97286E-02
   162    0.47219E+00    0.51250E-02    0.22380E-02   -0.77806E-02
   163    0.45998E+00    0.50156E-02    0.21869E-02   -0.59174E-02
   164    0.44978E+00    0.49069E-02    0.21371E-02   -0.41387E-02
   165    0.44150E+00    0.47990E-02    0.20886E-02   -0.24440E-02
   166    0.43504E+00    0.46919E-02    0.20414E-02   -0.83293E-03
   167    0.43028E+00    0.45857E-02    0.19954E-02    0.69497E-03
   168    0.42714E+00    0.44805E-02    0.19508E-02    0.21401E-02
   169    0.42551E+00    0.43764E-02    0.19075E-02    0.35029E-02
   170    0.42529E+00    0.42734E-02    0.18656E-02    0.47838E-02
   171    0.42637E+00    0.41716E-02    0.18250E-02    0.59832E-02
   172    0.42866E+00    0.40710E-02    0.17859E-02    0.71015E-02
   173    0.43206E+00    0.39719E-02    0.17481E-02    0.81391E-02
   174    0.43646E+00    0.38741E-02    0.17118E-02    0.90965E-02
   175    0.44176E+00    0.37779E-02    0.16769E-02    0.99741E-02
   176    0.44787E+00    0.36832E-02    0.16434E-02    0.10773E-01
   177    0.45473E+00    0.35902E-02    0.16114E-02    0.11494E-01
   178    0.46228E+00    0.34988E-02    0.15808E-02    0.12141E-01
   179    0.47045E+00    0.34091E-02    0.15515E-02    0.12715E-01
   180    0.47921E+00    0.33212E-02    0.15237E-02    0.13220E-01
   181    0.48848E+00    0.32350E-02    0.14971E-02    0.13657E-01
   182    0.49822E+00    0.31506E-02    0.14718E-02    0.14029E-01
   183    0.50836E+00    0.30681E-02    0.14478E-02    0.14339E-01
   184    0.51886E+00    0.29874E-02    0.14250E-02    0.14588E-01
   185    0.52965E+00    0.29086E-02    0.14034E-02    0.14779E-01
   186    0.54068E+00    0.28318E-02    0.13830E-02    0.14914E-01
   187    0.55189E+00    0.27570E-02    0.13638E-02    0.14996E-01
   188    0.56323E+00    0.26842E-02    0.13457E-02    0.15028E-01
   189    0.57463E+00    0.26135E-02    0.13287E-02    0.15011E-01
   190    0.58606E+00    0.25448E-02    0.13128E-02    0.14948E-01
   191    0.59743E+00    0.24783E-02    0.12979E-02    0.14841E-01
   192    0.60871E+00    0.24140E-02    0.12840E-02    0.14693E-01
   193    0.61984E+00    0.23519E-02    0.12711E-02    0.14506E-01
   194    0.63075E+00    0.22920E-02    0.12592E-02    0.14282E-01
   195    0.64140E+00    0.22344E-02    0.12482E-02    0.14024E-01
   196    0.65172E+00    0.21791E-02    0.12382E-02    0.13735E-01
   197    0.66166E+00    0.21262E-02    0.12290E-02    0.13416E-01
   198    0.67116E+00    0.20757E-02    0.12206E-02    0.13070E-01
   199    0.68017E+00    0.20276E-02    0.12131E-02    0.12699E-01
   200    0.68863E+00    0.19819E-02    0.12064E-02    0.12306E-01
   201    0.69650E+00    0.19388E-02    0.12004E-02    0.11893E-01
   202    0.70378E+00    0.18981E-02    0.11952E-02    0.11462E-01
   203    0.71046E+00    0.18598E-02    0.11907E-02    0.11012E-01
   204    0.71658E+00    0.18239E-02    0.11869E-02    0.10545E-01
   205    0.72213E+00    0.17902E-02    0.11838E-02    0.10062E-01
   206    0.72712E+00    0.17588E-02    0.11813E-02    0.95644E-02
   207    0.73158E+00    0.17296E-02    0.11795E-02    0.90526E-02
   208    0.73549E+00    0.17026E-02    0.11782E-02    0.85278E-02
   209    0.73889E+00    0.16776E-02    0.11775E-02    0.79910E-02
   210    0.74177E+00    0.16547E-02    0.11774E-02    0.74430E-02
   211    0.74415E+00    0.16338E-02    0.11777E-02    0.68849E-02
   212    0.74604E+00    0.16148E-02    0.11786E-02    0.63177E-02
   213    0.74745E+00    0.15978E-02    0.11800E-02    0.57423E-02
   214    0.74838E+00    0.15825E-02    0.11818E-02    0.51597E-02
   215    0.74885E+00    0.15691E-02    0.11840E-02    0.45709E-02
   216    0.74887E+00    0.15574E-02    0.11866E-02    0.39769E-02
   217    0.74845E+00    0.15473E-02    0.11896E-02    0.33787E-02
   218    0.74760E+00    0.15389E-02    0.11929E-02    0.27771E-02
   219    0.74633E+00    0.15321E-02    0.11966E-02    0.21733E-02
   220    0.74465E+00    0.15268E-02    0.12006E-02    0.15681E-02
   221    0.74257E+00    0.15231E-02    0.12048E-02    0.96256E-03
   222    0.74010E+00    0.15207E-02    0.12093E-02    0.35767E-03
   223    0.73725E+00    0.15197E-02    0.12140E-02   -0.24563E-03
   224    0.73403E+00    0.15201E-02    0.12190E-02   -0.84634E-03
   225    0.73045E+00    0.15217E-02    0.12240E-02   -0.14435E-02
   226    0.72652E+00    0.15246E-02    0.12293E-02   -0.20361E-02
   227    0.72226E+00    0.15286E-02    0.12347E-02   -0.26232E-02
   228    0.71766E+00    0.15338E-02    0.12401E-02   -0.32039E-02
   229    0.71275E+00    0.15400E-02    0.12457E-02   -0.37770E-02
   230    0.70753E+00    0.15473E-02    0.12513E-02   -0.43418E-02
   231    0.70202E+00    0.15555E-02    0.12569E-02   -0.48971E-02
   232    0.69622E+00    0.15646E-02    0.12626E-02   -0.54420E-02
   233    0.69014E+00    0.15747E-02    0.12682E-02   -0.59755E-02
   234    0.68379E+00    0.15855E-02    0.12737E-02   -0.64967E-02
   235    0.67719E+00    0.15971E-02    0.12792E-02   -0.70046E-02
   236    0.67034E+00    0.16095E-02    0.12846E-02   -0.74982E-02
   237    0.66326E+00    0.16225E-02    0.12899E-02   -0.79765E-02
   238    0.65595E+00    0.16361E-02    0.12950E-02   -0.84385E-02
   239    0.64842E+00    0.16503E-02    0.13000E-02   -0.88834E-02
   240    0.64069E+00    0.16649E-02    0.13048E-02   -0.93100E-02
   241    0.63277E+00    0.16801E-02    0.13093E-02   -0.97174E-02
   242    0.62466E+00    0.16957E-02    0.13136E-02   -0.10105E-01
   243    0.61638E+00    0.17116E-02    0.13177E-02   -0.10471E-01
   244    0.60793E+00    0.17278E-02    0.13214E-02   -0.10815E-01
   245    0.59934E+00    0.17443E-02    0.13248E-02   -0.11136E-01
   246    0.59059E+00    0.17610E-02    0.13279E-02   -0.11433E-01
   247    0.58172E+00    0.17779E-02    0.13306E-02   -0.11705E-01
   248    0.57272E+00    0.17949E-02    0.13329E-02   -0.11950E-01
   249    0.56361E+00    0.18119E-02    0.13348E-02   -0.12169E-01
   250    0.55440E+00    0.18289E-02    0.13363E-02   -0.12360E-01
   251    0.54509E+00    0.18459E-02    0.13373E-02   -0.12522E-01
   252    0.53570E+00    0.18628E-02    0.13378E-02   -0.12656E-01
   253    0.52624E+00    0.18796E-02    0.13379E-02   -0.12763E-01
   254    0.51671E+00    0.18964E-02    0.13376E-02   -0.12843E-01
   255    0.50712E+00    0.19129E-02    0.13368E-02   -0.12896E-01
   256    0.49748E+00    0.19294E-02    0.13356E-02   -0.12925E-01
   257    0.48779E+00    0.19457E-02    0.13340E-02   -0.12929E-01
   258    0.47808E+00    0.19618E-02    0.13321E-02   -0.12910E-01
   259    0.46834E+00    0.19776E-02    0.13297E-02   -0.12867E-01
   260    0.45858E+00    0.19933E-02    0.13269E-02   -0.12802E-01
   261    0.44881E+00    0.20087E-02    0.13238E-02   -0.12716E-01
   262    0.43904E+00    0.20239E-02    0.13203E-02   -0.12609E-01
   263    0.42928E+00    0.20387E-02    0.13165E-02   -0.12481E-01
   264    0.41954E+00    0.20533E-02    0.13123E-02   -0.12335E-01
   265    0.40981E+00    0.20675E-02    0.13078E-02   -0.12170E-01
   266    0.40013E+00    0.20814E-02    0.13030E-02   -0.11987E-01
   267    0.39048E+00    0.20949E-02    0.12979E-02   -0.11787E-01
   268    0.38088E+00    0.21080E-02    0.12924E-02   -0.11571E-01
   269    0.37134E+00    0.21207E-02    0.12867E-02   -0.11339E-01
   270    0.36186E+00    0.21330E-02    0.12807E-02   -0.11093E-01
   271    0.35246E+00    0.21449E-02    0.12745E-02   -0.10832E-01
   272    0.34314E+00    0.21563E-02    0.12679E-02   -0.10558E-01
   273    0.33391E+00    0.21672E-02    0.12612E-02   -0.10272E-01
   274    0.32478E+00    0.21776E-02    0.12542E-02   -0.99733E-02
   275    0.31576E+00    0.21874E-02    0.12469E-02   -0.96638E-02
   276    0.30686E+00    0.21968E-02    0.12395E-02   -0.93440E-02
   277    0.29807E+00    0.22055E-02    0.12318E-02   -0.90145E-02
   278    0.28942E+00    0.22137E-02    0.12239E-02   -0.86761E-02
   279    0.28091E+00    0.22213E-02    0.12159E-02   -0.83296E-02
   280    0.27255E+00    0.22282E-02    0.12076E-02   -0.79757E-02
   281    0.26434E+00    0.22345E-02    0.11992E-02   -0.76152E-02
   282    0.25630E+00    0.22402E-02    0.11906E-02   -0.72488E-02
   283    0.24843E+00    0.22451E-02    0.11819E-02   -0.68772E-02
   284    0.24075E+00    0.22494E-02    0.11731E-02   -0.65012E-02
   285    0.23325E+00    0.22529E-02    0.11641E-02   -0.61216E-02
   286    0.22596E+00    0.22557E-02    0.11549E-02   -0.57390E-02
   287    0.21887E+00    0.22577E-02    0.11457E-02   -0.53542E-02
   288    0.21199E+00    0.22589E-02    0.11364E-02   -0.49680E-02
   289    0.20534E+00    0.22593E-02    0.11270E-02   -0.45811E-02
   290    0.19892E+00    0.22589E-02    0.11175E-02   -0.41942E-02
   291    0.19274E+00    0.22577E-02    0.11079E-02   -0.38081E-02
   292    0.18681E+00    0.22556E-02    0.10983E-02   -0.34236E-02
   293    0.18113E+00    0.22526E-02    0.10886E-02   -0.30413E-02
   294    0.17572E+00    0.22487E-02    0.10789E-02   -0.26621E-02
   295    0.17058E+00    0.22439E-02    0.10691E-02   -0.22866E-02
   296    0.16573E+00    0.22381E-02    0.10593E-02   -0.19156E-02
   297    0.16116E+00    0.22314E-02    0.10495E-02   -0.15499E-02
   298    0.15689E+00    0.22237E-02    0.10397E-02   -0.11902E-02
   299    0.15293E+00    0.22150E-02    0.10299E-02   -0.83716E-03
   300    0.14928E+00    0.22053E-02    0.10202E-02   -0.49165E-03
   301    0.14595E+00    0.21945E-02    0.10104E-02   -0.15423E-03
   302    0.14293E+00    0.21827E-02    0.10007E-02    0.17495E-03
   303    0.14022E+00    0.21700E-02    0.99104E-03    0.49589E-03
   304    0.13781E+00    0.21563E-02    0.98141E-03    0.80860E-03
   305    0.13568E+00    0.21417E-02    0.97181E-03    0.11131E-02
   306    0.13383E+00    0.21263E-02    0.96227E-03    0.14093E-02
   307    0.13225E+00    0.21100E-02    0.95278E-03    0.16972E-02
   308    0.13093E+00    0.20929E-02    0.94335E-03    0.19769E-02
   309    0.12987E+00    0.20751E-02    0.93398E-03    0.22483E-02
   310    0.12904E+00    0.20565E-02    0.92467E-03    0.25114E-02
   311    0.12845E+00    0.20373E-02    0.91544E-03    0.27663E-02
   312    0.12808E+00    0.20174E-02    0.90628E-03    0.30129E-02
   313    0.12793E+00    0.19969E-02    0.89719E-03    0.32511E-02
   314    0.12798E+00    0.19758E-02    0.88819E-03    0.34811E-02
   315    0.12823E+00    0.19541E-02    0.87928E-03    0.37028E-02
   316    0.12867E+00    0.19319E-02    0.87046E-03    0.39161E-02
   317    0.12929E+00    0.19093E-02    0.86174E-03    0.41212E-02
   318    0.13008E+00    0.18862E-02    0.85312E-03    0.43179E-02
   319    0.13103E+00    0.18627E-02    0.84460E-03    0.45063E-02
   320    0.13214E+00    0.18389E-02    0.83619E-03    0.46863E-02
   321    0.13338E+00    0.18147E-02    0.82789E-03    0.48580E-02
   322    0.13477E+00    0.17902E-02    0.81971E-03    0.50214E-02
   323    0.13628E+00    0.17654E-02    0.81166E-03    0.51764E-02
   324    0.13790E+00    0.17404E-02    0.80373E-03    0.53231E-02
   325    0.13964E+00    0.17152E-02    0.79593E-03    0.54614E-02
   326    0.14147E+00    0.16899E-02    0.78826E-03    0.55913E-02
   327    0.14339E+00    0.16644E-02    0.78074E-03    0.57128E-02
   328    0.14540E+00    0.16388E-02    0.77335E-03    0.58260E-02
   329    0.14748E+00    0.16132E-02    0.76612E-03    0.59308E-02
   330    0.14962E+00    0.15876E-02    0.75903E-03    0.60272E-02
   331    0.15181E+00    0.15620E-02    0.75211E-03    0.61152E-02
   332    0.15405E+00    0.15364E-02    0.74534E-03    0.61948E-02
   333    0.15633E+00    0.15109E-02    0.73874E-03    0.62660E-02
   334    0.15863E+00    0.14856E-02    0.73231E-03    0.63287E-02
   335    0.16096E+00    0.14604E-02    0.72605E-03    0.63831E-02
   336    0.16329E+00    0.14354E-02    0.71996E-03    0.64290E-02
   337    0.16562E+00    0.14106E-02    0.71407E-03    0.64665E-02
   338    0.16795E+00    0.13861E-02    0.70835E-03    0.64955E-02
   339    0.17026E+00    0.13619E-02    0.70283E-03    0.65161E-02
   340    0.17254E+00    0.13381E-02    0.69750E-03    0.65283E-02
   341    0.17479E+00    0.13146E-02    0.69237E-03    0.65320E-02
   342    0.17699E+00    0.12915E-02    0.68745E-03    0.65272E-02
   343    0.17914E+00    0.12688E-02    0.68273E-03    0.65140E-02
   344    0.18123E+00    0.12467E-02    0.67823E-03    0.64923E-02
   345    0.18325E+00    0.12250E-02    0.67394E-03    0.64621E-02
   346    0.18519E+00    0.12039E-02    0.66987E-03    0.64234E-02
   347    0.18704E+00    0.11834E-02    0.66603E-03    0.63763E-02
   348    0.18879E+00    0.11634E-02    0.66242E-03    0.63206E-02
   349    0.19043E+00    0.11442E-02    0.65904E-03    0.62564E-02
   350    0.19196E+00    0.11256E-02    0.65590E-03    0.61838E-02
   351    0.19337E+00    0.11078E-02    0.65299E-03    0.61027E-02
   352    0.19465E+00    0.10906E-02    0.65033E-03    0.60134E-02
   353    0.19582E+00    0.10742E-02    0.64789E-03    0.59162E-02
   354    0.19686E+00    0.10585E-02    0.64567E-03    0.58116E-02
   355    0.19779E+00    0.10434E-02    0.64367E-03    0.56998E-02
   356    0.19861E+00    0.10290E-02    0.64187E-03    0.55812E-02
   357    0.19931E+00    0.10153E-02    0.64027E-03    0.54562E-02
   358    0.19991E+00    0.10023E-02    0.63886E-03    0.53250E-02
   359    0.20039E+00    0.98988E-03    0.63763E-03    0.51880E-02
   360    0.20078E+00    0.97811E-03    0.63658E-03    0.50456E-02
   361    0.20105E+00    0.96697E-03    0.63570E-03    0.48981E-02
   362    0.20123E+00    0.95644E-03    0.63498E-03    0.47457E-02
   363    0.20131E+00    0.94653E-03    0.63442E-03    0.45890E-02
   364    0.20129E+00    0.93720E-03    0.63401E-03    0.44282E-02
   365    0.20117E+00    0.92847E-03    0.63373E-03    0.42636E-02
   366    0.20096E+00    0.92032E-03    0.63359E-03    0.40956E-02
   367    0.20067E+00    0.91273E-03    0.63357E-03    0.39246E-02
   368    0.20028E+00    0.90570E-03    0.63367E-03    0.37508E-02
   369    0.19980E+00    0.89922E-03    0.63388E-03    0.35746E-02
   370    0.19925E+00    0.89328E-03    0.63420E-03    0.33964E-02
   371    0.19861E+00    0.88787E-03    0.63461E-03    0.32165E-02
   372    0.19788E+00    0.88298E-03    0.63511E-03    0.30352E-02
   373    0.19708E+00    0.87860E-03    0.63570E-03    0.28529E-02
   374    0.19621E+00    0.87471E-03    0.63635E-03    0.26699E-02
   375    0.19526E+00    0.87132E-03    0.63708E-03    0.24866E-02
   376    0.19424E+00    0.86841E-03    0.63786E-03    0.23032E-02
   377    0.19315E+00    0.86597E-03    0.63870E-03    0.21202E-02
   378    0.19199E+00    0.86399E-03    0.63958E-03    0.19379E-02
   379    0.19076E+00    0.86246E-03    0.64050E-03    0.17566E-02
   380    0.18948E+00    0.86138E-03    0.64146E-03    0.15766E-02
   381    0.18813E+00    0.86072E-03    0.64243E-03    0.13984E-02
   382    0.18672E+00    0.86049E-03    0.64342E-03    0.12222E-02
   383    0.18525E+00    0.86067E-03    0.64442E-03    0.10483E-02
   384    0.18373E+00    0.86125E-03    0.64542E-03    0.87719E-03
   385    0.18216E+00    0.86223E-03    0.64642E-03    0.70913E-03
   386    0.18053E+00    0.86359E-03    0.64740E-03    0.54447E-03
   387    0.17886E+00    0.86532E-03    0.64836E-03    0.38354E-03
   388    0.17714E+00    0.86741E-03    0.64930E-03    0.22670E-03
   389    0.17538E+00    0.86986E-03    0.65020E-03    0.74278E-04
   390    0.17357E+00    0.87265E-03    0.65106E-03   -0.73382E-04
   391    0.17172E+00    0.87578E-03    0.65186E-03   -0.21594E-03
   392    0.16984E+00    0.87923E-03    0.65261E-03   -0.35306E-03
