#    L    TT             EE             BB             TE          
  2146    0.13894E-04    0.12522E-06    0.10318E-06    0.70698E-06
  2147    0.13901E-04    0.12503E-06    0.10301E-06    0.70566E-06
  2148    0.13907E-04    0.12484E-06    0.10284E-06    0.70437E-06
  2149    0.13914E-04    0.12465E-06    0.10267E-06    0.70309E-06
  2150    0.13921E-04    0.12447E-06    0.10250E-06    0.70182E-06
  2151    0.13928E-04    0.12428E-06    0.10234E-06    0.70058E-06
  2152    0.13935E-04    0.12409E-06    0.10217E-06    0.69935E-06
  2153    0.13942E-04    0.12391E-06    0.10200E-06    0.69813E-06
  2154    0.13950E-04    0.12372E-06    0.10183E-06    0.69693E-06
  2155    0.13957E-04    0.12354E-06    0.10167E-06    0.69574E-06
  2156    0.13965E-04    0.12335E-06    0.10150E-06    0.69457E-06
  2157    0.13973E-04    0.12317E-06    0.10133E-06    0.69341E-06
  2158    0.13980E-04    0.12299E-06    0.10116E-06    0.69227E-06
  2159    0.13988E-04    0.12281E-06    0.10100E-06    0.69114E-06
  2160    0.13997E-04    0.12263E-06    0.10083E-06    0.69002E-06
  2161    0.14005E-04    0.12244E-06    0.10067E-06    0.68892E-06
  2162    0.14013E-04    0.12226E-06    0.10050E-06    0.68782E-06
  2163    0.14022E-04    0.12208E-06    0.10033E-06    0.68674E-06
  2164    0.14030E-04    0.12190E-06    0.10017E-06    0.68567E-06
  2165    0.14039E-04    0.12172E-06    0.10000E-06    0.68461E-06
  2166    0.14048E-04    0.12155E-06    0.99839E-07    0.68356E-06
  2167    0.14057E-04    0.12137E-06    0.99675E-07    0.68253E-06
  2168    0.14066E-04    0.12119E-06    0.99510E-07    0.68150E-06
  2169    0.14075E-04    0.12101E-06    0.99346E-07    0.68048E-06
  2170    0.14085E-04    0.12083E-06    0.99182E-07    0.67947E-06
  2171    0.14094E-04    0.12065E-06    0.99019E-07    0.67846E-06
  2172    0.14104E-04    0.12047E-06    0.98855E-07    0.67747E-06
  2173    0.14114E-04    0.12029E-06    0.98692E-07    0.67648E-06
  2174    0.14124E-04    0.12011E-06    0.98529E-07    0.67551E-06
  2175    0.14134E-04    0.11993E-06    0.98367E-07    0.67453E-06
  2176    0.14144E-04    0.11975E-06    0.98204E-07    0.67357E-06
  2177    0.14154E-04    0.11957E-06    0.98042E-07    0.67261E-06
  2178    0.14165E-04    0.11939E-06    0.97880E-07    0.67166E-06
  2179    0.14176E-04    0.11921E-06    0.97719E-07    0.67071E-06
  2180    0.14186E-04    0.11903E-06    0.97557E-07    0.66977E-06
  2181    0.14197E-04    0.11884E-06    0.97396E-07    0.66883E-06
  2182    0.14209E-04    0.11866E-06    0.97235E-07    0.66789E-06
  2183    0.14220E-04    0.11848E-06    0.97075E-07    0.66696E-06
  2184    0.14231E-04    0.11829E-06    0.96914E-07    0.66604E-06
  2185    0.14243E-04    0.11811E-06    0.96754E-07    0.66511E-06
  2186    0.14255E-04    0.11792E-06    0.96595E-07    0.66419E-06
  2187    0.14266E-04    0.11773E-06    0.96435E-07    0.66327E-06
  2188    0.14278E-04    0.11755E-06    0.96276E-07    0.66236E-06
  2189    0.14291E-04    0.11736E-06    0.96117E-07    0.66144E-06
  2190    0.14303E-04    0.11717E-06    0.95958E-07    0.66053E-06
  2191    0.14315E-04    0.11698E-06    0.95800E-07    0.65961E-06
  2192    0.14328E-04    0.11679E-06    0.95642E-07    0.65870E-06
  2193    0.14341E-04    0.11660E-06    0.95484E-07    0.65779E-06
  2194    0.14354E-04    0.11640E-06    0.95326E-07    0.65687E-06
  2195    0.14367E-04    0.11621E-06    0.95169E-07    0.65596E-06
  2196    0.14380E-04    0.11601E-06    0.95012E-07    0.65504E-06
  2197    0.14394E-04    0.11581E-06    0.94855E-07    0.65412E-06
  2198    0.14408E-04    0.11561E-06    0.94699E-07    0.65320E-06
  2199    0.14421E-04    0.11541E-06    0.94543E-07    0.65228E-06
  2200    0.14435E-04    0.11521E-06    0.94387E-07    0.65136E-06
  2201    0.14450E-04    0.11501E-06    0.94231E-07    0.65043E-06
  2202    0.14464E-04    0.11480E-06    0.94076E-07    0.64950E-06
  2203    0.14478E-04    0.11460E-06    0.93921E-07    0.64856E-06
  2204    0.14493E-04    0.11439E-06    0.93766E-07    0.64762E-06
  2205    0.14508E-04    0.11418E-06    0.93612E-07    0.64668E-06
  2206    0.14523E-04    0.11397E-06    0.93458E-07    0.64574E-06
  2207    0.14538E-04    0.11376E-06    0.93304E-07    0.64479E-06
  2208    0.14553E-04    0.11355E-06    0.93151E-07    0.64384E-06
  2209    0.14569E-04    0.11334E-06    0.92997E-07    0.64289E-06
  2210    0.14584E-04    0.11312E-06    0.92844E-07    0.64193E-06
  2211    0.14600E-04    0.11291E-06    0.92692E-07    0.64098E-06
  2212    0.14615E-04    0.11269E-06    0.92540E-07    0.64002E-06
  2213    0.14631E-04    0.11247E-06    0.92388E-07    0.63905E-06
  2214    0.14647E-04    0.11226E-06    0.92236E-07    0.63809E-06
  2215    0.14664E-04    0.11204E-06    0.92084E-07    0.63712E-06
  2216    0.14680E-04    0.11182E-06    0.91933E-07    0.63615E-06
  2217    0.14696E-04    0.11160E-06    0.91783E-07    0.63517E-06
  2218    0.14713E-04    0.11138E-06    0.91632E-07    0.63420E-06
  2219    0.14729E-04    0.11116E-06    0.91482E-07    0.63322E-06
  2220    0.14746E-04    0.11094E-06    0.91332E-07    0.63224E-06
  2221    0.14762E-04    0.11071E-06    0.91182E-07    0.63126E-06
  2222    0.14779E-04    0.11049E-06    0.91033E-07    0.63027E-06
  2223    0.14796E-04    0.11027E-06    0.90884E-07    0.62929E-06
  2224    0.14813E-04    0.11005E-06    0.90736E-07    0.62830E-06
  2225    0.14830E-04    0.10982E-06    0.90587E-07    0.62731E-06
  2226    0.14847E-04    0.10960E-06    0.90439E-07    0.62631E-06
  2227    0.14865E-04    0.10938E-06    0.90292E-07    0.62532E-06
  2228    0.14882E-04    0.10916E-06    0.90144E-07    0.62432E-06
  2229    0.14899E-04    0.10893E-06    0.89997E-07    0.62332E-06
  2230    0.14916E-04    0.10871E-06    0.89850E-07    0.62232E-06
  2231    0.14934E-04    0.10849E-06    0.89704E-07    0.62132E-06
  2232    0.14951E-04    0.10826E-06    0.89558E-07    0.62032E-06
  2233    0.14969E-04    0.10804E-06    0.89412E-07    0.61931E-06
  2234    0.14986E-04    0.10782E-06    0.89266E-07    0.61830E-06
  2235    0.15004E-04    0.10760E-06    0.89121E-07    0.61730E-06
  2236    0.15022E-04    0.10738E-06    0.88976E-07    0.61629E-06
  2237    0.15039E-04    0.10716E-06    0.88832E-07    0.61527E-06
  2238    0.15057E-04    0.10694E-06    0.88688E-07    0.61426E-06
  2239    0.15075E-04    0.10672E-06    0.88544E-07    0.61325E-06
  2240    0.15092E-04    0.10650E-06    0.88400E-07    0.61223E-06
  2241    0.15110E-04    0.10628E-06    0.88257E-07    0.61122E-06
  2242    0.15128E-04    0.10606E-06    0.88114E-07    0.61020E-06
  2243    0.15145E-04    0.10584E-06    0.87972E-07    0.60918E-06
  2244    0.15163E-04    0.10563E-06    0.87829E-07    0.60816E-06
  2245    0.15181E-04    0.10541E-06    0.87688E-07    0.60714E-06
  2246    0.15199E-04    0.10520E-06    0.87546E-07    0.60612E-06
  2247    0.15216E-04    0.10499E-06    0.87405E-07    0.60509E-06
  2248    0.15234E-04    0.10477E-06    0.87264E-07    0.60407E-06
  2249    0.15252E-04    0.10456E-06    0.87123E-07    0.60304E-06
  2250    0.15269E-04    0.10435E-06    0.86983E-07    0.60202E-06
  2251    0.15287E-04    0.10415E-06    0.86843E-07    0.60099E-06
  2252    0.15304E-04    0.10394E-06    0.86703E-07    0.59997E-06
  2253    0.15322E-04    0.10373E-06    0.86564E-07    0.59894E-06
  2254    0.15339E-04    0.10353E-06    0.86425E-07    0.59791E-06
  2255    0.15357E-04    0.10332E-06    0.86287E-07    0.59688E-06
  2256    0.15374E-04    0.10312E-06    0.86148E-07    0.59586E-06
  2257    0.15392E-04    0.10292E-06    0.86010E-07    0.59483E-06
  2258    0.15409E-04    0.10272E-06    0.85873E-07    0.59380E-06
  2259    0.15426E-04    0.10252E-06    0.85735E-07    0.59278E-06
  2260    0.15444E-04    0.10232E-06    0.85598E-07    0.59175E-06
  2261    0.15461E-04    0.10213E-06    0.85462E-07    0.59073E-06
  2262    0.15478E-04    0.10193E-06    0.85325E-07    0.58970E-06
  2263    0.15495E-04    0.10174E-06    0.85189E-07    0.58868E-06
  2264    0.15512E-04    0.10155E-06    0.85053E-07    0.58766E-06
  2265    0.15529E-04    0.10135E-06    0.84918E-07    0.58664E-06
  2266    0.15546E-04    0.10116E-06    0.84783E-07    0.58562E-06
  2267    0.15563E-04    0.10097E-06    0.84648E-07    0.58461E-06
  2268    0.15579E-04    0.10079E-06    0.84513E-07    0.58360E-06
  2269    0.15596E-04    0.10060E-06    0.84379E-07    0.58258E-06
  2270    0.15613E-04    0.10041E-06    0.84245E-07    0.58158E-06
  2271    0.15629E-04    0.10023E-06    0.84111E-07    0.58057E-06
  2272    0.15646E-04    0.10005E-06    0.83978E-07    0.57957E-06
  2273    0.15662E-04    0.99864E-07    0.83844E-07    0.57857E-06
  2274    0.15678E-04    0.99683E-07    0.83711E-07    0.57757E-06
  2275    0.15695E-04    0.99503E-07    0.83579E-07    0.57658E-06
  2276    0.15711E-04    0.99324E-07    0.83446E-07    0.57558E-06
  2277    0.15727E-04    0.99147E-07    0.83314E-07    0.57460E-06
  2278    0.15743E-04    0.98970E-07    0.83182E-07    0.57361E-06
  2279    0.15759E-04    0.98795E-07    0.83051E-07    0.57264E-06
  2280    0.15774E-04    0.98621E-07    0.82919E-07    0.57166E-06
  2281    0.15790E-04    0.98448E-07    0.82788E-07    0.57069E-06
  2282    0.15806E-04    0.98276E-07    0.82657E-07    0.56972E-06
  2283    0.15821E-04    0.98105E-07    0.82527E-07    0.56876E-06
  2284    0.15836E-04    0.97935E-07    0.82396E-07    0.56780E-06
  2285    0.15851E-04    0.97767E-07    0.82266E-07    0.56685E-06
  2286    0.15867E-04    0.97599E-07    0.82136E-07    0.56590E-06
  2287    0.15882E-04    0.97433E-07    0.82007E-07    0.56496E-06
  2288    0.15896E-04    0.97267E-07    0.81877E-07    0.56402E-06
  2289    0.15911E-04    0.97103E-07    0.81748E-07    0.56309E-06
  2290    0.15926E-04    0.96940E-07    0.81619E-07    0.56217E-06
  2291    0.15940E-04    0.96778E-07    0.81491E-07    0.56125E-06
  2292    0.15955E-04    0.96617E-07    0.81362E-07    0.56033E-06
  2293    0.15969E-04    0.96458E-07    0.81234E-07    0.55943E-06
  2294    0.15983E-04    0.96299E-07    0.81106E-07    0.55853E-06
  2295    0.15997E-04    0.96141E-07    0.80978E-07    0.55763E-06
  2296    0.16011E-04    0.95985E-07    0.80851E-07    0.55674E-06
  2297    0.16025E-04    0.95829E-07    0.80723E-07    0.55586E-06
  2298    0.16038E-04    0.95675E-07    0.80596E-07    0.55499E-06
  2299    0.16052E-04    0.95522E-07    0.80469E-07    0.55412E-06
  2300    0.16065E-04    0.95369E-07    0.80342E-07    0.55327E-06
  2301    0.16078E-04    0.95218E-07    0.80216E-07    0.55241E-06
  2302    0.16091E-04    0.95068E-07    0.80089E-07    0.55157E-06
  2303    0.16104E-04    0.94919E-07    0.79963E-07    0.55073E-06
  2304    0.16117E-04    0.94771E-07    0.79837E-07    0.54990E-06
  2305    0.16129E-04    0.94623E-07    0.79712E-07    0.54908E-06
  2306    0.16142E-04    0.94477E-07    0.79586E-07    0.54826E-06
  2307    0.16154E-04    0.94331E-07    0.79461E-07    0.54745E-06
  2308    0.16166E-04    0.94187E-07    0.79336E-07    0.54665E-06
  2309    0.16178E-04    0.94043E-07    0.79211E-07    0.54585E-06
  2310    0.16190E-04    0.93899E-07    0.79086E-07    0.54506E-06
  2311    0.16202E-04    0.93757E-07    0.78961E-07    0.54428E-06
  2312    0.16213E-04    0.93615E-07    0.78837E-07    0.54350E-06
  2313    0.16225E-04    0.93474E-07    0.78713E-07    0.54272E-06
  2314    0.16236E-04    0.93334E-07    0.78589E-07    0.54195E-06
  2315    0.16248E-04    0.93194E-07    0.78465E-07    0.54119E-06
  2316    0.16259E-04    0.93054E-07    0.78342E-07    0.54043E-06
  2317    0.16270E-04    0.92915E-07    0.78218E-07    0.53967E-06
  2318    0.16281E-04    0.92777E-07    0.78095E-07    0.53892E-06
  2319    0.16292E-04    0.92639E-07    0.77972E-07    0.53818E-06
  2320    0.16303E-04    0.92501E-07    0.77850E-07    0.53744E-06
  2321    0.16314E-04    0.92364E-07    0.77727E-07    0.53670E-06
  2322    0.16325E-04    0.92227E-07    0.77605E-07    0.53597E-06
  2323    0.16335E-04    0.92091E-07    0.77483E-07    0.53524E-06
  2324    0.16346E-04    0.91955E-07    0.77361E-07    0.53451E-06
  2325    0.16356E-04    0.91819E-07    0.77239E-07    0.53379E-06
  2326    0.16367E-04    0.91683E-07    0.77117E-07    0.53307E-06
  2327    0.16377E-04    0.91547E-07    0.76996E-07    0.53235E-06
  2328    0.16387E-04    0.91412E-07    0.76875E-07    0.53164E-06
  2329    0.16397E-04    0.91276E-07    0.76754E-07    0.53093E-06
  2330    0.16407E-04    0.91141E-07    0.76633E-07    0.53022E-06
  2331    0.16418E-04    0.91006E-07    0.76513E-07    0.52951E-06
  2332    0.16428E-04    0.90870E-07    0.76392E-07    0.52881E-06
  2333    0.16437E-04    0.90735E-07    0.76272E-07    0.52811E-06
  2334    0.16447E-04    0.90599E-07    0.76152E-07    0.52741E-06
  2335    0.16457E-04    0.90464E-07    0.76033E-07    0.52671E-06
  2336    0.16467E-04    0.90328E-07    0.75913E-07    0.52601E-06
  2337    0.16477E-04    0.90192E-07    0.75794E-07    0.52531E-06
  2338    0.16486E-04    0.90056E-07    0.75675E-07    0.52462E-06
  2339    0.16496E-04    0.89920E-07    0.75556E-07    0.52393E-06
  2340    0.16506E-04    0.89783E-07    0.75437E-07    0.52323E-06
  2341    0.16515E-04    0.89647E-07    0.75318E-07    0.52254E-06
  2342    0.16525E-04    0.89509E-07    0.75200E-07    0.52185E-06
  2343    0.16535E-04    0.89372E-07    0.75082E-07    0.52115E-06
  2344    0.16544E-04    0.89234E-07    0.74964E-07    0.52046E-06
  2345    0.16554E-04    0.89095E-07    0.74846E-07    0.51977E-06
  2346    0.16563E-04    0.88956E-07    0.74728E-07    0.51908E-06
  2347    0.16573E-04    0.88817E-07    0.74611E-07    0.51838E-06
  2348    0.16582E-04    0.88677E-07    0.74494E-07    0.51769E-06
  2349    0.16592E-04    0.88536E-07    0.74377E-07    0.51700E-06
  2350    0.16601E-04    0.88395E-07    0.74260E-07    0.51630E-06
  2351    0.16611E-04    0.88253E-07    0.74143E-07    0.51560E-06
  2352    0.16620E-04    0.88111E-07    0.74027E-07    0.51490E-06
  2353    0.16630E-04    0.87967E-07    0.73911E-07    0.51421E-06
  2354    0.16639E-04    0.87824E-07    0.73795E-07    0.51350E-06
  2355    0.16649E-04    0.87679E-07    0.73679E-07    0.51280E-06
  2356    0.16658E-04    0.87535E-07    0.73563E-07    0.51210E-06
  2357    0.16668E-04    0.87389E-07    0.73448E-07    0.51139E-06
  2358    0.16677E-04    0.87243E-07    0.73333E-07    0.51069E-06
  2359    0.16687E-04    0.87097E-07    0.73218E-07    0.50998E-06
  2360    0.16697E-04    0.86950E-07    0.73103E-07    0.50927E-06
  2361    0.16706E-04    0.86803E-07    0.72988E-07    0.50856E-06
  2362    0.16716E-04    0.86655E-07    0.72874E-07    0.50785E-06
  2363    0.16726E-04    0.86507E-07    0.72759E-07    0.50714E-06
  2364    0.16736E-04    0.86358E-07    0.72645E-07    0.50642E-06
  2365    0.16745E-04    0.86210E-07    0.72532E-07    0.50571E-06
  2366    0.16755E-04    0.86060E-07    0.72418E-07    0.50499E-06
  2367    0.16765E-04    0.85911E-07    0.72305E-07    0.50427E-06
  2368    0.16775E-04    0.85761E-07    0.72191E-07    0.50355E-06
  2369    0.16785E-04    0.85611E-07    0.72079E-07    0.50283E-06
  2370    0.16795E-04    0.85460E-07    0.71966E-07    0.50210E-06
  2371    0.16805E-04    0.85309E-07    0.71853E-07    0.50138E-06
  2372    0.16816E-04    0.85159E-07    0.71741E-07    0.50065E-06
  2373    0.16826E-04    0.85007E-07    0.71629E-07    0.49992E-06
  2374    0.16836E-04    0.84856E-07    0.71517E-07    0.49919E-06
  2375    0.16847E-04    0.84705E-07    0.71405E-07    0.49846E-06
  2376    0.16857E-04    0.84553E-07    0.71294E-07    0.49772E-06
  2377    0.16868E-04    0.84401E-07    0.71182E-07    0.49699E-06
  2378    0.16878E-04    0.84249E-07    0.71071E-07    0.49625E-06
  2379    0.16889E-04    0.84097E-07    0.70960E-07    0.49551E-06
  2380    0.16900E-04    0.83945E-07    0.70850E-07    0.49477E-06
  2381    0.16911E-04    0.83793E-07    0.70739E-07    0.49403E-06
  2382    0.16922E-04    0.83641E-07    0.70629E-07    0.49328E-06
  2383    0.16933E-04    0.83489E-07    0.70519E-07    0.49253E-06
  2384    0.16944E-04    0.83337E-07    0.70409E-07    0.49179E-06
  2385    0.16956E-04    0.83185E-07    0.70300E-07    0.49103E-06
  2386    0.16967E-04    0.83033E-07    0.70190E-07    0.49028E-06
  2387    0.16979E-04    0.82881E-07    0.70081E-07    0.48953E-06
  2388    0.16990E-04    0.82729E-07    0.69972E-07    0.48877E-06
  2389    0.17002E-04    0.82578E-07    0.69864E-07    0.48801E-06
  2390    0.17014E-04    0.82426E-07    0.69755E-07    0.48725E-06
  2391    0.17026E-04    0.82275E-07    0.69647E-07    0.48649E-06
  2392    0.17038E-04    0.82124E-07    0.69539E-07    0.48572E-06
  2393    0.17050E-04    0.81972E-07    0.69431E-07    0.48495E-06
  2394    0.17063E-04    0.81822E-07    0.69324E-07    0.48418E-06
  2395    0.17075E-04    0.81671E-07    0.69216E-07    0.48341E-06
  2396    0.17088E-04    0.81521E-07    0.69109E-07    0.48264E-06
  2397    0.17101E-04    0.81371E-07    0.69002E-07    0.48186E-06
  2398    0.17114E-04    0.81221E-07    0.68896E-07    0.48108E-06
  2399    0.17127E-04    0.81072E-07    0.68789E-07    0.48030E-06
  2400    0.17140E-04    0.80923E-07    0.68683E-07    0.47952E-06
  2401    0.17154E-04    0.80774E-07    0.68577E-07    0.47873E-06
  2402    0.17167E-04    0.80626E-07    0.68472E-07    0.47795E-06
  2403    0.17181E-04    0.80478E-07    0.68366E-07    0.47716E-06
  2404    0.17195E-04    0.80330E-07    0.68261E-07    0.47637E-06
  2405    0.17209E-04    0.80183E-07    0.68156E-07    0.47557E-06
  2406    0.17223E-04    0.80036E-07    0.68051E-07    0.47478E-06
  2407    0.17237E-04    0.79890E-07    0.67946E-07    0.47398E-06
  2408    0.17252E-04    0.79744E-07    0.67842E-07    0.47318E-06
  2409    0.17266E-04    0.79598E-07    0.67738E-07    0.47239E-06
  2410    0.17281E-04    0.79453E-07    0.67634E-07    0.47159E-06
  2411    0.17295E-04    0.79309E-07    0.67530E-07    0.47079E-06
  2412    0.17310E-04    0.79165E-07    0.67427E-07    0.46999E-06
  2413    0.17325E-04    0.79021E-07    0.67323E-07    0.46919E-06
  2414    0.17340E-04    0.78878E-07    0.67220E-07    0.46838E-06
  2415    0.17355E-04    0.78735E-07    0.67117E-07    0.46758E-06
  2416    0.17370E-04    0.78593E-07    0.67015E-07    0.46678E-06
  2417    0.17385E-04    0.78451E-07    0.66912E-07    0.46598E-06
  2418    0.17401E-04    0.78310E-07    0.66810E-07    0.46518E-06
  2419    0.17416E-04    0.78169E-07    0.66708E-07    0.46438E-06
  2420    0.17432E-04    0.78029E-07    0.66606E-07    0.46358E-06
  2421    0.17447E-04    0.77889E-07    0.66505E-07    0.46278E-06
  2422    0.17462E-04    0.77750E-07    0.66403E-07    0.46198E-06
  2423    0.17478E-04    0.77612E-07    0.66302E-07    0.46118E-06
  2424    0.17494E-04    0.77474E-07    0.66201E-07    0.46039E-06
  2425    0.17509E-04    0.77336E-07    0.66100E-07    0.45959E-06
  2426    0.17525E-04    0.77200E-07    0.66000E-07    0.45880E-06
  2427    0.17541E-04    0.77063E-07    0.65899E-07    0.45801E-06
  2428    0.17556E-04    0.76928E-07    0.65799E-07    0.45722E-06
  2429    0.17572E-04    0.76793E-07    0.65699E-07    0.45643E-06
  2430    0.17588E-04    0.76658E-07    0.65600E-07    0.45565E-06
  2431    0.17603E-04    0.76525E-07    0.65500E-07    0.45486E-06
  2432    0.17619E-04    0.76391E-07    0.65401E-07    0.45408E-06
  2433    0.17635E-04    0.76259E-07    0.65301E-07    0.45331E-06
  2434    0.17650E-04    0.76127E-07    0.65202E-07    0.45253E-06
  2435    0.17666E-04    0.75996E-07    0.65103E-07    0.45176E-06
  2436    0.17682E-04    0.75865E-07    0.65005E-07    0.45099E-06
  2437    0.17697E-04    0.75735E-07    0.64906E-07    0.45023E-06
  2438    0.17713E-04    0.75606E-07    0.64808E-07    0.44946E-06
  2439    0.17728E-04    0.75478E-07    0.64710E-07    0.44871E-06
  2440    0.17744E-04    0.75350E-07    0.64612E-07    0.44795E-06
  2441    0.17759E-04    0.75223E-07    0.64514E-07    0.44720E-06
  2442    0.17775E-04    0.75097E-07    0.64417E-07    0.44645E-06
  2443    0.17790E-04    0.74971E-07    0.64320E-07    0.44571E-06
  2444    0.17805E-04    0.74846E-07    0.64222E-07    0.44497E-06
  2445    0.17820E-04    0.74722E-07    0.64125E-07    0.44424E-06
  2446    0.17836E-04    0.74599E-07    0.64029E-07    0.44351E-06
  2447    0.17851E-04    0.74476E-07    0.63932E-07    0.44279E-06
  2448    0.17866E-04    0.74354E-07    0.63835E-07    0.44207E-06
  2449    0.17880E-04    0.74233E-07    0.63739E-07    0.44135E-06
  2450    0.17895E-04    0.74113E-07    0.63643E-07    0.44064E-06
  2451    0.17910E-04    0.73993E-07    0.63547E-07    0.43994E-06
  2452    0.17924E-04    0.73875E-07    0.63451E-07    0.43924E-06
  2453    0.17939E-04    0.73757E-07    0.63356E-07    0.43855E-06
  2454    0.17953E-04    0.73639E-07    0.63260E-07    0.43786E-06
  2455    0.17968E-04    0.73523E-07    0.63165E-07    0.43718E-06
  2456    0.17982E-04    0.73407E-07    0.63070E-07    0.43650E-06
  2457    0.17996E-04    0.73292E-07    0.62975E-07    0.43583E-06
  2458    0.18010E-04    0.73178E-07    0.62880E-07    0.43517E-06
  2459    0.18023E-04    0.73064E-07    0.62786E-07    0.43451E-06
  2460    0.18037E-04    0.72951E-07    0.62691E-07    0.43385E-06
  2461    0.18051E-04    0.72838E-07    0.62597E-07    0.43320E-06
  2462    0.18064E-04    0.72726E-07    0.62503E-07    0.43255E-06
  2463    0.18077E-04    0.72615E-07    0.62409E-07    0.43191E-06
  2464    0.18090E-04    0.72504E-07    0.62315E-07    0.43128E-06
  2465    0.18103E-04    0.72394E-07    0.62221E-07    0.43065E-06
  2466    0.18116E-04    0.72284E-07    0.62128E-07    0.43002E-06
  2467    0.18129E-04    0.72175E-07    0.62035E-07    0.42940E-06
  2468    0.18141E-04    0.72066E-07    0.61942E-07    0.42878E-06
  2469    0.18154E-04    0.71958E-07    0.61849E-07    0.42817E-06
  2470    0.18166E-04    0.71850E-07    0.61756E-07    0.42757E-06
  2471    0.18178E-04    0.71742E-07    0.61663E-07    0.42697E-06
  2472    0.18190E-04    0.71635E-07    0.61571E-07    0.42637E-06
  2473    0.18201E-04    0.71528E-07    0.61478E-07    0.42578E-06
  2474    0.18213E-04    0.71422E-07    0.61386E-07    0.42519E-06
  2475    0.18224E-04    0.71316E-07    0.61294E-07    0.42461E-06
  2476    0.18236E-04    0.71210E-07    0.61202E-07    0.42403E-06
  2477    0.18247E-04    0.71105E-07    0.61111E-07    0.42346E-06
  2478    0.18257E-04    0.71000E-07    0.61019E-07    0.42289E-06
  2479    0.18268E-04    0.70895E-07    0.60928E-07    0.42232E-06
  2480    0.18279E-04    0.70791E-07    0.60837E-07    0.42176E-06
  2481    0.18289E-04    0.70686E-07    0.60745E-07    0.42121E-06
  2482    0.18299E-04    0.70582E-07    0.60655E-07    0.42066E-06
  2483    0.18309E-04    0.70478E-07    0.60564E-07    0.42011E-06
  2484    0.18319E-04    0.70374E-07    0.60473E-07    0.41957E-06
  2485    0.18328E-04    0.70271E-07    0.60383E-07    0.41903E-06
  2486    0.18337E-04    0.70167E-07    0.60292E-07    0.41850E-06
  2487    0.18346E-04    0.70064E-07    0.60202E-07    0.41797E-06
  2488    0.18355E-04    0.69960E-07    0.60112E-07    0.41744E-06
  2489    0.18364E-04    0.69857E-07    0.60022E-07    0.41692E-06
  2490    0.18372E-04    0.69754E-07    0.59933E-07    0.41640E-06
  2491    0.18381E-04    0.69651E-07    0.59843E-07    0.41589E-06
  2492    0.18389E-04    0.69548E-07    0.59754E-07    0.41538E-06
  2493    0.18396E-04    0.69445E-07    0.59664E-07    0.41488E-06
  2494    0.18404E-04    0.69341E-07    0.59575E-07    0.41438E-06
  2495    0.18411E-04    0.69238E-07    0.59486E-07    0.41388E-06
  2496    0.18418E-04    0.69135E-07    0.59397E-07    0.41339E-06
  2497    0.18425E-04    0.69032E-07    0.59309E-07    0.41290E-06
  2498    0.18432E-04    0.68928E-07    0.59220E-07    0.41241E-06
  2499    0.18438E-04    0.68825E-07    0.59132E-07    0.41193E-06
  2500    0.18444E-04    0.68721E-07    0.59044E-07    0.41146E-06
  2501    0.18450E-04    0.68617E-07    0.58955E-07    0.41098E-06
  2502    0.18455E-04    0.68513E-07    0.58867E-07    0.41051E-06
  2503    0.18461E-04    0.68409E-07    0.58780E-07    0.41005E-06
  2504    0.18466E-04    0.68305E-07    0.58692E-07    0.40958E-06
  2505    0.18471E-04    0.68201E-07    0.58604E-07    0.40913E-06
  2506    0.18476E-04    0.68096E-07    0.58517E-07    0.40867E-06
  2507    0.18480E-04    0.67991E-07    0.58430E-07    0.40822E-06
  2508    0.18484E-04    0.67887E-07    0.58343E-07    0.40777E-06
  2509    0.18488E-04    0.67782E-07    0.58256E-07    0.40732E-06
  2510    0.18492E-04    0.67677E-07    0.58169E-07    0.40688E-06
  2511    0.18496E-04    0.67572E-07    0.58082E-07    0.40644E-06
  2512    0.18500E-04    0.67466E-07    0.57996E-07    0.40601E-06
  2513    0.18503E-04    0.67361E-07    0.57909E-07    0.40557E-06
  2514    0.18506E-04    0.67256E-07    0.57823E-07    0.40514E-06
  2515    0.18509E-04    0.67150E-07    0.57737E-07    0.40472E-06
  2516    0.18512E-04    0.67044E-07    0.57651E-07    0.40429E-06
  2517    0.18515E-04    0.66939E-07    0.57565E-07    0.40387E-06
  2518    0.18518E-04    0.66833E-07    0.57480E-07    0.40345E-06
  2519    0.18520E-04    0.66727E-07    0.57394E-07    0.40303E-06
  2520    0.18523E-04    0.66621E-07    0.57309E-07    0.40262E-06
  2521    0.18525E-04    0.66515E-07    0.57224E-07    0.40221E-06
  2522    0.18527E-04    0.66409E-07    0.57139E-07    0.40180E-06
  2523    0.18530E-04    0.66303E-07    0.57054E-07    0.40139E-06
  2524    0.18532E-04    0.66197E-07    0.56969E-07    0.40098E-06
  2525    0.18534E-04    0.66090E-07    0.56885E-07    0.40058E-06
  2526    0.18536E-04    0.65984E-07    0.56800E-07    0.40018E-06
  2527    0.18537E-04    0.65878E-07    0.56716E-07    0.39978E-06
  2528    0.18539E-04    0.65771E-07    0.56632E-07    0.39938E-06
  2529    0.18541E-04    0.65665E-07    0.56548E-07    0.39899E-06
  2530    0.18543E-04    0.65558E-07    0.56464E-07    0.39860E-06
  2531    0.18544E-04    0.65452E-07    0.56380E-07    0.39820E-06
  2532    0.18546E-04    0.65345E-07    0.56297E-07    0.39781E-06
  2533    0.18548E-04    0.65239E-07    0.56213E-07    0.39743E-06
