#    L    TT             EE             BB             TE          
    77    0.20273E+04    0.43476E+00    0.24510E-02   -0.92898E+01
    78    0.20533E+04    0.44952E+00    0.25018E-02   -0.98262E+01
    79    0.20794E+04    0.46442E+00    0.25529E-02   -0.10371E+02
    80    0.21059E+04    0.47946E+00    0.26043E-02   -0.10925E+02
    81    0.21325E+04    0.49460E+00    0.26560E-02   -0.11489E+02
    82    0.21594E+04    0.50985E+00    0.27080E-02   -0.12062E+02
    83    0.21865E+04    0.52519E+00    0.27603E-02   -0.12644E+02
    84    0.22139E+04    0.54060E+00    0.28129E-02   -0.13233E+02
    85    0.22414E+04    0.55608E+00    0.28659E-02   -0.13831E+02
    86    0.22691E+04    0.57162E+00    0.29192E-02   -0.14436E+02
    87    0.22972E+04    0.58720E+00    0.29728E-02   -0.15047E+02
    88    0.23253E+04    0.60282E+00    0.30268E-02   -0.15665E+02
    89    0.23538E+04    0.61849E+00    0.30811E-02   -0.16290E+02
    90    0.23825E+04    0.63415E+00    0.31357E-02   -0.16920E+02
    91    0.24114E+04    0.64980E+00    0.31907E-02   -0.17556E+02
    92    0.24405E+04    0.66542E+00    0.32461E-02   -0.18196E+02
    93    0.24699E+04    0.68101E+00    0.33018E-02   -0.18841E+02
    94    0.24994E+04    0.69653E+00    0.33580E-02   -0.19489E+02
    95    0.25292E+04    0.71198E+00    0.34145E-02   -0.20141E+02
    96    0.25590E+04    0.72734E+00    0.34715E-02   -0.20796E+02
    97    0.25893E+04    0.74260E+00    0.35288E-02   -0.21454E+02
    98    0.26197E+04    0.75775E+00    0.35866E-02   -0.22112E+02
    99    0.26503E+04    0.77275E+00    0.36448E-02   -0.22774E+02
   100    0.26811E+04    0.78761E+00    0.37035E-02   -0.23434E+02
   101    0.27121E+04    0.80237E+00    0.37626E-02   -0.24097E+02
   102    0.27436E+04    0.81691E+00    0.38222E-02   -0.24759E+02
   103    0.27751E+04    0.83127E+00    0.38823E-02   -0.25421E+02
   104    0.28068E+04    0.84548E+00    0.39428E-02   -0.26081E+02
   105    0.28386E+04    0.85944E+00    0.40039E-02   -0.26739E+02
   106    0.28706E+04    0.87324E+00    0.40655E-02   -0.27396E+02
   107    0.29026E+04    0.88673E+00    0.41275E-02   -0.28050E+02
   108    0.29350E+04    0.89998E+00    0.41902E-02   -0.28701E+02
   109    0.29675E+04    0.91292E+00    0.42533E-02   -0.29349E+02
   110    0.30000E+04    0.92554E+00    0.43170E-02   -0.29991E+02
   111    0.30328E+04    0.93792E+00    0.43813E-02   -0.30629E+02
   112    0.30657E+04    0.94999E+00    0.44461E-02   -0.31262E+02
   113    0.30988E+04    0.96175E+00    0.45116E-02   -0.31889E+02
   114    0.31320E+04    0.97311E+00    0.45776E-02   -0.32510E+02
   115    0.31654E+04    0.98424E+00    0.46442E-02   -0.33123E+02
   116    0.31988E+04    0.99490E+00    0.47115E-02   -0.33728E+02
   117    0.32325E+04    0.10052E+01    0.47794E-02   -0.34324E+02
   118    0.32664E+04    0.10152E+01    0.48480E-02   -0.34913E+02
   119    0.33002E+04    0.10248E+01    0.49172E-02   -0.35491E+02
   120    0.33342E+04    0.10339E+01    0.49871E-02   -0.36059E+02
   121    0.33682E+04    0.10428E+01    0.50577E-02   -0.36616E+02
   122    0.34022E+04    0.10511E+01    0.51290E-02   -0.37162E+02
   123    0.34363E+04    0.10590E+01    0.52010E-02   -0.37697E+02
   124    0.34704E+04    0.10665E+01    0.52738E-02   -0.38218E+02
   125    0.35046E+04    0.10735E+01    0.53473E-02   -0.38727E+02
   126    0.35388E+04    0.10801E+01    0.54216E-02   -0.39223E+02
   127    0.35729E+04    0.10862E+01    0.54966E-02   -0.39705E+02
   128    0.36071E+04    0.10919E+01    0.55724E-02   -0.40172E+02
   129    0.36413E+04    0.10970E+01    0.56491E-02   -0.40624E+02
   130    0.36754E+04    0.11016E+01    0.57266E-02   -0.41060E+02
   131    0.37096E+04    0.11059E+01    0.58049E-02   -0.41482E+02
   132    0.37438E+04    0.11095E+01    0.58840E-02   -0.41886E+02
   133    0.37779E+04    0.11128E+01    0.59640E-02   -0.42274E+02
   134    0.38119E+04    0.11155E+01    0.60449E-02   -0.42643E+02
   135    0.38460E+04    0.11177E+01    0.61267E-02   -0.42995E+02
   136    0.38799E+04    0.11194E+01    0.62094E-02   -0.43327E+02
   137    0.39137E+04    0.11207E+01    0.62930E-02   -0.43640E+02
   138    0.39475E+04    0.11213E+01    0.63775E-02   -0.43934E+02
   139    0.39810E+04    0.11217E+01    0.64630E-02   -0.44207E+02
   140    0.40146E+04    0.11214E+01    0.65494E-02   -0.44461E+02
   141    0.40479E+04    0.11205E+01    0.66368E-02   -0.44694E+02
   142    0.40813E+04    0.11193E+01    0.67251E-02   -0.44905E+02
   143    0.41145E+04    0.11175E+01    0.68145E-02   -0.45095E+02
   144    0.41475E+04    0.11153E+01    0.69048E-02   -0.45264E+02
   145    0.41803E+04    0.11126E+01    0.69962E-02   -0.45411E+02
   146    0.42133E+04    0.11094E+01    0.70886E-02   -0.45535E+02
   147    0.42458E+04    0.11058E+01    0.71820E-02   -0.45635E+02
   148    0.42782E+04    0.11016E+01    0.72765E-02   -0.45713E+02
   149    0.43105E+04    0.10970E+01    0.73720E-02   -0.45768E+02
   150    0.43425E+04    0.10920E+01    0.74686E-02   -0.45797E+02
   151    0.43743E+04    0.10866E+01    0.75663E-02   -0.45803E+02
   152    0.44059E+04    0.10807E+01    0.76651E-02   -0.45784E+02
   153    0.44373E+04    0.10744E+01    0.77650E-02   -0.45739E+02
   154    0.44684E+04    0.10677E+01    0.78660E-02   -0.45670E+02
   155    0.44994E+04    0.10606E+01    0.79681E-02   -0.45576E+02
   156    0.45299E+04    0.10532E+01    0.80713E-02   -0.45456E+02
   157    0.45604E+04    0.10454E+01    0.81756E-02   -0.45310E+02
   158    0.45905E+04    0.10373E+01    0.82810E-02   -0.45139E+02
   159    0.46204E+04    0.10288E+01    0.83876E-02   -0.44941E+02
   160    0.46500E+04    0.10200E+01    0.84953E-02   -0.44716E+02
   161    0.46794E+04    0.10110E+01    0.86042E-02   -0.44465E+02
   162    0.47084E+04    0.10016E+01    0.87141E-02   -0.44189E+02
   163    0.47373E+04    0.99193E+00    0.88253E-02   -0.43885E+02
   164    0.47657E+04    0.98205E+00    0.89375E-02   -0.43555E+02
   165    0.47940E+04    0.97188E+00    0.90509E-02   -0.43198E+02
   166    0.48219E+04    0.96158E+00    0.91654E-02   -0.42813E+02
   167    0.48496E+04    0.95093E+00    0.92811E-02   -0.42403E+02
   168    0.48769E+04    0.94029E+00    0.93979E-02   -0.41965E+02
   169    0.49038E+04    0.92937E+00    0.95159E-02   -0.41499E+02
   170    0.49303E+04    0.91840E+00    0.96350E-02   -0.41006E+02
   171    0.49564E+04    0.90737E+00    0.97553E-02   -0.40485E+02
   172    0.49822E+04    0.89622E+00    0.98766E-02   -0.39936E+02
   173    0.50074E+04    0.88494E+00    0.99991E-02   -0.39360E+02
   174    0.50323E+04    0.87383E+00    0.10123E-01   -0.38756E+02
   175    0.50568E+04    0.86260E+00    0.10248E-01   -0.38124E+02
   176    0.50807E+04    0.85146E+00    0.10373E-01   -0.37465E+02
   177    0.51043E+04    0.84036E+00    0.10500E-01   -0.36779E+02
   178    0.51274E+04    0.82950E+00    0.10629E-01   -0.36065E+02
   179    0.51499E+04    0.81860E+00    0.10758E-01   -0.35322E+02
   180    0.51722E+04    0.80788E+00    0.10888E-01   -0.34554E+02
   181    0.51939E+04    0.79735E+00    0.11019E-01   -0.33759E+02
   182    0.52152E+04    0.78707E+00    0.11152E-01   -0.32936E+02
   183    0.52358E+04    0.77698E+00    0.11285E-01   -0.32087E+02
   184    0.52561E+04    0.76714E+00    0.11420E-01   -0.31211E+02
   185    0.52759E+04    0.75772E+00    0.11556E-01   -0.30310E+02
   186    0.52949E+04    0.74857E+00    0.11692E-01   -0.29382E+02
   187    0.53137E+04    0.73983E+00    0.11830E-01   -0.28427E+02
   188    0.53319E+04    0.73150E+00    0.11968E-01   -0.27448E+02
   189    0.53496E+04    0.72360E+00    0.12108E-01   -0.26443E+02
   190    0.53670E+04    0.71620E+00    0.12248E-01   -0.25413E+02
   191    0.53835E+04    0.70931E+00    0.12390E-01   -0.24357E+02
   192    0.53997E+04    0.70296E+00    0.12532E-01   -0.23277E+02
   193    0.54152E+04    0.69720E+00    0.12676E-01   -0.22173E+02
   194    0.54303E+04    0.69206E+00    0.12820E-01   -0.21045E+02
   195    0.54448E+04    0.68757E+00    0.12965E-01   -0.19893E+02
   196    0.54587E+04    0.68377E+00    0.13112E-01   -0.18718E+02
   197    0.54721E+04    0.68072E+00    0.13258E-01   -0.17521E+02
   198    0.54850E+04    0.67843E+00    0.13406E-01   -0.16301E+02
   199    0.54973E+04    0.67695E+00    0.13555E-01   -0.15059E+02
   200    0.55091E+04    0.67629E+00    0.13705E-01   -0.13796E+02
   201    0.55203E+04    0.67654E+00    0.13855E-01   -0.12511E+02
   202    0.55309E+04    0.67768E+00    0.14006E-01   -0.11206E+02
   203    0.55410E+04    0.67978E+00    0.14158E-01   -0.98790E+01
   204    0.55503E+04    0.68287E+00    0.14311E-01   -0.85342E+01
   205    0.55591E+04    0.68698E+00    0.14464E-01   -0.71692E+01
   206    0.55672E+04    0.69215E+00    0.14619E-01   -0.57851E+01
   207    0.55748E+04    0.69841E+00    0.14774E-01   -0.43825E+01
   208    0.55816E+04    0.70580E+00    0.14929E-01   -0.29619E+01
   209    0.55878E+04    0.71435E+00    0.15086E-01   -0.15237E+01
   210    0.55934E+04    0.72410E+00    0.15243E-01   -0.68828E-01
   211    0.55984E+04    0.73509E+00    0.15401E-01    0.14026E+01
   212    0.56026E+04    0.74734E+00    0.15559E-01    0.28896E+01
   213    0.56063E+04    0.76091E+00    0.15718E-01    0.43923E+01
   214    0.56093E+04    0.77577E+00    0.15878E-01    0.59093E+01
   215    0.56117E+04    0.79213E+00    0.16038E-01    0.74399E+01
   216    0.56134E+04    0.80979E+00    0.16199E-01    0.89846E+01
   217    0.56146E+04    0.82891E+00    0.16360E-01    0.10541E+02
   218    0.56151E+04    0.84949E+00    0.16522E-01    0.12110E+02
   219    0.56150E+04    0.87154E+00    0.16685E-01    0.13693E+02
   220    0.56143E+04    0.89519E+00    0.16848E-01    0.15284E+02
   221    0.56130E+04    0.92037E+00    0.17011E-01    0.16885E+02
   222    0.56111E+04    0.94723E+00    0.17175E-01    0.18497E+02
   223    0.56084E+04    0.97570E+00    0.17339E-01    0.20118E+02
   224    0.56053E+04    0.10058E+01    0.17504E-01    0.21746E+02
   225    0.56014E+04    0.10376E+01    0.17669E-01    0.23382E+02
   226    0.55970E+04    0.10712E+01    0.17835E-01    0.25025E+02
   227    0.55919E+04    0.11065E+01    0.18001E-01    0.26674E+02
   228    0.55863E+04    0.11435E+01    0.18167E-01    0.28329E+02
   229    0.55801E+04    0.11824E+01    0.18334E-01    0.29988E+02
   230    0.55732E+04    0.12231E+01    0.18501E-01    0.31652E+02
   231    0.55656E+04    0.12657E+01    0.18668E-01    0.33319E+02
   232    0.55575E+04    0.13102E+01    0.18836E-01    0.34989E+02
   233    0.55488E+04    0.13566E+01    0.19004E-01    0.36660E+02
   234    0.55394E+04    0.14050E+01    0.19172E-01    0.38333E+02
   235    0.55294E+04    0.14553E+01    0.19340E-01    0.40005E+02
   236    0.55188E+04    0.15076E+01    0.19508E-01    0.41678E+02
   237    0.55075E+04    0.15619E+01    0.19676E-01    0.43349E+02
   238    0.54957E+04    0.16183E+01    0.19845E-01    0.45019E+02
   239    0.54833E+04    0.16767E+01    0.20014E-01    0.46686E+02
   240    0.54702E+04    0.17371E+01    0.20182E-01    0.48349E+02
   241    0.54566E+04    0.17997E+01    0.20351E-01    0.50008E+02
   242    0.54425E+04    0.18643E+01    0.20520E-01    0.51663E+02
   243    0.54277E+04    0.19311E+01    0.20689E-01    0.53311E+02
   244    0.54124E+04    0.20000E+01    0.20857E-01    0.54955E+02
   245    0.53964E+04    0.20711E+01    0.21026E-01    0.56589E+02
   246    0.53800E+04    0.21443E+01    0.21195E-01    0.58217E+02
   247    0.53630E+04    0.22197E+01    0.21363E-01    0.59836E+02
   248    0.53454E+04    0.22975E+01    0.21532E-01    0.61446E+02
   249    0.53274E+04    0.23773E+01    0.21700E-01    0.63046E+02
   250    0.53088E+04    0.24595E+01    0.21868E-01    0.64634E+02
   251    0.52897E+04    0.25437E+01    0.22036E-01    0.66211E+02
   252    0.52700E+04    0.26303E+01    0.22203E-01    0.67777E+02
   253    0.52499E+04    0.27190E+01    0.22371E-01    0.69328E+02
   254    0.52293E+04    0.28100E+01    0.22538E-01    0.70866E+02
   255    0.52082E+04    0.29031E+01    0.22704E-01    0.72391E+02
   256    0.51866E+04    0.29987E+01    0.22871E-01    0.73902E+02
   257    0.51646E+04    0.30963E+01    0.23037E-01    0.75391E+02
   258    0.51421E+04    0.31962E+01    0.23203E-01    0.76871E+02
   259    0.51191E+04    0.32983E+01    0.23369E-01    0.78326E+02
   260    0.50958E+04    0.34027E+01    0.23534E-01    0.79773E+02
   261    0.50720E+04    0.35092E+01    0.23698E-01    0.81189E+02
   262    0.50476E+04    0.36180E+01    0.23863E-01    0.82595E+02
   263    0.50231E+04    0.37289E+01    0.24027E-01    0.83985E+02
   264    0.49981E+04    0.38421E+01    0.24190E-01    0.85351E+02
   265    0.49725E+04    0.39573E+01    0.24353E-01    0.86686E+02
   266    0.49466E+04    0.40749E+01    0.24516E-01    0.88012E+02
   267    0.49203E+04    0.41944E+01    0.24678E-01    0.89306E+02
   268    0.48935E+04    0.43163E+01    0.24840E-01    0.90585E+02
   269    0.48663E+04    0.44402E+01    0.25001E-01    0.91839E+02
   270    0.48388E+04    0.45662E+01    0.25161E-01    0.93070E+02
   271    0.48110E+04    0.46942E+01    0.25321E-01    0.94276E+02
   272    0.47829E+04    0.48245E+01    0.25481E-01    0.95452E+02
   273    0.47544E+04    0.49565E+01    0.25640E-01    0.96611E+02
   274    0.47256E+04    0.50908E+01    0.25798E-01    0.97732E+02
   275    0.46964E+04    0.52269E+01    0.25956E-01    0.98837E+02
   276    0.46671E+04    0.53650E+01    0.26113E-01    0.99903E+02
   277    0.46373E+04    0.55050E+01    0.26270E-01    0.10095E+03
   278    0.46073E+04    0.56470E+01    0.26426E-01    0.10196E+03
   279    0.45770E+04    0.57908E+01    0.26581E-01    0.10294E+03
   280    0.45465E+04    0.59365E+01    0.26736E-01    0.10391E+03
   281    0.45158E+04    0.60840E+01    0.26890E-01    0.10483E+03
   282    0.44847E+04    0.62332E+01    0.27044E-01    0.10573E+03
   283    0.44535E+04    0.63842E+01    0.27197E-01    0.10659E+03
   284    0.44221E+04    0.65369E+01    0.27349E-01    0.10743E+03
   285    0.43905E+04    0.66913E+01    0.27501E-01    0.10823E+03
   286    0.43586E+04    0.68474E+01    0.27652E-01    0.10899E+03
   287    0.43265E+04    0.70050E+01    0.27802E-01    0.10973E+03
   288    0.42943E+04    0.71642E+01    0.27952E-01    0.11043E+03
   289    0.42619E+04    0.73249E+01    0.28100E-01    0.11111E+03
   290    0.42293E+04    0.74870E+01    0.28249E-01    0.11175E+03
   291    0.41967E+04    0.76511E+01    0.28396E-01    0.11234E+03
   292    0.41636E+04    0.78162E+01    0.28543E-01    0.11291E+03
   293    0.41307E+04    0.79819E+01    0.28690E-01    0.11344E+03
   294    0.40975E+04    0.81497E+01    0.28835E-01    0.11394E+03
   295    0.40645E+04    0.83181E+01    0.28980E-01    0.11440E+03
   296    0.40311E+04    0.84885E+01    0.29124E-01    0.11482E+03
   297    0.39978E+04    0.86588E+01    0.29268E-01    0.11522E+03
   298    0.39642E+04    0.88311E+01    0.29411E-01    0.11557E+03
   299    0.39307E+04    0.90047E+01    0.29553E-01    0.11588E+03
   300    0.38970E+04    0.91782E+01    0.29694E-01    0.11616E+03
   301    0.38633E+04    0.93530E+01    0.29835E-01    0.11640E+03
   302    0.38297E+04    0.95284E+01    0.29975E-01    0.11661E+03
   303    0.37959E+04    0.97050E+01    0.30115E-01    0.11678E+03
   304    0.37622E+04    0.98830E+01    0.30253E-01    0.11690E+03
   305    0.37285E+04    0.10061E+02    0.30391E-01    0.11699E+03
   306    0.36947E+04    0.10239E+02    0.30528E-01    0.11705E+03
   307    0.36610E+04    0.10418E+02    0.30665E-01    0.11706E+03
   308    0.36273E+04    0.10599E+02    0.30801E-01    0.11704E+03
   309    0.35937E+04    0.10779E+02    0.30936E-01    0.11698E+03
   310    0.35601E+04    0.10959E+02    0.31071E-01    0.11688E+03
   311    0.35265E+04    0.11141E+02    0.31205E-01    0.11674E+03
   312    0.34931E+04    0.11322E+02    0.31338E-01    0.11657E+03
   313    0.34597E+04    0.11503E+02    0.31470E-01    0.11635E+03
   314    0.34264E+04    0.11685E+02    0.31602E-01    0.11611E+03
   315    0.33932E+04    0.11866E+02    0.31733E-01    0.11582E+03
   316    0.33602E+04    0.12048E+02    0.31864E-01    0.11549E+03
   317    0.33272E+04    0.12228E+02    0.31993E-01    0.11513E+03
   318    0.32943E+04    0.12410E+02    0.32123E-01    0.11473E+03
   319    0.32616E+04    0.12591E+02    0.32251E-01    0.11429E+03
   320    0.32291E+04    0.12772E+02    0.32379E-01    0.11382E+03
   321    0.31967E+04    0.12953E+02    0.32506E-01    0.11331E+03
   322    0.31645E+04    0.13133E+02    0.32633E-01    0.11276E+03
   323    0.31324E+04    0.13313E+02    0.32759E-01    0.11218E+03
   324    0.31005E+04    0.13492E+02    0.32884E-01    0.11155E+03
   325    0.30689E+04    0.13669E+02    0.33009E-01    0.11090E+03
   326    0.30374E+04    0.13847E+02    0.33133E-01    0.11019E+03
   327    0.30061E+04    0.14024E+02    0.33257E-01    0.10946E+03
   328    0.29751E+04    0.14200E+02    0.33380E-01    0.10870E+03
   329    0.29442E+04    0.14375E+02    0.33503E-01    0.10790E+03
   330    0.29137E+04    0.14549E+02    0.33625E-01    0.10706E+03
   331    0.28834E+04    0.14721E+02    0.33746E-01    0.10619E+03
   332    0.28533E+04    0.14893E+02    0.33867E-01    0.10529E+03
   333    0.28235E+04    0.15064E+02    0.33988E-01    0.10435E+03
   334    0.27939E+04    0.15234E+02    0.34108E-01    0.10338E+03
   335    0.27646E+04    0.15401E+02    0.34227E-01    0.10238E+03
   336    0.27356E+04    0.15567E+02    0.34347E-01    0.10134E+03
   337    0.27069E+04    0.15732E+02    0.34465E-01    0.10026E+03
   338    0.26784E+04    0.15895E+02    0.34584E-01    0.99164E+02
   339    0.26504E+04    0.16058E+02    0.34702E-01    0.98028E+02
   340    0.26226E+04    0.16218E+02    0.34819E-01    0.96872E+02
   341    0.25950E+04    0.16376E+02    0.34937E-01    0.95673E+02
   342    0.25679E+04    0.16533E+02    0.35054E-01    0.94445E+02
   343    0.25411E+04    0.16688E+02    0.35170E-01    0.93189E+02
   344    0.25146E+04    0.16840E+02    0.35287E-01    0.91905E+02
   345    0.24884E+04    0.16990E+02    0.35403E-01    0.90593E+02
   346    0.24627E+04    0.17139E+02    0.35519E-01    0.89261E+02
   347    0.24372E+04    0.17285E+02    0.35634E-01    0.87893E+02
   348    0.24121E+04    0.17429E+02    0.35750E-01    0.86497E+02
   349    0.23874E+04    0.17571E+02    0.35865E-01    0.85073E+02
   350    0.23630E+04    0.17709E+02    0.35980E-01    0.83628E+02
   351    0.23392E+04    0.17846E+02    0.36095E-01    0.82156E+02
   352    0.23156E+04    0.17980E+02    0.36210E-01    0.80657E+02
   353    0.22924E+04    0.18112E+02    0.36325E-01    0.79144E+02
   354    0.22695E+04    0.18241E+02    0.36440E-01    0.77596E+02
   355    0.22472E+04    0.18367E+02    0.36555E-01    0.76028E+02
   356    0.22252E+04    0.18491E+02    0.36669E-01    0.74447E+02
   357    0.22036E+04    0.18612E+02    0.36784E-01    0.72839E+02
   358    0.21824E+04    0.18729E+02    0.36899E-01    0.71218E+02
   359    0.21616E+04    0.18843E+02    0.37014E-01    0.69569E+02
   360    0.21412E+04    0.18955E+02    0.37129E-01    0.67904E+02
   361    0.21213E+04    0.19064E+02    0.37244E-01    0.66218E+02
   362    0.21017E+04    0.19170E+02    0.37359E-01    0.64515E+02
   363    0.20826E+04    0.19273E+02    0.37474E-01    0.62796E+02
   364    0.20640E+04    0.19372E+02    0.37590E-01    0.61057E+02
   365    0.20457E+04    0.19469E+02    0.37705E-01    0.59305E+02
   366    0.20279E+04    0.19562E+02    0.37821E-01    0.57537E+02
   367    0.20105E+04    0.19651E+02    0.37937E-01    0.55756E+02
   368    0.19934E+04    0.19738E+02    0.38054E-01    0.53961E+02
   369    0.19770E+04    0.19821E+02    0.38170E-01    0.52152E+02
   370    0.19609E+04    0.19901E+02    0.38287E-01    0.50334E+02
   371    0.19452E+04    0.19977E+02    0.38404E-01    0.48502E+02
   372    0.19300E+04    0.20050E+02    0.38522E-01    0.46662E+02
   373    0.19152E+04    0.20119E+02    0.38640E-01    0.44810E+02
   374    0.19009E+04    0.20185E+02    0.38758E-01    0.42951E+02
   375    0.18870E+04    0.20247E+02    0.38876E-01    0.41083E+02
   376    0.18735E+04    0.20306E+02    0.38995E-01    0.39208E+02
   377    0.18606E+04    0.20361E+02    0.39115E-01    0.37328E+02
   378    0.18480E+04    0.20412E+02    0.39235E-01    0.35440E+02
   379    0.18358E+04    0.20460E+02    0.39355E-01    0.33549E+02
   380    0.18242E+04    0.20505E+02    0.39476E-01    0.31652E+02
   381    0.18130E+04    0.20543E+02    0.39597E-01    0.29753E+02
   382    0.18021E+04    0.20580E+02    0.39719E-01    0.27852E+02
   383    0.17918E+04    0.20612E+02    0.39841E-01    0.25948E+02
   384    0.17819E+04    0.20640E+02    0.39964E-01    0.24044E+02
   385    0.17724E+04    0.20666E+02    0.40087E-01    0.22140E+02
   386    0.17634E+04    0.20687E+02    0.40211E-01    0.20237E+02
   387    0.17548E+04    0.20704E+02    0.40336E-01    0.18335E+02
   388    0.17466E+04    0.20717E+02    0.40461E-01    0.16436E+02
   389    0.17388E+04    0.20724E+02    0.40586E-01    0.14540E+02
   390    0.17315E+04    0.20731E+02    0.40713E-01    0.12649E+02
   391    0.17246E+04    0.20732E+02    0.40840E-01    0.10761E+02
   392    0.17181E+04    0.20731E+02    0.40968E-01    0.88804E+01
   393    0.17122E+04    0.20726E+02    0.41096E-01    0.70054E+01
   394    0.17065E+04    0.20716E+02    0.41225E-01    0.51386E+01
   395    0.17013E+04    0.20702E+02    0.41355E-01    0.32785E+01
