#    L    TT             EE             BB             TE          
  2537    0.60165E+02    0.32188E+01    0.55881E-06   -0.38605E+01
  2538    0.60082E+02    0.32161E+01    0.55799E-06   -0.39029E+01
  2539    0.60004E+02    0.32132E+01    0.55716E-06   -0.39450E+01
  2540    0.59927E+02    0.32098E+01    0.55634E-06   -0.39871E+01
  2541    0.59853E+02    0.32062E+01    0.55552E-06   -0.40285E+01
  2542    0.59781E+02    0.32023E+01    0.55470E-06   -0.40698E+01
  2543    0.59713E+02    0.31980E+01    0.55388E-06   -0.41107E+01
  2544    0.59648E+02    0.31935E+01    0.55307E-06   -0.41513E+01
  2545    0.59586E+02    0.31887E+01    0.55225E-06   -0.41915E+01
  2546    0.59526E+02    0.31836E+01    0.55144E-06   -0.42312E+01
  2547    0.59470E+02    0.31782E+01    0.55063E-06   -0.42704E+01
  2548    0.59415E+02    0.31725E+01    0.54982E-06   -0.43093E+01
  2549    0.59363E+02    0.31665E+01    0.54901E-06   -0.43477E+01
  2550    0.59314E+02    0.31601E+01    0.54820E-06   -0.43856E+01
  2551    0.59267E+02    0.31536E+01    0.54739E-06   -0.44229E+01
  2552    0.59222E+02    0.31468E+01    0.54659E-06   -0.44598E+01
  2553    0.59181E+02    0.31397E+01    0.54579E-06   -0.44961E+01
  2554    0.59140E+02    0.31322E+01    0.54499E-06   -0.45317E+01
  2555    0.59103E+02    0.31245E+01    0.54419E-06   -0.45669E+01
  2556    0.59067E+02    0.31166E+01    0.54339E-06   -0.46015E+01
  2557    0.59034E+02    0.31083E+01    0.54259E-06   -0.46354E+01
  2558    0.59003E+02    0.30998E+01    0.54180E-06   -0.46686E+01
  2559    0.58974E+02    0.30910E+01    0.54101E-06   -0.47013E+01
  2560    0.58948E+02    0.30820E+01    0.54022E-06   -0.47335E+01
  2561    0.58922E+02    0.30726E+01    0.53943E-06   -0.47650E+01
  2562    0.58900E+02    0.30631E+01    0.53864E-06   -0.47958E+01
  2563    0.58880E+02    0.30532E+01    0.53785E-06   -0.48259E+01
  2564    0.58860E+02    0.30431E+01    0.53707E-06   -0.48554E+01
  2565    0.58844E+02    0.30328E+01    0.53628E-06   -0.48843E+01
  2566    0.58828E+02    0.30223E+01    0.53550E-06   -0.49124E+01
  2567    0.58815E+02    0.30116E+01    0.53472E-06   -0.49398E+01
  2568    0.58803E+02    0.30004E+01    0.53394E-06   -0.49665E+01
  2569    0.58792E+02    0.29891E+01    0.53316E-06   -0.49926E+01
  2570    0.58784E+02    0.29775E+01    0.53239E-06   -0.50178E+01
  2571    0.58777E+02    0.29656E+01    0.53161E-06   -0.50424E+01
  2572    0.58771E+02    0.29535E+01    0.53084E-06   -0.50662E+01
  2573    0.58767E+02    0.29413E+01    0.53007E-06   -0.50891E+01
  2574    0.58764E+02    0.29289E+01    0.52930E-06   -0.51116E+01
  2575    0.58763E+02    0.29162E+01    0.52853E-06   -0.51332E+01
  2576    0.58763E+02    0.29033E+01    0.52776E-06   -0.51537E+01
  2577    0.58764E+02    0.28902E+01    0.52699E-06   -0.51736E+01
  2578    0.58765E+02    0.28769E+01    0.52623E-06   -0.51927E+01
  2579    0.58769E+02    0.28634E+01    0.52547E-06   -0.52111E+01
  2580    0.58773E+02    0.28497E+01    0.52470E-06   -0.52286E+01
  2581    0.58778E+02    0.28358E+01    0.52394E-06   -0.52452E+01
  2582    0.58783E+02    0.28218E+01    0.52319E-06   -0.52611E+01
  2583    0.58789E+02    0.28076E+01    0.52243E-06   -0.52762E+01
  2584    0.58797E+02    0.27931E+01    0.52167E-06   -0.52905E+01
  2585    0.58804E+02    0.27786E+01    0.52092E-06   -0.53038E+01
  2586    0.58813E+02    0.27639E+01    0.52017E-06   -0.53164E+01
  2587    0.58823E+02    0.27490E+01    0.51941E-06   -0.53280E+01
  2588    0.58833E+02    0.27340E+01    0.51866E-06   -0.53389E+01
  2589    0.58843E+02    0.27187E+01    0.51792E-06   -0.53489E+01
  2590    0.58853E+02    0.27034E+01    0.51717E-06   -0.53581E+01
  2591    0.58864E+02    0.26880E+01    0.51642E-06   -0.53664E+01
  2592    0.58875E+02    0.26723E+01    0.51568E-06   -0.53738E+01
  2593    0.58886E+02    0.26567E+01    0.51493E-06   -0.53802E+01
  2594    0.58897E+02    0.26409E+01    0.51419E-06   -0.53859E+01
  2595    0.58908E+02    0.26250E+01    0.51345E-06   -0.53907E+01
  2596    0.58919E+02    0.26089E+01    0.51271E-06   -0.53946E+01
  2597    0.58931E+02    0.25928E+01    0.51198E-06   -0.53976E+01
  2598    0.58942E+02    0.25765E+01    0.51124E-06   -0.53997E+01
  2599    0.58952E+02    0.25603E+01    0.51050E-06   -0.54009E+01
  2600    0.58962E+02    0.25438E+01    0.50977E-06   -0.54013E+01
  2601    0.58972E+02    0.25275E+01    0.50904E-06   -0.54007E+01
  2602    0.58981E+02    0.25109E+01    0.50831E-06   -0.53994E+01
  2603    0.58991E+02    0.24943E+01    0.50758E-06   -0.53971E+01
  2604    0.59000E+02    0.24777E+01    0.50685E-06   -0.53939E+01
  2605    0.59008E+02    0.24609E+01    0.50612E-06   -0.53899E+01
  2606    0.59015E+02    0.24442E+01    0.50540E-06   -0.53849E+01
  2607    0.59021E+02    0.24274E+01    0.50467E-06   -0.53792E+01
  2608    0.59028E+02    0.24105E+01    0.50395E-06   -0.53726E+01
  2609    0.59032E+02    0.23936E+01    0.50323E-06   -0.53651E+01
  2610    0.59037E+02    0.23767E+01    0.50251E-06   -0.53566E+01
  2611    0.59041E+02    0.23597E+01    0.50179E-06   -0.53475E+01
  2612    0.59044E+02    0.23427E+01    0.50107E-06   -0.53374E+01
  2613    0.59045E+02    0.23257E+01    0.50036E-06   -0.53264E+01
  2614    0.59047E+02    0.23088E+01    0.49964E-06   -0.53147E+01
  2615    0.59046E+02    0.22917E+01    0.49893E-06   -0.53020E+01
  2616    0.59046E+02    0.22747E+01    0.49822E-06   -0.52885E+01
  2617    0.59043E+02    0.22576E+01    0.49750E-06   -0.52743E+01
  2618    0.59041E+02    0.22405E+01    0.49679E-06   -0.52592E+01
  2619    0.59037E+02    0.22236E+01    0.49609E-06   -0.52432E+01
  2620    0.59032E+02    0.22065E+01    0.49538E-06   -0.52266E+01
  2621    0.59025E+02    0.21895E+01    0.49467E-06   -0.52091E+01
  2622    0.59018E+02    0.21726E+01    0.49397E-06   -0.51908E+01
  2623    0.59008E+02    0.21556E+01    0.49326E-06   -0.51717E+01
  2624    0.58998E+02    0.21387E+01    0.49256E-06   -0.51519E+01
  2625    0.58986E+02    0.21218E+01    0.49186E-06   -0.51312E+01
  2626    0.58973E+02    0.21049E+01    0.49116E-06   -0.51099E+01
  2627    0.58958E+02    0.20882E+01    0.49046E-06   -0.50878E+01
  2628    0.58942E+02    0.20714E+01    0.48976E-06   -0.50650E+01
  2629    0.58924E+02    0.20547E+01    0.48907E-06   -0.50414E+01
  2630    0.58905E+02    0.20381E+01    0.48837E-06   -0.50170E+01
  2631    0.58885E+02    0.20215E+01    0.48768E-06   -0.49921E+01
  2632    0.58863E+02    0.20049E+01    0.48698E-06   -0.49664E+01
  2633    0.58838E+02    0.19885E+01    0.48629E-06   -0.49399E+01
  2634    0.58812E+02    0.19722E+01    0.48560E-06   -0.49127E+01
  2635    0.58784E+02    0.19559E+01    0.48491E-06   -0.48851E+01
  2636    0.58755E+02    0.19397E+01    0.48423E-06   -0.48567E+01
  2637    0.58724E+02    0.19236E+01    0.48354E-06   -0.48277E+01
  2638    0.58691E+02    0.19076E+01    0.48285E-06   -0.47981E+01
  2639    0.58657E+02    0.18917E+01    0.48217E-06   -0.47679E+01
  2640    0.58621E+02    0.18759E+01    0.48148E-06   -0.47370E+01
  2641    0.58581E+02    0.18603E+01    0.48080E-06   -0.47057E+01
  2642    0.58542E+02    0.18448E+01    0.48012E-06   -0.46737E+01
  2643    0.58499E+02    0.18293E+01    0.47944E-06   -0.46411E+01
  2644    0.58455E+02    0.18140E+01    0.47876E-06   -0.46081E+01
  2645    0.58409E+02    0.17988E+01    0.47808E-06   -0.45745E+01
  2646    0.58360E+02    0.17838E+01    0.47741E-06   -0.45404E+01
  2647    0.58309E+02    0.17690E+01    0.47673E-06   -0.45058E+01
  2648    0.58257E+02    0.17541E+01    0.47606E-06   -0.44707E+01
  2649    0.58202E+02    0.17396E+01    0.47538E-06   -0.44352E+01
  2650    0.58146E+02    0.17251E+01    0.47471E-06   -0.43992E+01
  2651    0.58087E+02    0.17109E+01    0.47404E-06   -0.43628E+01
  2652    0.58025E+02    0.16967E+01    0.47337E-06   -0.43259E+01
  2653    0.57963E+02    0.16828E+01    0.47270E-06   -0.42887E+01
  2654    0.57897E+02    0.16690E+01    0.47203E-06   -0.42511E+01
  2655    0.57829E+02    0.16553E+01    0.47137E-06   -0.42130E+01
  2656    0.57759E+02    0.16419E+01    0.47070E-06   -0.41746E+01
  2657    0.57686E+02    0.16286E+01    0.47004E-06   -0.41358E+01
  2658    0.57612E+02    0.16155E+01    0.46937E-06   -0.40968E+01
  2659    0.57536E+02    0.16026E+01    0.46871E-06   -0.40572E+01
  2660    0.57457E+02    0.15899E+01    0.46805E-06   -0.40174E+01
  2661    0.57376E+02    0.15773E+01    0.46739E-06   -0.39773E+01
  2662    0.57292E+02    0.15650E+01    0.46673E-06   -0.39369E+01
  2663    0.57206E+02    0.15527E+01    0.46607E-06   -0.38962E+01
  2664    0.57119E+02    0.15407E+01    0.46542E-06   -0.38552E+01
  2665    0.57028E+02    0.15289E+01    0.46476E-06   -0.38139E+01
  2666    0.56935E+02    0.15172E+01    0.46411E-06   -0.37724E+01
  2667    0.56841E+02    0.15058E+01    0.46345E-06   -0.37307E+01
  2668    0.56744E+02    0.14946E+01    0.46280E-06   -0.36887E+01
  2669    0.56644E+02    0.14835E+01    0.46215E-06   -0.36465E+01
  2670    0.56544E+02    0.14727E+01    0.46150E-06   -0.36041E+01
  2671    0.56440E+02    0.14620E+01    0.46085E-06   -0.35616E+01
  2672    0.56334E+02    0.14516E+01    0.46020E-06   -0.35189E+01
  2673    0.56226E+02    0.14413E+01    0.45956E-06   -0.34759E+01
  2674    0.56116E+02    0.14314E+01    0.45891E-06   -0.34330E+01
  2675    0.56004E+02    0.14216E+01    0.45826E-06   -0.33898E+01
  2676    0.55890E+02    0.14119E+01    0.45762E-06   -0.33466E+01
  2677    0.55773E+02    0.14025E+01    0.45698E-06   -0.33032E+01
  2678    0.55654E+02    0.13934E+01    0.45634E-06   -0.32597E+01
  2679    0.55533E+02    0.13843E+01    0.45570E-06   -0.32162E+01
  2680    0.55409E+02    0.13756E+01    0.45506E-06   -0.31727E+01
  2681    0.55284E+02    0.13670E+01    0.45442E-06   -0.31292E+01
  2682    0.55157E+02    0.13586E+01    0.45378E-06   -0.30856E+01
  2683    0.55027E+02    0.13505E+01    0.45315E-06   -0.30420E+01
  2684    0.54896E+02    0.13426E+01    0.45251E-06   -0.29984E+01
  2685    0.54762E+02    0.13349E+01    0.45188E-06   -0.29548E+01
  2686    0.54627E+02    0.13273E+01    0.45125E-06   -0.29114E+01
  2687    0.54489E+02    0.13200E+01    0.45062E-06   -0.28679E+01
  2688    0.54349E+02    0.13130E+01    0.44999E-06   -0.28245E+01
  2689    0.54208E+02    0.13061E+01    0.44936E-06   -0.27812E+01
  2690    0.54065E+02    0.12995E+01    0.44873E-06   -0.27381E+01
  2691    0.53919E+02    0.12930E+01    0.44810E-06   -0.26950E+01
  2692    0.53772E+02    0.12868E+01    0.44748E-06   -0.26520E+01
  2693    0.53622E+02    0.12808E+01    0.44685E-06   -0.26092E+01
  2694    0.53471E+02    0.12751E+01    0.44623E-06   -0.25666E+01
  2695    0.53318E+02    0.12695E+01    0.44561E-06   -0.25242E+01
  2696    0.53164E+02    0.12642E+01    0.44498E-06   -0.24820E+01
  2697    0.53007E+02    0.12590E+01    0.44436E-06   -0.24400E+01
  2698    0.52848E+02    0.12541E+01    0.44374E-06   -0.23982E+01
  2699    0.52688E+02    0.12495E+01    0.44313E-06   -0.23567E+01
  2700    0.52527E+02    0.12451E+01    0.44251E-06   -0.23154E+01
  2701    0.52363E+02    0.12408E+01    0.44189E-06   -0.22746E+01
  2702    0.52199E+02    0.12367E+01    0.44128E-06   -0.22339E+01
  2703    0.52032E+02    0.12329E+01    0.44067E-06   -0.21935E+01
  2704    0.51864E+02    0.12293E+01    0.44005E-06   -0.21534E+01
  2705    0.51695E+02    0.12258E+01    0.43944E-06   -0.21136E+01
  2706    0.51523E+02    0.12226E+01    0.43883E-06   -0.20743E+01
  2707    0.51350E+02    0.12196E+01    0.43822E-06   -0.20351E+01
  2708    0.51177E+02    0.12168E+01    0.43762E-06   -0.19963E+01
  2709    0.51001E+02    0.12142E+01    0.43701E-06   -0.19580E+01
  2710    0.50824E+02    0.12118E+01    0.43640E-06   -0.19199E+01
  2711    0.50645E+02    0.12096E+01    0.43580E-06   -0.18822E+01
  2712    0.50466E+02    0.12076E+01    0.43520E-06   -0.18449E+01
  2713    0.50285E+02    0.12058E+01    0.43459E-06   -0.18080E+01
  2714    0.50102E+02    0.12042E+01    0.43399E-06   -0.17715E+01
  2715    0.49919E+02    0.12028E+01    0.43339E-06   -0.17355E+01
  2716    0.49735E+02    0.12016E+01    0.43279E-06   -0.16998E+01
  2717    0.49548E+02    0.12006E+01    0.43219E-06   -0.16645E+01
  2718    0.49362E+02    0.11998E+01    0.43160E-06   -0.16297E+01
  2719    0.49173E+02    0.11993E+01    0.43100E-06   -0.15953E+01
  2720    0.48984E+02    0.11988E+01    0.43041E-06   -0.15613E+01
  2721    0.48793E+02    0.11986E+01    0.42981E-06   -0.15278E+01
  2722    0.48601E+02    0.11984E+01    0.42922E-06   -0.14948E+01
  2723    0.48408E+02    0.11986E+01    0.42863E-06   -0.14623E+01
  2724    0.48215E+02    0.11990E+01    0.42804E-06   -0.14301E+01
  2725    0.48021E+02    0.11994E+01    0.42745E-06   -0.13985E+01
  2726    0.47826E+02    0.12000E+01    0.42686E-06   -0.13674E+01
  2727    0.47630E+02    0.12008E+01    0.42627E-06   -0.13368E+01
  2728    0.47432E+02    0.12018E+01    0.42569E-06   -0.13067E+01
  2729    0.47235E+02    0.12029E+01    0.42510E-06   -0.12770E+01
  2730    0.47037E+02    0.12042E+01    0.42452E-06   -0.12480E+01
  2731    0.46838E+02    0.12057E+01    0.42393E-06   -0.12194E+01
  2732    0.46639E+02    0.12072E+01    0.42335E-06   -0.11914E+01
  2733    0.46438E+02    0.12090E+01    0.42277E-06   -0.11639E+01
  2734    0.46238E+02    0.12109E+01    0.42219E-06   -0.11369E+01
  2735    0.46037E+02    0.12130E+01    0.42161E-06   -0.11105E+01
  2736    0.45835E+02    0.12152E+01    0.42104E-06   -0.10846E+01
  2737    0.45633E+02    0.12175E+01    0.42046E-06   -0.10594E+01
  2738    0.45431E+02    0.12200E+01    0.41988E-06   -0.10346E+01
  2739    0.45227E+02    0.12226E+01    0.41931E-06   -0.10105E+01
  2740    0.45025E+02    0.12253E+01    0.41874E-06   -0.98680E+00
  2741    0.44821E+02    0.12282E+01    0.41816E-06   -0.96378E+00
  2742    0.44618E+02    0.12311E+01    0.41759E-06   -0.94140E+00
  2743    0.44414E+02    0.12342E+01    0.41702E-06   -0.91953E+00
  2744    0.44211E+02    0.12373E+01    0.41645E-06   -0.89823E+00
  2745    0.44007E+02    0.12408E+01    0.41588E-06   -0.87756E+00
  2746    0.43803E+02    0.12441E+01    0.41532E-06   -0.85753E+00
  2747    0.43601E+02    0.12477E+01    0.41475E-06   -0.83799E+00
  2748    0.43396E+02    0.12513E+01    0.41419E-06   -0.81914E+00
  2749    0.43193E+02    0.12550E+01    0.41362E-06   -0.80084E+00
  2750    0.42991E+02    0.12588E+01    0.41306E-06   -0.78316E+00
  2751    0.42787E+02    0.12628E+01    0.41250E-06   -0.76616E+00
  2752    0.42584E+02    0.12667E+01    0.41193E-06   -0.74978E+00
  2753    0.42383E+02    0.12708E+01    0.41137E-06   -0.73399E+00
  2754    0.42181E+02    0.12749E+01    0.41082E-06   -0.71873E+00
  2755    0.41979E+02    0.12791E+01    0.41026E-06   -0.70420E+00
  2756    0.41778E+02    0.12835E+01    0.40970E-06   -0.69025E+00
  2757    0.41577E+02    0.12877E+01    0.40914E-06   -0.67696E+00
  2758    0.41377E+02    0.12922E+01    0.40859E-06   -0.66416E+00
  2759    0.41178E+02    0.12967E+01    0.40804E-06   -0.65207E+00
  2760    0.40978E+02    0.13013E+01    0.40748E-06   -0.64062E+00
  2761    0.40779E+02    0.13059E+01    0.40693E-06   -0.62965E+00
  2762    0.40582E+02    0.13105E+01    0.40638E-06   -0.61944E+00
  2763    0.40384E+02    0.13153E+01    0.40583E-06   -0.60970E+00
  2764    0.40187E+02    0.13201E+01    0.40528E-06   -0.60064E+00
  2765    0.39991E+02    0.13248E+01    0.40473E-06   -0.59226E+00
  2766    0.39796E+02    0.13297E+01    0.40419E-06   -0.58440E+00
  2767    0.39601E+02    0.13346E+01    0.40364E-06   -0.57713E+00
  2768    0.39406E+02    0.13396E+01    0.40309E-06   -0.57052E+00
  2769    0.39213E+02    0.13446E+01    0.40255E-06   -0.56441E+00
  2770    0.39020E+02    0.13495E+01    0.40201E-06   -0.55909E+00
  2771    0.38829E+02    0.13546E+01    0.40146E-06   -0.55427E+00
  2772    0.38638E+02    0.13596E+01    0.40092E-06   -0.55000E+00
  2773    0.38448E+02    0.13647E+01    0.40038E-06   -0.54614E+00
  2774    0.38259E+02    0.13698E+01    0.39984E-06   -0.54305E+00
  2775    0.38072E+02    0.13749E+01    0.39930E-06   -0.54035E+00
  2776    0.37885E+02    0.13800E+01    0.39877E-06   -0.53841E+00
  2777    0.37698E+02    0.13851E+01    0.39823E-06   -0.53707E+00
  2778    0.37514E+02    0.13902E+01    0.39769E-06   -0.53618E+00
  2779    0.37329E+02    0.13954E+01    0.39716E-06   -0.53581E+00
  2780    0.37147E+02    0.14005E+01    0.39663E-06   -0.53602E+00
  2781    0.36966E+02    0.14056E+01    0.39609E-06   -0.53681E+00
  2782    0.36786E+02    0.14107E+01    0.39556E-06   -0.53810E+00
  2783    0.36608E+02    0.14158E+01    0.39503E-06   -0.53995E+00
  2784    0.36430E+02    0.14209E+01    0.39450E-06   -0.54236E+00
  2785    0.36253E+02    0.14260E+01    0.39397E-06   -0.54523E+00
  2786    0.36079E+02    0.14310E+01    0.39344E-06   -0.54859E+00
  2787    0.35905E+02    0.14360E+01    0.39291E-06   -0.55250E+00
  2788    0.35731E+02    0.14410E+01    0.39239E-06   -0.55688E+00
  2789    0.35560E+02    0.14460E+01    0.39186E-06   -0.56182E+00
  2790    0.35391E+02    0.14509E+01    0.39134E-06   -0.56719E+00
  2791    0.35221E+02    0.14557E+01    0.39081E-06   -0.57304E+00
  2792    0.35055E+02    0.14605E+01    0.39029E-06   -0.57936E+00
  2793    0.34890E+02    0.14654E+01    0.38977E-06   -0.58615E+00
  2794    0.34725E+02    0.14700E+01    0.38925E-06   -0.59338E+00
  2795    0.34562E+02    0.14747E+01    0.38873E-06   -0.60106E+00
  2796    0.34401E+02    0.14793E+01    0.38821E-06   -0.60916E+00
  2797    0.34242E+02    0.14839E+01    0.38769E-06   -0.61770E+00
  2798    0.34084E+02    0.14884E+01    0.38717E-06   -0.62665E+00
  2799    0.33928E+02    0.14928E+01    0.38665E-06   -0.63601E+00
  2800    0.33773E+02    0.14971E+01    0.38614E-06   -0.64576E+00
  2801    0.33620E+02    0.15014E+01    0.38562E-06   -0.65592E+00
  2802    0.33469E+02    0.15056E+01    0.38511E-06   -0.66645E+00
  2803    0.33320E+02    0.15097E+01    0.38459E-06   -0.67736E+00
  2804    0.33171E+02    0.15137E+01    0.38408E-06   -0.68863E+00
  2805    0.33026E+02    0.15177E+01    0.38357E-06   -0.70027E+00
  2806    0.32881E+02    0.15215E+01    0.38306E-06   -0.71226E+00
  2807    0.32738E+02    0.15253E+01    0.38255E-06   -0.72462E+00
  2808    0.32597E+02    0.15289E+01    0.38204E-06   -0.73730E+00
  2809    0.32458E+02    0.15325E+01    0.38153E-06   -0.75033E+00
  2810    0.32321E+02    0.15361E+01    0.38102E-06   -0.76367E+00
  2811    0.32185E+02    0.15395E+01    0.38052E-06   -0.77734E+00
  2812    0.32051E+02    0.15427E+01    0.38001E-06   -0.79133E+00
  2813    0.31919E+02    0.15459E+01    0.37950E-06   -0.80562E+00
  2814    0.31788E+02    0.15491E+01    0.37900E-06   -0.82021E+00
  2815    0.31659E+02    0.15521E+01    0.37850E-06   -0.83507E+00
  2816    0.31532E+02    0.15549E+01    0.37799E-06   -0.85023E+00
  2817    0.31407E+02    0.15578E+01    0.37749E-06   -0.86564E+00
  2818    0.31284E+02    0.15605E+01    0.37699E-06   -0.88132E+00
  2819    0.31162E+02    0.15631E+01    0.37649E-06   -0.89727E+00
  2820    0.31042E+02    0.15656E+01    0.37599E-06   -0.91344E+00
  2821    0.30924E+02    0.15679E+01    0.37549E-06   -0.92984E+00
  2822    0.30808E+02    0.15702E+01    0.37500E-06   -0.94648E+00
  2823    0.30694E+02    0.15724E+01    0.37450E-06   -0.96333E+00
  2824    0.30581E+02    0.15745E+01    0.37400E-06   -0.98039E+00
  2825    0.30471E+02    0.15764E+01    0.37351E-06   -0.99766E+00
  2826    0.30362E+02    0.15783E+01    0.37301E-06   -0.10151E+01
  2827    0.30254E+02    0.15799E+01    0.37252E-06   -0.10327E+01
  2828    0.30148E+02    0.15815E+01    0.37203E-06   -0.10505E+01
  2829    0.30045E+02    0.15830E+01    0.37153E-06   -0.10685E+01
  2830    0.29943E+02    0.15844E+01    0.37104E-06   -0.10866E+01
  2831    0.29842E+02    0.15855E+01    0.37055E-06   -0.11048E+01
  2832    0.29744E+02    0.15867E+01    0.37006E-06   -0.11232E+01
  2833    0.29648E+02    0.15875E+01    0.36958E-06   -0.11417E+01
  2834    0.29552E+02    0.15884E+01    0.36909E-06   -0.11603E+01
  2835    0.29460E+02    0.15891E+01    0.36860E-06   -0.11791E+01
  2836    0.29368E+02    0.15898E+01    0.36811E-06   -0.11978E+01
  2837    0.29278E+02    0.15901E+01    0.36763E-06   -0.12167E+01
  2838    0.29191E+02    0.15905E+01    0.36714E-06   -0.12356E+01
  2839    0.29104E+02    0.15908E+01    0.36666E-06   -0.12545E+01
  2840    0.29020E+02    0.15908E+01    0.36618E-06   -0.12735E+01
  2841    0.28937E+02    0.15908E+01    0.36570E-06   -0.12926E+01
  2842    0.28856E+02    0.15906E+01    0.36521E-06   -0.13118E+01
  2843    0.28777E+02    0.15903E+01    0.36473E-06   -0.13308E+01
  2844    0.28700E+02    0.15898E+01    0.36425E-06   -0.13499E+01
  2845    0.28623E+02    0.15893E+01    0.36378E-06   -0.13690E+01
  2846    0.28549E+02    0.15886E+01    0.36330E-06   -0.13881E+01
  2847    0.28476E+02    0.15877E+01    0.36282E-06   -0.14071E+01
  2848    0.28405E+02    0.15868E+01    0.36234E-06   -0.14260E+01
  2849    0.28335E+02    0.15857E+01    0.36187E-06   -0.14450E+01
  2850    0.28268E+02    0.15843E+01    0.36139E-06   -0.14638E+01
  2851    0.28201E+02    0.15830E+01    0.36092E-06   -0.14826E+01
  2852    0.28136E+02    0.15815E+01    0.36045E-06   -0.15013E+01
  2853    0.28074E+02    0.15798E+01    0.35997E-06   -0.15200E+01
  2854    0.28012E+02    0.15781E+01    0.35950E-06   -0.15385E+01
  2855    0.27952E+02    0.15762E+01    0.35903E-06   -0.15569E+01
  2856    0.27893E+02    0.15741E+01    0.35856E-06   -0.15752E+01
  2857    0.27836E+02    0.15718E+01    0.35809E-06   -0.15934E+01
  2858    0.27780E+02    0.15696E+01    0.35762E-06   -0.16114E+01
  2859    0.27726E+02    0.15671E+01    0.35716E-06   -0.16293E+01
  2860    0.27673E+02    0.15646E+01    0.35669E-06   -0.16471E+01
  2861    0.27622E+02    0.15618E+01    0.35622E-06   -0.16649E+01
  2862    0.27573E+02    0.15590E+01    0.35576E-06   -0.16823E+01
  2863    0.27523E+02    0.15562E+01    0.35530E-06   -0.16997E+01
  2864    0.27477E+02    0.15530E+01    0.35483E-06   -0.17169E+01
  2865    0.27431E+02    0.15499E+01    0.35437E-06   -0.17339E+01
  2866    0.27386E+02    0.15464E+01    0.35391E-06   -0.17508E+01
  2867    0.27343E+02    0.15430E+01    0.35345E-06   -0.17675E+01
  2868    0.27301E+02    0.15394E+01    0.35299E-06   -0.17839E+01
  2869    0.27260E+02    0.15357E+01    0.35253E-06   -0.18002E+01
  2870    0.27222E+02    0.15319E+01    0.35207E-06   -0.18164E+01
  2871    0.27183E+02    0.15279E+01    0.35161E-06   -0.18323E+01
  2872    0.27147E+02    0.15239E+01    0.35115E-06   -0.18480E+01
  2873    0.27112E+02    0.15196E+01    0.35070E-06   -0.18634E+01
  2874    0.27078E+02    0.15153E+01    0.35024E-06   -0.18787E+01
  2875    0.27044E+02    0.15108E+01    0.34978E-06   -0.18937E+01
  2876    0.27012E+02    0.15062E+01    0.34933E-06   -0.19086E+01
  2877    0.26981E+02    0.15016E+01    0.34888E-06   -0.19231E+01
  2878    0.26951E+02    0.14968E+01    0.34843E-06   -0.19374E+01
  2879    0.26923E+02    0.14918E+01    0.34797E-06   -0.19514E+01
  2880    0.26895E+02    0.14869E+01    0.34752E-06   -0.19653E+01
  2881    0.26868E+02    0.14817E+01    0.34707E-06   -0.19788E+01
  2882    0.26843E+02    0.14765E+01    0.34662E-06   -0.19921E+01
  2883    0.26818E+02    0.14712E+01    0.34617E-06   -0.20051E+01
  2884    0.26794E+02    0.14659E+01    0.34573E-06   -0.20178E+01
  2885    0.26771E+02    0.14604E+01    0.34528E-06   -0.20303E+01
  2886    0.26749E+02    0.14548E+01    0.34483E-06   -0.20425E+01
  2887    0.26728E+02    0.14490E+01    0.34439E-06   -0.20544E+01
  2888    0.26707E+02    0.14433E+01    0.34394E-06   -0.20660E+01
  2889    0.26688E+02    0.14373E+01    0.34350E-06   -0.20771E+01
  2890    0.26669E+02    0.14313E+01    0.34306E-06   -0.20882E+01
  2891    0.26651E+02    0.14252E+01    0.34261E-06   -0.20986E+01
  2892    0.26634E+02    0.14190E+01    0.34217E-06   -0.21089E+01
  2893    0.26616E+02    0.14128E+01    0.34173E-06   -0.21190E+01
  2894    0.26601E+02    0.14065E+01    0.34129E-06   -0.21289E+01
  2895    0.26585E+02    0.14000E+01    0.34085E-06   -0.21382E+01
  2896    0.26570E+02    0.13935E+01    0.34041E-06   -0.21473E+01
  2897    0.26557E+02    0.13869E+01    0.33998E-06   -0.21561E+01
  2898    0.26542E+02    0.13802E+01    0.33954E-06   -0.21645E+01
  2899    0.26529E+02    0.13735E+01    0.33910E-06   -0.21725E+01
  2900    0.26517E+02    0.13668E+01    0.33867E-06   -0.21802E+01
  2901    0.26504E+02    0.13599E+01    0.33823E-06   -0.21875E+01
  2902    0.26493E+02    0.13530E+01    0.33780E-06   -0.21945E+01
  2903    0.26481E+02    0.13460E+01    0.33736E-06   -0.22012E+01
  2904    0.26470E+02    0.13390E+01    0.33693E-06   -0.22074E+01
  2905    0.26459E+02    0.13319E+01    0.33650E-06   -0.22133E+01
  2906    0.26448E+02    0.13246E+01    0.33607E-06   -0.22188E+01
  2907    0.26439E+02    0.13174E+01    0.33564E-06   -0.22241E+01
  2908    0.26429E+02    0.13102E+01    0.33521E-06   -0.22289E+01
  2909    0.26419E+02    0.13029E+01    0.33478E-06   -0.22334E+01
  2910    0.26410E+02    0.12954E+01    0.33435E-06   -0.22375E+01
  2911    0.26401E+02    0.12880E+01    0.33393E-06   -0.22412E+01
  2912    0.26393E+02    0.12805E+01    0.33350E-06   -0.22448E+01
  2913    0.26383E+02    0.12730E+01    0.33307E-06   -0.22478E+01
