#    L    TT             EE             BB             TE          
   191    0.53884E+04    0.69317E+00    0.64894E-03   -0.24564E+02
   192    0.54047E+04    0.68639E+00    0.64201E-03   -0.23482E+02
   193    0.54204E+04    0.68019E+00    0.63557E-03   -0.22378E+02
   194    0.54357E+04    0.67461E+00    0.62961E-03   -0.21248E+02
   195    0.54503E+04    0.66967E+00    0.62412E-03   -0.20095E+02
   196    0.54644E+04    0.66543E+00    0.61908E-03   -0.18919E+02
   197    0.54780E+04    0.66192E+00    0.61448E-03   -0.17720E+02
   198    0.54910E+04    0.65917E+00    0.61030E-03   -0.16498E+02
   199    0.55035E+04    0.65723E+00    0.60654E-03   -0.15254E+02
   200    0.55155E+04    0.65611E+00    0.60318E-03   -0.13989E+02
   201    0.55268E+04    0.65588E+00    0.60020E-03   -0.12701E+02
   202    0.55376E+04    0.65655E+00    0.59760E-03   -0.11393E+02
   203    0.55478E+04    0.65818E+00    0.59535E-03   -0.10063E+02
   204    0.55573E+04    0.66079E+00    0.59346E-03   -0.87154E+01
   205    0.55662E+04    0.66442E+00    0.59189E-03   -0.73470E+01
   206    0.55745E+04    0.66911E+00    0.59065E-03   -0.59594E+01
   207    0.55823E+04    0.67488E+00    0.58973E-03   -0.45530E+01
   208    0.55892E+04    0.68179E+00    0.58910E-03   -0.31284E+01
   209    0.55956E+04    0.68985E+00    0.58875E-03   -0.16860E+01
   210    0.56013E+04    0.69911E+00    0.58868E-03   -0.22668E+00
   211    0.56065E+04    0.70961E+00    0.58887E-03    0.12494E+01
   212    0.56108E+04    0.72138E+00    0.58931E-03    0.27413E+01
   213    0.56147E+04    0.73445E+00    0.58998E-03    0.42491E+01
   214    0.56178E+04    0.74883E+00    0.59088E-03    0.57715E+01
   215    0.56204E+04    0.76469E+00    0.59199E-03    0.73077E+01
   216    0.56222E+04    0.78187E+00    0.59330E-03    0.88583E+01
   217    0.56236E+04    0.80051E+00    0.59480E-03    0.10421E+02
   218    0.56242E+04    0.82060E+00    0.59647E-03    0.11996E+02
   219    0.56242E+04    0.84216E+00    0.59831E-03    0.13585E+02
   220    0.56237E+04    0.86533E+00    0.60029E-03    0.15183E+02
   221    0.56225E+04    0.89004E+00    0.60241E-03    0.16792E+02
   222    0.56207E+04    0.91643E+00    0.60466E-03    0.18410E+02
   223    0.56181E+04    0.94442E+00    0.60702E-03    0.20039E+02
   224    0.56151E+04    0.97402E+00    0.60948E-03    0.21674E+02
   225    0.56114E+04    0.10054E+01    0.61202E-03    0.23319E+02
   226    0.56071E+04    0.10385E+01    0.61465E-03    0.24970E+02
   227    0.56022E+04    0.10734E+01    0.61733E-03    0.26628E+02
   228    0.55967E+04    0.11100E+01    0.62007E-03    0.28292E+02
   229    0.55906E+04    0.11484E+01    0.62285E-03    0.29960E+02
   230    0.55838E+04    0.11887E+01    0.62565E-03    0.31633E+02
   231    0.55763E+04    0.12309E+01    0.62846E-03    0.33310E+02
   232    0.55683E+04    0.12749E+01    0.63128E-03    0.34989E+02
   233    0.55597E+04    0.13209E+01    0.63409E-03    0.36670E+02
   234    0.55504E+04    0.13689E+01    0.63687E-03    0.38353E+02
   235    0.55405E+04    0.14188E+01    0.63962E-03    0.40036E+02
   236    0.55299E+04    0.14707E+01    0.64232E-03    0.41719E+02
   237    0.55188E+04    0.15246E+01    0.64496E-03    0.43401E+02
   238    0.55070E+04    0.15807E+01    0.64752E-03    0.45082E+02
   239    0.54947E+04    0.16387E+01    0.65000E-03    0.46760E+02
   240    0.54817E+04    0.16988E+01    0.65239E-03    0.48435E+02
   241    0.54682E+04    0.17611E+01    0.65466E-03    0.50106E+02
   242    0.54541E+04    0.18254E+01    0.65682E-03    0.51772E+02
   243    0.54394E+04    0.18919E+01    0.65883E-03    0.53433E+02
   244    0.54241E+04    0.19605E+01    0.66070E-03    0.55088E+02
   245    0.54082E+04    0.20313E+01    0.66242E-03    0.56736E+02
   246    0.53918E+04    0.21043E+01    0.66396E-03    0.58376E+02
   247    0.53748E+04    0.21795E+01    0.66531E-03    0.60008E+02
   248    0.53573E+04    0.22571E+01    0.66647E-03    0.61631E+02
   249    0.53393E+04    0.23366E+01    0.66742E-03    0.63244E+02
   250    0.53207E+04    0.24186E+01    0.66815E-03    0.64846E+02
   251    0.53017E+04    0.25027E+01    0.66865E-03    0.66437E+02
   252    0.52820E+04    0.25891E+01    0.66892E-03    0.68016E+02
   253    0.52620E+04    0.26777E+01    0.66897E-03    0.69582E+02
   254    0.52414E+04    0.27686E+01    0.66880E-03    0.71134E+02
   255    0.52203E+04    0.28616E+01    0.66841E-03    0.72673E+02
   256    0.51987E+04    0.29571E+01    0.66782E-03    0.74198E+02
   257    0.51767E+04    0.30546E+01    0.66702E-03    0.75702E+02
   258    0.51542E+04    0.31545E+01    0.66603E-03    0.77196E+02
   259    0.51312E+04    0.32567E+01    0.66484E-03    0.78667E+02
   260    0.51078E+04    0.33610E+01    0.66346E-03    0.80129E+02
   261    0.50840E+04    0.34676E+01    0.66190E-03    0.81560E+02
   262    0.50596E+04    0.35765E+01    0.66015E-03    0.82981E+02
   263    0.50351E+04    0.36875E+01    0.65824E-03    0.84386E+02
   264    0.50100E+04    0.38007E+01    0.65615E-03    0.85768E+02
   265    0.49844E+04    0.39161E+01    0.65390E-03    0.87118E+02
   266    0.49584E+04    0.40339E+01    0.65149E-03    0.88459E+02
   267    0.49320E+04    0.41536E+01    0.64893E-03    0.89769E+02
   268    0.49052E+04    0.42757E+01    0.64622E-03    0.91063E+02
   269    0.48779E+04    0.43998E+01    0.64336E-03    0.92333E+02
   270    0.48504E+04    0.45261E+01    0.64037E-03    0.93580E+02
   271    0.48225E+04    0.46544E+01    0.63723E-03    0.94802E+02
   272    0.47943E+04    0.47850E+01    0.63397E-03    0.95994E+02
   273    0.47657E+04    0.49174E+01    0.63059E-03    0.97169E+02
   274    0.47368E+04    0.50521E+01    0.62708E-03    0.98305E+02
   275    0.47076E+04    0.51886E+01    0.62346E-03    0.99426E+02
   276    0.46781E+04    0.53271E+01    0.61973E-03    0.10051E+03
   277    0.46482E+04    0.54677E+01    0.61590E-03    0.10157E+03
   278    0.46181E+04    0.56102E+01    0.61196E-03    0.10260E+03
   279    0.45877E+04    0.57545E+01    0.60793E-03    0.10360E+03
   280    0.45571E+04    0.59008E+01    0.60381E-03    0.10458E+03
   281    0.45263E+04    0.60489E+01    0.59961E-03    0.10552E+03
   282    0.44951E+04    0.61987E+01    0.59532E-03    0.10643E+03
   283    0.44637E+04    0.63504E+01    0.59096E-03    0.10731E+03
   284    0.44321E+04    0.65038E+01    0.58653E-03    0.10815E+03
   285    0.44004E+04    0.66590E+01    0.58203E-03    0.10897E+03
   286    0.43683E+04    0.68158E+01    0.57747E-03    0.10975E+03
   287    0.43361E+04    0.69743E+01    0.57286E-03    0.11051E+03
   288    0.43037E+04    0.71343E+01    0.56820E-03    0.11122E+03
   289    0.42711E+04    0.72959E+01    0.56349E-03    0.11191E+03
   290    0.42384E+04    0.74588E+01    0.55874E-03    0.11256E+03
   291    0.42056E+04    0.76239E+01    0.55395E-03    0.11317E+03
   292    0.41724E+04    0.77900E+01    0.54914E-03    0.11376E+03
   293    0.41393E+04    0.79567E+01    0.54430E-03    0.11430E+03
   294    0.41059E+04    0.81255E+01    0.53943E-03    0.11481E+03
   295    0.40727E+04    0.82950E+01    0.53455E-03    0.11528E+03
   296    0.40391E+04    0.84665E+01    0.52966E-03    0.11572E+03
   297    0.40056E+04    0.86380E+01    0.52477E-03    0.11613E+03
   298    0.39718E+04    0.88115E+01    0.51987E-03    0.11650E+03
   299    0.39380E+04    0.89864E+01    0.51497E-03    0.11682E+03
   300    0.39042E+04    0.91611E+01    0.51009E-03    0.11711E+03
   301    0.38703E+04    0.93372E+01    0.50522E-03    0.11736E+03
   302    0.38364E+04    0.95139E+01    0.50036E-03    0.11759E+03
   303    0.38024E+04    0.96919E+01    0.49552E-03    0.11776E+03
   304    0.37685E+04    0.98712E+01    0.49070E-03    0.11790E+03
   305    0.37345E+04    0.10050E+02    0.48591E-03    0.11800E+03
   306    0.37005E+04    0.10230E+02    0.48114E-03    0.11807E+03
   307    0.36665E+04    0.10411E+02    0.47639E-03    0.11809E+03
   308    0.36326E+04    0.10593E+02    0.47167E-03    0.11808E+03
   309    0.35988E+04    0.10775E+02    0.46699E-03    0.11802E+03
   310    0.35649E+04    0.10956E+02    0.46234E-03    0.11794E+03
   311    0.35311E+04    0.11140E+02    0.45772E-03    0.11781E+03
   312    0.34974E+04    0.11322E+02    0.45314E-03    0.11764E+03
   313    0.34638E+04    0.11505E+02    0.44860E-03    0.11744E+03
   314    0.34302E+04    0.11689E+02    0.44410E-03    0.11720E+03
   315    0.33968E+04    0.11872E+02    0.43964E-03    0.11692E+03
   316    0.33634E+04    0.12055E+02    0.43523E-03    0.11660E+03
   317    0.33302E+04    0.12238E+02    0.43087E-03    0.11624E+03
   318    0.32970E+04    0.12421E+02    0.42656E-03    0.11584E+03
   319    0.32641E+04    0.12604E+02    0.42230E-03    0.11541E+03
   320    0.32313E+04    0.12787E+02    0.41809E-03    0.11495E+03
   321    0.31986E+04    0.12970E+02    0.41395E-03    0.11444E+03
   322    0.31661E+04    0.13152E+02    0.40986E-03    0.11390E+03
   323    0.31337E+04    0.13333E+02    0.40583E-03    0.11331E+03
   324    0.31016E+04    0.13515E+02    0.40186E-03    0.11269E+03
   325    0.30697E+04    0.13694E+02    0.39796E-03    0.11204E+03
   326    0.30378E+04    0.13874E+02    0.39413E-03    0.11134E+03
   327    0.30063E+04    0.14053E+02    0.39037E-03    0.11061E+03
   328    0.29750E+04    0.14231E+02    0.38668E-03    0.10985E+03
   329    0.29438E+04    0.14408E+02    0.38306E-03    0.10905E+03
   330    0.29129E+04    0.14584E+02    0.37952E-03    0.10821E+03
   331    0.28824E+04    0.14758E+02    0.37605E-03    0.10734E+03
   332    0.28520E+04    0.14933E+02    0.37267E-03    0.10644E+03
   333    0.28219E+04    0.15106E+02    0.36937E-03    0.10550E+03
   334    0.27920E+04    0.15277E+02    0.36615E-03    0.10453E+03
   335    0.27624E+04    0.15447E+02    0.36302E-03    0.10352E+03
   336    0.27331E+04    0.15615E+02    0.35998E-03    0.10248E+03
   337    0.27041E+04    0.15783E+02    0.35703E-03    0.10140E+03
   338    0.26753E+04    0.15948E+02    0.35418E-03    0.10030E+03
   339    0.26470E+04    0.16113E+02    0.35141E-03    0.99156E+02
   340    0.26189E+04    0.16275E+02    0.34875E-03    0.97994E+02
   341    0.25910E+04    0.16435E+02    0.34619E-03    0.96789E+02
   342    0.25636E+04    0.16595E+02    0.34372E-03    0.95555E+02
   343    0.25365E+04    0.16751E+02    0.34137E-03    0.94292E+02
   344    0.25097E+04    0.16906E+02    0.33911E-03    0.93001E+02
   345    0.24833E+04    0.17059E+02    0.33697E-03    0.91681E+02
   346    0.24572E+04    0.17210E+02    0.33494E-03    0.90339E+02
   347    0.24314E+04    0.17358E+02    0.33301E-03    0.88962E+02
   348    0.24060E+04    0.17504E+02    0.33121E-03    0.87556E+02
   349    0.23810E+04    0.17648E+02    0.32952E-03    0.86122E+02
   350    0.23564E+04    0.17789E+02    0.32795E-03    0.84667E+02
   351    0.23323E+04    0.17928E+02    0.32650E-03    0.83184E+02
   352    0.23083E+04    0.18065E+02    0.32516E-03    0.81672E+02
   353    0.22849E+04    0.18198E+02    0.32395E-03    0.80147E+02
   354    0.22617E+04    0.18329E+02    0.32284E-03    0.78586E+02
   355    0.22391E+04    0.18458E+02    0.32183E-03    0.77004E+02
   356    0.22168E+04    0.18584E+02    0.32093E-03    0.75409E+02
   357    0.21949E+04    0.18707E+02    0.32013E-03    0.73786E+02
   358    0.21735E+04    0.18826E+02    0.31943E-03    0.72149E+02
   359    0.21524E+04    0.18943E+02    0.31882E-03    0.70485E+02
   360    0.21318E+04    0.19057E+02    0.31829E-03    0.68803E+02
   361    0.21116E+04    0.19168E+02    0.31785E-03    0.67100E+02
   362    0.20918E+04    0.19276E+02    0.31749E-03    0.65379E+02
   363    0.20724E+04    0.19382E+02    0.31721E-03    0.63642E+02
   364    0.20535E+04    0.19482E+02    0.31700E-03    0.61885E+02
   365    0.20350E+04    0.19581E+02    0.31687E-03    0.60114E+02
   366    0.20169E+04    0.19676E+02    0.31679E-03    0.58326E+02
   367    0.19993E+04    0.19767E+02    0.31679E-03    0.56524E+02
   368    0.19820E+04    0.19856E+02    0.31684E-03    0.54709E+02
   369    0.19653E+04    0.19941E+02    0.31694E-03    0.52879E+02
   370    0.19491E+04    0.20023E+02    0.31710E-03    0.51039E+02
   371    0.19331E+04    0.20100E+02    0.31731E-03    0.49185E+02
   372    0.19177E+04    0.20175E+02    0.31756E-03    0.47322E+02
   373    0.19027E+04    0.20246E+02    0.31785E-03    0.45447E+02
   374    0.18882E+04    0.20313E+02    0.31818E-03    0.43564E+02
   375    0.18740E+04    0.20377E+02    0.31854E-03    0.41673E+02
   376    0.18604E+04    0.20438E+02    0.31893E-03    0.39773E+02
   377    0.18473E+04    0.20494E+02    0.31935E-03    0.37868E+02
   378    0.18345E+04    0.20547E+02    0.31979E-03    0.35955E+02
   379    0.18222E+04    0.20596E+02    0.32025E-03    0.34038E+02
   380    0.18104E+04    0.20643E+02    0.32073E-03    0.32115E+02
   381    0.17990E+04    0.20682E+02    0.32122E-03    0.30189E+02
   382    0.17879E+04    0.20720E+02    0.32171E-03    0.28262E+02
   383    0.17774E+04    0.20754E+02    0.32221E-03    0.26330E+02
   384    0.17675E+04    0.20783E+02    0.32271E-03    0.24399E+02
   385    0.17578E+04    0.20810E+02    0.32321E-03    0.22467E+02
   386    0.17486E+04    0.20832E+02    0.32370E-03    0.20535E+02
   387    0.17399E+04    0.20850E+02    0.32418E-03    0.18605E+02
   388    0.17316E+04    0.20864E+02    0.32465E-03    0.16677E+02
   389    0.17237E+04    0.20872E+02    0.32510E-03    0.14751E+02
   390    0.17163E+04    0.20879E+02    0.32553E-03    0.12831E+02
   391    0.17093E+04    0.20882E+02    0.32593E-03    0.10914E+02
   392    0.17027E+04    0.20882E+02    0.32631E-03    0.90028E+01
   393    0.16966E+04    0.20876E+02    0.32665E-03    0.70976E+01
   394    0.16909E+04    0.20867E+02    0.32696E-03    0.52004E+01
   395    0.16856E+04    0.20854E+02    0.32723E-03    0.33096E+01
