#    L    TT             EE             BB             TE          
    44    0.13161E+04    0.82997E-01    0.24185E-02    0.13407E+01
    45    0.13347E+04    0.89256E-01    0.25023E-02    0.12198E+01
    46    0.13536E+04    0.95804E-01    0.25863E-02    0.10845E+01
    47    0.13726E+04    0.10264E+00    0.26704E-02    0.93570E+00
    48    0.13917E+04    0.10976E+00    0.27545E-02    0.77768E+00
    49    0.14109E+04    0.11715E+00    0.28384E-02    0.61407E+00
    50    0.14305E+04    0.12478E+00    0.29222E-02    0.44176E+00
    51    0.14503E+04    0.13262E+00    0.30058E-02    0.25618E+00
    52    0.14704E+04    0.14075E+00    0.30891E-02    0.52564E-01
    53    0.14906E+04    0.14933E+00    0.31720E-02   -0.17202E+00
    54    0.15106E+04    0.15835E+00    0.32546E-02   -0.41257E+00
    55    0.15308E+04    0.16779E+00    0.33367E-02   -0.66393E+00
    56    0.15514E+04    0.17751E+00    0.34184E-02   -0.92723E+00
    57    0.15722E+04    0.18739E+00    0.34996E-02   -0.12024E+01
    58    0.15934E+04    0.19744E+00    0.35803E-02   -0.14901E+01
    59    0.16147E+04    0.20770E+00    0.36603E-02   -0.17914E+01
    60    0.16361E+04    0.21822E+00    0.37397E-02   -0.21054E+01
    61    0.16581E+04    0.22908E+00    0.38183E-02   -0.24316E+01
    62    0.16799E+04    0.24028E+00    0.38962E-02   -0.27708E+01
    63    0.17018E+04    0.25177E+00    0.39733E-02   -0.31241E+01
    64    0.17241E+04    0.26357E+00    0.40496E-02   -0.34927E+01
    65    0.17465E+04    0.27566E+00    0.41251E-02   -0.38773E+01
    66    0.17692E+04    0.28798E+00    0.41998E-02   -0.42761E+01
    67    0.17921E+04    0.30051E+00    0.42736E-02   -0.46864E+01
    68    0.18154E+04    0.31331E+00    0.43465E-02   -0.51067E+01
    69    0.18388E+04    0.32632E+00    0.44185E-02   -0.55353E+01
    70    0.18626E+04    0.33959E+00    0.44895E-02   -0.59740E+01
    71    0.18865E+04    0.35310E+00    0.45595E-02   -0.64253E+01
    72    0.19106E+04    0.36682E+00    0.46286E-02   -0.68904E+01
    73    0.19349E+04    0.38073E+00    0.46967E-02   -0.73696E+01
    74    0.19594E+04    0.39481E+00    0.47638E-02   -0.78619E+01
    75    0.19842E+04    0.40906E+00    0.48299E-02   -0.83656E+01
    76    0.20092E+04    0.42349E+00    0.48951E-02   -0.88797E+01
    77    0.20346E+04    0.43810E+00    0.49593E-02   -0.94043E+01
    78    0.20604E+04    0.45290E+00    0.50225E-02   -0.99406E+01
    79    0.20864E+04    0.46784E+00    0.50848E-02   -0.10485E+02
    80    0.21127E+04    0.48292E+00    0.51461E-02   -0.11039E+02
    81    0.21391E+04    0.49809E+00    0.52064E-02   -0.11602E+02
    82    0.21659E+04    0.51337E+00    0.52658E-02   -0.12175E+02
    83    0.21928E+04    0.52874E+00    0.53242E-02   -0.12757E+02
    84    0.22200E+04    0.54419E+00    0.53816E-02   -0.13346E+02
    85    0.22473E+04    0.55969E+00    0.54381E-02   -0.13943E+02
    86    0.22749E+04    0.57526E+00    0.54936E-02   -0.14547E+02
    87    0.23029E+04    0.59086E+00    0.55482E-02   -0.15157E+02
    88    0.23308E+04    0.60651E+00    0.56019E-02   -0.15774E+02
    89    0.23591E+04    0.62220E+00    0.56548E-02   -0.16399E+02
    90    0.23877E+04    0.63788E+00    0.57067E-02   -0.17028E+02
    91    0.24164E+04    0.65355E+00    0.57578E-02   -0.17663E+02
    92    0.24454E+04    0.66919E+00    0.58080E-02   -0.18302E+02
    93    0.24746E+04    0.68480E+00    0.58575E-02   -0.18946E+02
    94    0.25040E+04    0.70033E+00    0.59062E-02   -0.19593E+02
    95    0.25337E+04    0.71579E+00    0.59542E-02   -0.20244E+02
    96    0.25633E+04    0.73116E+00    0.60015E-02   -0.20898E+02
    97    0.25934E+04    0.74643E+00    0.60482E-02   -0.21554E+02
    98    0.26238E+04    0.76159E+00    0.60943E-02   -0.22211E+02
    99    0.26542E+04    0.77660E+00    0.61398E-02   -0.22871E+02
   100    0.26849E+04    0.79147E+00    0.61847E-02   -0.23530E+02
   101    0.27158E+04    0.80624E+00    0.62292E-02   -0.24191E+02
   102    0.27471E+04    0.82077E+00    0.62732E-02   -0.24851E+02
   103    0.27785E+04    0.83514E+00    0.63168E-02   -0.25512E+02
   104    0.28100E+04    0.84934E+00    0.63600E-02   -0.26170E+02
   105    0.28417E+04    0.86331E+00    0.64028E-02   -0.26827E+02
   106    0.28736E+04    0.87711E+00    0.64453E-02   -0.27483E+02
   107    0.29055E+04    0.89059E+00    0.64876E-02   -0.28135E+02
   108    0.29377E+04    0.90384E+00    0.65296E-02   -0.28785E+02
   109    0.29701E+04    0.91676E+00    0.65714E-02   -0.29430E+02
   110    0.30026E+04    0.92938E+00    0.66130E-02   -0.30070E+02
   111    0.30353E+04    0.94175E+00    0.66545E-02   -0.30707E+02
   112    0.30681E+04    0.95381E+00    0.66959E-02   -0.31339E+02
   113    0.31011E+04    0.96555E+00    0.67372E-02   -0.31964E+02
   114    0.31342E+04    0.97690E+00    0.67786E-02   -0.32582E+02
   115    0.31675E+04    0.98801E+00    0.68200E-02   -0.33194E+02
   116    0.32008E+04    0.99865E+00    0.68615E-02   -0.33797E+02
   117    0.32344E+04    0.10089E+01    0.69031E-02   -0.34392E+02
   118    0.32682E+04    0.10189E+01    0.69449E-02   -0.34978E+02
   119    0.33020E+04    0.10285E+01    0.69869E-02   -0.35555E+02
   120    0.33359E+04    0.10376E+01    0.70293E-02   -0.36121E+02
   121    0.33698E+04    0.10465E+01    0.70719E-02   -0.36676E+02
   122    0.34037E+04    0.10548E+01    0.71149E-02   -0.37221E+02
   123    0.34377E+04    0.10626E+01    0.71584E-02   -0.37754E+02
   124    0.34718E+04    0.10700E+01    0.72023E-02   -0.38273E+02
   125    0.35059E+04    0.10770E+01    0.72467E-02   -0.38780E+02
   126    0.35400E+04    0.10836E+01    0.72916E-02   -0.39274E+02
   127    0.35741E+04    0.10897E+01    0.73372E-02   -0.39754E+02
   128    0.36082E+04    0.10953E+01    0.73834E-02   -0.40220E+02
   129    0.36423E+04    0.11004E+01    0.74304E-02   -0.40670E+02
   130    0.36765E+04    0.11050E+01    0.74780E-02   -0.41105E+02
   131    0.37105E+04    0.11092E+01    0.75265E-02   -0.41525E+02
   132    0.37447E+04    0.11129E+01    0.75758E-02   -0.41927E+02
   133    0.37787E+04    0.11160E+01    0.76259E-02   -0.42314E+02
   134    0.38128E+04    0.11188E+01    0.76770E-02   -0.42681E+02
   135    0.38468E+04    0.11210E+01    0.77290E-02   -0.43031E+02
   136    0.38806E+04    0.11226E+01    0.77820E-02   -0.43361E+02
   137    0.39144E+04    0.11238E+01    0.78360E-02   -0.43673E+02
   138    0.39481E+04    0.11244E+01    0.78910E-02   -0.43965E+02
   139    0.39816E+04    0.11247E+01    0.79471E-02   -0.44237E+02
   140    0.40152E+04    0.11244E+01    0.80043E-02   -0.44490E+02
   141    0.40485E+04    0.11235E+01    0.80627E-02   -0.44720E+02
   142    0.40818E+04    0.11222E+01    0.81222E-02   -0.44930E+02
   143    0.41150E+04    0.11204E+01    0.81830E-02   -0.45119E+02
   144    0.41480E+04    0.11181E+01    0.82450E-02   -0.45287E+02
   145    0.41808E+04    0.11154E+01    0.83083E-02   -0.45432E+02
   146    0.42137E+04    0.11121E+01    0.83730E-02   -0.45554E+02
   147    0.42462E+04    0.11085E+01    0.84390E-02   -0.45654E+02
   148    0.42785E+04    0.11043E+01    0.85064E-02   -0.45731E+02
   149    0.43108E+04    0.10996E+01    0.85752E-02   -0.45784E+02
   150    0.43428E+04    0.10946E+01    0.86455E-02   -0.45812E+02
   151    0.43746E+04    0.10892E+01    0.87173E-02   -0.45816E+02
   152    0.44062E+04    0.10832E+01    0.87906E-02   -0.45797E+02
   153    0.44375E+04    0.10768E+01    0.88654E-02   -0.45751E+02
   154    0.44687E+04    0.10701E+01    0.89418E-02   -0.45680E+02
   155    0.44996E+04    0.10630E+01    0.90197E-02   -0.45585E+02
   156    0.45301E+04    0.10555E+01    0.90992E-02   -0.45465E+02
   157    0.45606E+04    0.10477E+01    0.91802E-02   -0.45318E+02
   158    0.45907E+04    0.10396E+01    0.92628E-02   -0.45145E+02
   159    0.46206E+04    0.10310E+01    0.93470E-02   -0.44947E+02
   160    0.46502E+04    0.10221E+01    0.94329E-02   -0.44721E+02
   161    0.46795E+04    0.10131E+01    0.95203E-02   -0.44469E+02
   162    0.47086E+04    0.10036E+01    0.96093E-02   -0.44192E+02
   163    0.47375E+04    0.99393E+00    0.97000E-02   -0.43887E+02
   164    0.47659E+04    0.98401E+00    0.97924E-02   -0.43557E+02
   165    0.47942E+04    0.97380E+00    0.98864E-02   -0.43199E+02
   166    0.48221E+04    0.96346E+00    0.99820E-02   -0.42814E+02
   167    0.48498E+04    0.95276E+00    0.10079E-01   -0.42403E+02
   168    0.48770E+04    0.94208E+00    0.10178E-01   -0.41964E+02
   169    0.49039E+04    0.93112E+00    0.10279E-01   -0.41498E+02
   170    0.49305E+04    0.92011E+00    0.10381E-01   -0.41004E+02
   171    0.49566E+04    0.90904E+00    0.10485E-01   -0.40482E+02
   172    0.49823E+04    0.89785E+00    0.10591E-01   -0.39933E+02
   173    0.50076E+04    0.88653E+00    0.10698E-01   -0.39356E+02
   174    0.50325E+04    0.87538E+00    0.10807E-01   -0.38752E+02
   175    0.50570E+04    0.86411E+00    0.10918E-01   -0.38120E+02
   176    0.50809E+04    0.85294E+00    0.11031E-01   -0.37461E+02
   177    0.51045E+04    0.84179E+00    0.11145E-01   -0.36774E+02
   178    0.51275E+04    0.83090E+00    0.11261E-01   -0.36060E+02
   179    0.51501E+04    0.81997E+00    0.11378E-01   -0.35317E+02
   180    0.51724E+04    0.80921E+00    0.11498E-01   -0.34549E+02
   181    0.51941E+04    0.79864E+00    0.11618E-01   -0.33754E+02
   182    0.52154E+04    0.78833E+00    0.11741E-01   -0.32931E+02
   183    0.52360E+04    0.77820E+00    0.11865E-01   -0.32082E+02
   184    0.52563E+04    0.76834E+00    0.11990E-01   -0.31205E+02
   185    0.52761E+04    0.75888E+00    0.12117E-01   -0.30304E+02
   186    0.52951E+04    0.74970E+00    0.12245E-01   -0.29376E+02
   187    0.53139E+04    0.74094E+00    0.12375E-01   -0.28421E+02
   188    0.53322E+04    0.73257E+00    0.12507E-01   -0.27442E+02
   189    0.53498E+04    0.72465E+00    0.12639E-01   -0.26437E+02
   190    0.53672E+04    0.71721E+00    0.12774E-01   -0.25407E+02
   191    0.53838E+04    0.71030E+00    0.12909E-01   -0.24351E+02
   192    0.53999E+04    0.70393E+00    0.13046E-01   -0.23271E+02
   193    0.54154E+04    0.69814E+00    0.13184E-01   -0.22168E+02
   194    0.54306E+04    0.69297E+00    0.13324E-01   -0.21039E+02
   195    0.54451E+04    0.68846E+00    0.13465E-01   -0.19888E+02
   196    0.54589E+04    0.68465E+00    0.13607E-01   -0.18713E+02
   197    0.54724E+04    0.68157E+00    0.13750E-01   -0.17516E+02
   198    0.54852E+04    0.67926E+00    0.13895E-01   -0.16296E+02
   199    0.54976E+04    0.67776E+00    0.14040E-01   -0.15054E+02
   200    0.55094E+04    0.67709E+00    0.14187E-01   -0.13791E+02
   201    0.55206E+04    0.67731E+00    0.14335E-01   -0.12506E+02
   202    0.55312E+04    0.67844E+00    0.14484E-01   -0.11201E+02
   203    0.55412E+04    0.68053E+00    0.14634E-01   -0.98746E+01
   204    0.55506E+04    0.68360E+00    0.14786E-01   -0.85300E+01
   205    0.55594E+04    0.68770E+00    0.14938E-01   -0.71651E+01
   206    0.55675E+04    0.69286E+00    0.15091E-01   -0.57813E+01
   207    0.55751E+04    0.69910E+00    0.15245E-01   -0.43789E+01
   208    0.55819E+04    0.70648E+00    0.15401E-01   -0.29585E+01
   209    0.55881E+04    0.71502E+00    0.15557E-01   -0.15205E+01
   210    0.55937E+04    0.72476E+00    0.15714E-01   -0.65851E-01
   211    0.55987E+04    0.73574E+00    0.15872E-01    0.14053E+01
   212    0.56029E+04    0.74799E+00    0.16030E-01    0.28921E+01
   213    0.56066E+04    0.76155E+00    0.16190E-01    0.43946E+01
   214    0.56096E+04    0.77640E+00    0.16350E-01    0.59113E+01
   215    0.56120E+04    0.79275E+00    0.16512E-01    0.74417E+01
   216    0.56137E+04    0.81041E+00    0.16673E-01    0.89862E+01
   217    0.56149E+04    0.82953E+00    0.16836E-01    0.10543E+02
   218    0.56154E+04    0.85011E+00    0.16999E-01    0.12112E+02
   219    0.56153E+04    0.87215E+00    0.17163E-01    0.13694E+02
   220    0.56146E+04    0.89580E+00    0.17328E-01    0.15284E+02
   221    0.56133E+04    0.92098E+00    0.17493E-01    0.16886E+02
   222    0.56114E+04    0.94784E+00    0.17659E-01    0.18497E+02
   223    0.56087E+04    0.97630E+00    0.17825E-01    0.20118E+02
   224    0.56055E+04    0.10064E+01    0.17992E-01    0.21745E+02
   225    0.56017E+04    0.10382E+01    0.18159E-01    0.23382E+02
   226    0.55973E+04    0.10718E+01    0.18327E-01    0.25024E+02
   227    0.55922E+04    0.11071E+01    0.18495E-01    0.26673E+02
   228    0.55866E+04    0.11442E+01    0.18664E-01    0.28328E+02
   229    0.55804E+04    0.11830E+01    0.18832E-01    0.29987E+02
   230    0.55735E+04    0.12238E+01    0.19002E-01    0.31650E+02
   231    0.55659E+04    0.12664E+01    0.19171E-01    0.33318E+02
   232    0.55578E+04    0.13108E+01    0.19341E-01    0.34987E+02
   233    0.55491E+04    0.13572E+01    0.19511E-01    0.36658E+02
   234    0.55397E+04    0.14056E+01    0.19681E-01    0.38330E+02
   235    0.55297E+04    0.14559E+01    0.19851E-01    0.40002E+02
   236    0.55190E+04    0.15082E+01    0.20022E-01    0.41675E+02
   237    0.55078E+04    0.15625E+01    0.20192E-01    0.43346E+02
   238    0.54959E+04    0.16189E+01    0.20363E-01    0.45015E+02
   239    0.54836E+04    0.16773E+01    0.20534E-01    0.46683E+02
   240    0.54705E+04    0.17377E+01    0.20704E-01    0.48345E+02
   241    0.54569E+04    0.18003E+01    0.20875E-01    0.50004E+02
   242    0.54427E+04    0.18650E+01    0.21045E-01    0.51659E+02
   243    0.54280E+04    0.19318E+01    0.21216E-01    0.53307E+02
   244    0.54126E+04    0.20007E+01    0.21386E-01    0.54950E+02
   245    0.53967E+04    0.20718E+01    0.21556E-01    0.56585E+02
   246    0.53802E+04    0.21450E+01    0.21726E-01    0.58213E+02
   247    0.53632E+04    0.22204E+01    0.21895E-01    0.59831E+02
   248    0.53456E+04    0.22982E+01    0.22065E-01    0.61441E+02
   249    0.53276E+04    0.23780E+01    0.22234E-01    0.63041E+02
   250    0.53090E+04    0.24602E+01    0.22402E-01    0.64629E+02
   251    0.52899E+04    0.25445E+01    0.22570E-01    0.66206E+02
   252    0.52702E+04    0.26310E+01    0.22738E-01    0.67772E+02
   253    0.52501E+04    0.27197E+01    0.22906E-01    0.69323E+02
   254    0.52295E+04    0.28108E+01    0.23073E-01    0.70861E+02
   255    0.52084E+04    0.29039E+01    0.23239E-01    0.72386E+02
   256    0.51868E+04    0.29995E+01    0.23405E-01    0.73896E+02
   257    0.51648E+04    0.30970E+01    0.23571E-01    0.75385E+02
   258    0.51423E+04    0.31970E+01    0.23736E-01    0.76865E+02
   259    0.51193E+04    0.32991E+01    0.23900E-01    0.78321E+02
   260    0.50960E+04    0.34035E+01    0.24064E-01    0.79768E+02
   261    0.50722E+04    0.35100E+01    0.24228E-01    0.81184E+02
   262    0.50478E+04    0.36188E+01    0.24391E-01    0.82590E+02
   263    0.50233E+04    0.37298E+01    0.24553E-01    0.83980E+02
   264    0.49982E+04    0.38429E+01    0.24715E-01    0.85346E+02
   265    0.49727E+04    0.39582E+01    0.24876E-01    0.86681E+02
   266    0.49468E+04    0.40757E+01    0.25037E-01    0.88007E+02
   267    0.49204E+04    0.41953E+01    0.25197E-01    0.89302E+02
   268    0.48937E+04    0.43172E+01    0.25357E-01    0.90580E+02
   269    0.48664E+04    0.44410E+01    0.25515E-01    0.91834E+02
   270    0.48390E+04    0.45670E+01    0.25674E-01    0.93065E+02
   271    0.48111E+04    0.46950E+01    0.25831E-01    0.94272E+02
   272    0.47830E+04    0.48253E+01    0.25988E-01    0.95448E+02
   273    0.47545E+04    0.49573E+01    0.26144E-01    0.96607E+02
   274    0.47257E+04    0.50917E+01    0.26300E-01    0.97728E+02
   275    0.46965E+04    0.52277E+01    0.26455E-01    0.98833E+02
   276    0.46672E+04    0.53658E+01    0.26609E-01    0.99899E+02
   277    0.46374E+04    0.55059E+01    0.26762E-01    0.10095E+03
   278    0.46074E+04    0.56479E+01    0.26915E-01    0.10196E+03
   279    0.45771E+04    0.57917E+01    0.27068E-01    0.10294E+03
   280    0.45466E+04    0.59374E+01    0.27219E-01    0.10391E+03
   281    0.45159E+04    0.60849E+01    0.27370E-01    0.10483E+03
   282    0.44848E+04    0.62341E+01    0.27520E-01    0.10573E+03
   283    0.44536E+04    0.63851E+01    0.27669E-01    0.10659E+03
   284    0.44222E+04    0.65378E+01    0.27818E-01    0.10742E+03
   285    0.43906E+04    0.66922E+01    0.27966E-01    0.10823E+03
   286    0.43587E+04    0.68483E+01    0.28114E-01    0.10899E+03
   287    0.43266E+04    0.70059E+01    0.28260E-01    0.10973E+03
   288    0.42944E+04    0.71651E+01    0.28406E-01    0.11043E+03
   289    0.42620E+04    0.73258E+01    0.28551E-01    0.11110E+03
   290    0.42294E+04    0.74879E+01    0.28696E-01    0.11174E+03
   291    0.41968E+04    0.76520E+01    0.28840E-01    0.11234E+03
   292    0.41637E+04    0.78171E+01    0.28983E-01    0.11291E+03
   293    0.41308E+04    0.79828E+01    0.29125E-01    0.11344E+03
   294    0.40976E+04    0.81506E+01    0.29267E-01    0.11394E+03
   295    0.40645E+04    0.83189E+01    0.29408E-01    0.11440E+03
   296    0.40312E+04    0.84894E+01    0.29548E-01    0.11482E+03
   297    0.39978E+04    0.86596E+01    0.29688E-01    0.11522E+03
   298    0.39643E+04    0.88320E+01    0.29827E-01    0.11557E+03
   299    0.39307E+04    0.90056E+01    0.29965E-01    0.11588E+03
   300    0.38971E+04    0.91791E+01    0.30102E-01    0.11616E+03
   301    0.38634E+04    0.93539E+01    0.30239E-01    0.11640E+03
   302    0.38297E+04    0.95292E+01    0.30375E-01    0.11661E+03
   303    0.37960E+04    0.97059E+01    0.30511E-01    0.11678E+03
   304    0.37623E+04    0.98839E+01    0.30646E-01    0.11690E+03
   305    0.37285E+04    0.10062E+02    0.30780E-01    0.11699E+03
   306    0.36948E+04    0.10240E+02    0.30913E-01    0.11705E+03
   307    0.36610E+04    0.10419E+02    0.31046E-01    0.11706E+03
   308    0.36273E+04    0.10600E+02    0.31178E-01    0.11704E+03
   309    0.35938E+04    0.10780E+02    0.31310E-01    0.11698E+03
   310    0.35601E+04    0.10960E+02    0.31441E-01    0.11688E+03
   311    0.35266E+04    0.11141E+02    0.31571E-01    0.11674E+03
   312    0.34932E+04    0.11322E+02    0.31700E-01    0.11657E+03
   313    0.34598E+04    0.11504E+02    0.31829E-01    0.11636E+03
   314    0.34265E+04    0.11686E+02    0.31957E-01    0.11611E+03
   315    0.33933E+04    0.11867E+02    0.32085E-01    0.11582E+03
   316    0.33602E+04    0.12048E+02    0.32212E-01    0.11549E+03
   317    0.33272E+04    0.12229E+02    0.32338E-01    0.11513E+03
   318    0.32944E+04    0.12411E+02    0.32464E-01    0.11473E+03
   319    0.32617E+04    0.12592E+02    0.32589E-01    0.11429E+03
   320    0.32292E+04    0.12773E+02    0.32713E-01    0.11382E+03
   321    0.31967E+04    0.12954E+02    0.32837E-01    0.11331E+03
   322    0.31645E+04    0.13134E+02    0.32961E-01    0.11276E+03
   323    0.31325E+04    0.13313E+02    0.33084E-01    0.11218E+03
   324    0.31006E+04    0.13493E+02    0.33206E-01    0.11155E+03
   325    0.30690E+04    0.13670E+02    0.33327E-01    0.11090E+03
   326    0.30374E+04    0.13848E+02    0.33449E-01    0.11020E+03
   327    0.30062E+04    0.14025E+02    0.33569E-01    0.10946E+03
   328    0.29751E+04    0.14201E+02    0.33689E-01    0.10870E+03
   329    0.29443E+04    0.14376E+02    0.33809E-01    0.10790E+03
   330    0.29137E+04    0.14549E+02    0.33928E-01    0.10706E+03
   331    0.28834E+04    0.14722E+02    0.34047E-01    0.10619E+03
   332    0.28534E+04    0.14894E+02    0.34165E-01    0.10529E+03
   333    0.28235E+04    0.15065E+02    0.34283E-01    0.10436E+03
   334    0.27940E+04    0.15234E+02    0.34401E-01    0.10339E+03
   335    0.27647E+04    0.15401E+02    0.34518E-01    0.10238E+03
   336    0.27356E+04    0.15568E+02    0.34635E-01    0.10134E+03
   337    0.27069E+04    0.15733E+02    0.34751E-01    0.10027E+03
   338    0.26785E+04    0.15896E+02    0.34867E-01    0.99166E+02
   339    0.26505E+04    0.16058E+02    0.34983E-01    0.98031E+02
   340    0.26227E+04    0.16219E+02    0.35098E-01    0.96875E+02
   341    0.25951E+04    0.16376E+02    0.35214E-01    0.95675E+02
   342    0.25680E+04    0.16534E+02    0.35329E-01    0.94448E+02
   343    0.25411E+04    0.16688E+02    0.35443E-01    0.93192E+02
   344    0.25147E+04    0.16841E+02    0.35558E-01    0.91908E+02
   345    0.24885E+04    0.16991E+02    0.35672E-01    0.90596E+02
   346    0.24627E+04    0.17140E+02    0.35787E-01    0.89263E+02
   347    0.24373E+04    0.17286E+02    0.35901E-01    0.87895E+02
   348    0.24122E+04    0.17429E+02    0.36015E-01    0.86499E+02
   349    0.23874E+04    0.17571E+02    0.36129E-01    0.85075E+02
   350    0.23631E+04    0.17710E+02    0.36243E-01    0.83631E+02
   351    0.23393E+04    0.17846E+02    0.36356E-01    0.82159E+02
   352    0.23156E+04    0.17981E+02    0.36470E-01    0.80659E+02
   353    0.22925E+04    0.18112E+02    0.36584E-01    0.79146E+02
   354    0.22696E+04    0.18241E+02    0.36698E-01    0.77599E+02
   355    0.22472E+04    0.18367E+02    0.36812E-01    0.76030E+02
   356    0.22252E+04    0.18491E+02    0.36926E-01    0.74450E+02
   357    0.22036E+04    0.18612E+02    0.37040E-01    0.72841E+02
   358    0.21825E+04    0.18729E+02    0.37155E-01    0.71220E+02
   359    0.21617E+04    0.18843E+02    0.37269E-01    0.69571E+02
   360    0.21413E+04    0.18956E+02    0.37383E-01    0.67906E+02
   361    0.21213E+04    0.19065E+02    0.37498E-01    0.66220E+02
   362    0.21018E+04    0.19170E+02    0.37613E-01    0.64517E+02
   363    0.20827E+04    0.19274E+02    0.37728E-01    0.62797E+02
   364    0.20640E+04    0.19373E+02    0.37843E-01    0.61059E+02
   365    0.20458E+04    0.19469E+02    0.37959E-01    0.59307E+02
   366    0.20279E+04    0.19563E+02    0.38075E-01    0.57539E+02
   367    0.20106E+04    0.19652E+02    0.38191E-01    0.55757E+02
   368    0.19935E+04    0.19738E+02    0.38307E-01    0.53963E+02
   369    0.19771E+04    0.19822E+02    0.38424E-01    0.52154E+02
   370    0.19610E+04    0.19901E+02    0.38541E-01    0.50335E+02
   371    0.19453E+04    0.19977E+02    0.38658E-01    0.48504E+02
   372    0.19301E+04    0.20050E+02    0.38776E-01    0.46663E+02
   373    0.19153E+04    0.20119E+02    0.38894E-01    0.44811E+02
   374    0.19010E+04    0.20185E+02    0.39012E-01    0.42952E+02
   375    0.18870E+04    0.20247E+02    0.39131E-01    0.41084E+02
   376    0.18736E+04    0.20306E+02    0.39251E-01    0.39209E+02
   377    0.18606E+04    0.20361E+02    0.39370E-01    0.37329E+02
   378    0.18481E+04    0.20412E+02    0.39490E-01    0.35441E+02
   379    0.18359E+04    0.20460E+02    0.39611E-01    0.33549E+02
   380    0.18243E+04    0.20505E+02    0.39732E-01    0.31653E+02
   381    0.18131E+04    0.20543E+02    0.39854E-01    0.29754E+02
   382    0.18022E+04    0.20580E+02    0.39976E-01    0.27853E+02
   383    0.17918E+04    0.20613E+02    0.40099E-01    0.25948E+02
   384    0.17820E+04    0.20640E+02    0.40222E-01    0.24045E+02
   385    0.17725E+04    0.20666E+02    0.40346E-01    0.22140E+02
   386    0.17635E+04    0.20687E+02    0.40470E-01    0.20237E+02
   387    0.17548E+04    0.20704E+02    0.40595E-01    0.18335E+02
   388    0.17466E+04    0.20717E+02    0.40720E-01    0.16436E+02
   389    0.17389E+04    0.20725E+02    0.40847E-01    0.14540E+02
   390    0.17316E+04    0.20731E+02    0.40973E-01    0.12649E+02
   391    0.17247E+04    0.20733E+02    0.41101E-01    0.10761E+02
   392    0.17182E+04    0.20732E+02    0.41229E-01    0.88802E+01
   393    0.17122E+04    0.20726E+02    0.41357E-01    0.70052E+01
   394    0.17066E+04    0.20716E+02    0.41487E-01    0.51384E+01
   395    0.17014E+04    0.20703E+02    0.41617E-01    0.32782E+01
