#    L    TT             EE             BB             TE          
   103    0.27802E+04    0.83745E+00    0.60863E-02   -0.25646E+02
   104    0.28116E+04    0.85162E+00    0.60429E-02   -0.26304E+02
   105    0.28431E+04    0.86555E+00    0.59974E-02   -0.26961E+02
   106    0.28749E+04    0.87931E+00    0.59497E-02   -0.27616E+02
   107    0.29066E+04    0.89275E+00    0.59001E-02   -0.28267E+02
   108    0.29387E+04    0.90595E+00    0.58486E-02   -0.28917E+02
   109    0.29710E+04    0.91883E+00    0.57952E-02   -0.29562E+02
   110    0.30034E+04    0.93139E+00    0.57399E-02   -0.30202E+02
   111    0.30359E+04    0.94371E+00    0.56830E-02   -0.30838E+02
   112    0.30686E+04    0.95571E+00    0.56243E-02   -0.31470E+02
   113    0.31015E+04    0.96739E+00    0.55641E-02   -0.32095E+02
   114    0.31345E+04    0.97868E+00    0.55024E-02   -0.32713E+02
   115    0.31677E+04    0.98973E+00    0.54393E-02   -0.33324E+02
   116    0.32009E+04    0.10003E+01    0.53749E-02   -0.33927E+02
   117    0.32344E+04    0.10105E+01    0.53092E-02   -0.34522E+02
   118    0.32681E+04    0.10204E+01    0.52423E-02   -0.35109E+02
   119    0.33018E+04    0.10300E+01    0.51744E-02   -0.35685E+02
   120    0.33356E+04    0.10390E+01    0.51054E-02   -0.36251E+02
   121    0.33694E+04    0.10477E+01    0.50356E-02   -0.36807E+02
   122    0.34033E+04    0.10560E+01    0.49648E-02   -0.37352E+02
   123    0.34373E+04    0.10637E+01    0.48934E-02   -0.37886E+02
   124    0.34713E+04    0.10711E+01    0.48212E-02   -0.38405E+02
   125    0.35053E+04    0.10779E+01    0.47485E-02   -0.38912E+02
   126    0.35394E+04    0.10844E+01    0.46752E-02   -0.39406E+02
   127    0.35735E+04    0.10904E+01    0.46015E-02   -0.39887E+02
   128    0.36075E+04    0.10959E+01    0.45275E-02   -0.40354E+02
   129    0.36416E+04    0.11009E+01    0.44532E-02   -0.40805E+02
   130    0.36757E+04    0.11054E+01    0.43787E-02   -0.41240E+02
   131    0.37098E+04    0.11095E+01    0.43040E-02   -0.41660E+02
   132    0.37439E+04    0.11130E+01    0.42294E-02   -0.42063E+02
   133    0.37779E+04    0.11161E+01    0.41547E-02   -0.42451E+02
   134    0.38120E+04    0.11187E+01    0.40802E-02   -0.42819E+02
   135    0.38460E+04    0.11207E+01    0.40057E-02   -0.43170E+02
   136    0.38798E+04    0.11222E+01    0.39314E-02   -0.43501E+02
   137    0.39136E+04    0.11233E+01    0.38574E-02   -0.43814E+02
   138    0.39473E+04    0.11238E+01    0.37836E-02   -0.44108E+02
   139    0.39809E+04    0.11239E+01    0.37103E-02   -0.44381E+02
   140    0.40144E+04    0.11234E+01    0.36373E-02   -0.44634E+02
   141    0.40478E+04    0.11224E+01    0.35647E-02   -0.44867E+02
   142    0.40811E+04    0.11209E+01    0.34927E-02   -0.45078E+02
   143    0.41143E+04    0.11190E+01    0.34213E-02   -0.45268E+02
   144    0.41473E+04    0.11165E+01    0.33505E-02   -0.45437E+02
   145    0.41802E+04    0.11136E+01    0.32804E-02   -0.45583E+02
   146    0.42131E+04    0.11102E+01    0.32111E-02   -0.45708E+02
   147    0.42457E+04    0.11063E+01    0.31425E-02   -0.45808E+02
   148    0.42781E+04    0.11019E+01    0.30748E-02   -0.45887E+02
   149    0.43105E+04    0.10971E+01    0.30081E-02   -0.45942E+02
   150    0.43425E+04    0.10919E+01    0.29423E-02   -0.45971E+02
   151    0.43744E+04    0.10862E+01    0.28775E-02   -0.45978E+02
   152    0.44060E+04    0.10800E+01    0.28138E-02   -0.45960E+02
   153    0.44374E+04    0.10734E+01    0.27511E-02   -0.45915E+02
   154    0.44687E+04    0.10665E+01    0.26895E-02   -0.45847E+02
   155    0.44997E+04    0.10592E+01    0.26291E-02   -0.45753E+02
   156    0.45303E+04    0.10515E+01    0.25697E-02   -0.45635E+02
   157    0.45608E+04    0.10434E+01    0.25115E-02   -0.45489E+02
   158    0.45911E+04    0.10350E+01    0.24544E-02   -0.45319E+02
   159    0.46210E+04    0.10262E+01    0.23985E-02   -0.45122E+02
   160    0.46507E+04    0.10171E+01    0.23438E-02   -0.44898E+02
   161    0.46802E+04    0.10078E+01    0.22903E-02   -0.44648E+02
   162    0.47094E+04    0.99807E+00    0.22380E-02   -0.44373E+02
   163    0.47384E+04    0.98808E+00    0.21869E-02   -0.44070E+02
   164    0.47669E+04    0.97787E+00    0.21371E-02   -0.43741E+02
   165    0.47953E+04    0.96738E+00    0.20886E-02   -0.43384E+02
   166    0.48233E+04    0.95675E+00    0.20414E-02   -0.43001E+02
   167    0.48511E+04    0.94576E+00    0.19954E-02   -0.42592E+02
   168    0.48785E+04    0.93477E+00    0.19508E-02   -0.42155E+02
   169    0.49055E+04    0.92350E+00    0.19075E-02   -0.41690E+02
   170    0.49322E+04    0.91218E+00    0.18656E-02   -0.41198E+02
   171    0.49585E+04    0.90079E+00    0.18250E-02   -0.40677E+02
   172    0.49843E+04    0.88927E+00    0.17859E-02   -0.40129E+02
   173    0.50097E+04    0.87761E+00    0.17481E-02   -0.39554E+02
   174    0.50348E+04    0.86613E+00    0.17118E-02   -0.38951E+02
   175    0.50594E+04    0.85451E+00    0.16769E-02   -0.38320E+02
   176    0.50835E+04    0.84299E+00    0.16434E-02   -0.37662E+02
   177    0.51072E+04    0.83149E+00    0.16114E-02   -0.36976E+02
   178    0.51304E+04    0.82024E+00    0.15808E-02   -0.36263E+02
   179    0.51532E+04    0.80893E+00    0.15515E-02   -0.35521E+02
   180    0.51756E+04    0.79780E+00    0.15237E-02   -0.34753E+02
   181    0.51974E+04    0.78685E+00    0.14971E-02   -0.33959E+02
   182    0.52188E+04    0.77616E+00    0.14718E-02   -0.33136E+02
   183    0.52397E+04    0.76564E+00    0.14478E-02   -0.32288E+02
   184    0.52601E+04    0.75537E+00    0.14250E-02   -0.31412E+02
   185    0.52801E+04    0.74552E+00    0.14034E-02   -0.30511E+02
   186    0.52992E+04    0.73593E+00    0.13830E-02   -0.29583E+02
   187    0.53182E+04    0.72675E+00    0.13638E-02   -0.28628E+02
   188    0.53366E+04    0.71797E+00    0.13457E-02   -0.27648E+02
   189    0.53544E+04    0.70962E+00    0.13287E-02   -0.26643E+02
   190    0.53720E+04    0.70176E+00    0.13128E-02   -0.25613E+02
   191    0.53887E+04    0.69441E+00    0.12979E-02   -0.24556E+02
   192    0.54050E+04    0.68760E+00    0.12840E-02   -0.23475E+02
   193    0.54207E+04    0.68137E+00    0.12711E-02   -0.22371E+02
   194    0.54360E+04    0.67575E+00    0.12592E-02   -0.21241E+02
   195    0.54507E+04    0.67079E+00    0.12482E-02   -0.20088E+02
   196    0.54647E+04    0.66652E+00    0.12382E-02   -0.18912E+02
   197    0.54783E+04    0.66298E+00    0.12290E-02   -0.17713E+02
   198    0.54913E+04    0.66021E+00    0.12206E-02   -0.16492E+02
   199    0.55038E+04    0.65824E+00    0.12131E-02   -0.15248E+02
   200    0.55158E+04    0.65710E+00    0.12064E-02   -0.13982E+02
   201    0.55272E+04    0.65685E+00    0.12004E-02   -0.12695E+02
   202    0.55380E+04    0.65750E+00    0.11952E-02   -0.11387E+02
   203    0.55481E+04    0.65911E+00    0.11907E-02   -0.10058E+02
   204    0.55576E+04    0.66170E+00    0.11869E-02   -0.87101E+01
   205    0.55666E+04    0.66532E+00    0.11838E-02   -0.73419E+01
   206    0.55749E+04    0.66999E+00    0.11813E-02   -0.59546E+01
   207    0.55826E+04    0.67575E+00    0.11795E-02   -0.45484E+01
   208    0.55896E+04    0.68264E+00    0.11782E-02   -0.31241E+01
   209    0.55959E+04    0.69069E+00    0.11775E-02   -0.16820E+01
   210    0.56017E+04    0.69994E+00    0.11774E-02   -0.22296E+00
   211    0.56068E+04    0.71043E+00    0.11777E-02    0.12528E+01
   212    0.56112E+04    0.72219E+00    0.11786E-02    0.27445E+01
   213    0.56150E+04    0.73525E+00    0.11800E-02    0.42520E+01
   214    0.56182E+04    0.74962E+00    0.11818E-02    0.57741E+01
   215    0.56207E+04    0.76548E+00    0.11840E-02    0.73100E+01
   216    0.56226E+04    0.78265E+00    0.11866E-02    0.88603E+01
   217    0.56239E+04    0.80128E+00    0.11896E-02    0.10423E+02
   218    0.56246E+04    0.82137E+00    0.11929E-02    0.11998E+02
   219    0.56246E+04    0.84293E+00    0.11966E-02    0.13586E+02
   220    0.56240E+04    0.86610E+00    0.12006E-02    0.15184E+02
   221    0.56228E+04    0.89080E+00    0.12048E-02    0.16792E+02
   222    0.56210E+04    0.91719E+00    0.12093E-02    0.18410E+02
   223    0.56185E+04    0.94518E+00    0.12140E-02    0.20039E+02
   224    0.56155E+04    0.97478E+00    0.12190E-02    0.21674E+02
   225    0.56118E+04    0.10061E+01    0.12240E-02    0.23319E+02
   226    0.56075E+04    0.10393E+01    0.12293E-02    0.24969E+02
   227    0.56025E+04    0.10741E+01    0.12347E-02    0.26627E+02
   228    0.55970E+04    0.11107E+01    0.12401E-02    0.28290E+02
   229    0.55909E+04    0.11492E+01    0.12457E-02    0.29958E+02
   230    0.55841E+04    0.11895E+01    0.12513E-02    0.31630E+02
   231    0.55767E+04    0.12317E+01    0.12569E-02    0.33307E+02
   232    0.55687E+04    0.12757E+01    0.12626E-02    0.34987E+02
   233    0.55601E+04    0.13217E+01    0.12682E-02    0.36667E+02
   234    0.55507E+04    0.13697E+01    0.12737E-02    0.38349E+02
   235    0.55408E+04    0.14196E+01    0.12792E-02    0.40032E+02
   236    0.55303E+04    0.14715E+01    0.12846E-02    0.41715E+02
   237    0.55191E+04    0.15255E+01    0.12899E-02    0.43397E+02
   238    0.55073E+04    0.15815E+01    0.12950E-02    0.45077E+02
   239    0.54950E+04    0.16396E+01    0.13000E-02    0.46756E+02
   240    0.54820E+04    0.16996E+01    0.13048E-02    0.48430E+02
   241    0.54685E+04    0.17619E+01    0.13093E-02    0.50101E+02
   242    0.54544E+04    0.18262E+01    0.13136E-02    0.51767E+02
   243    0.54397E+04    0.18928E+01    0.13177E-02    0.53428E+02
   244    0.54244E+04    0.19614E+01    0.13214E-02    0.55083E+02
   245    0.54085E+04    0.20322E+01    0.13248E-02    0.56730E+02
   246    0.53921E+04    0.21052E+01    0.13279E-02    0.58371E+02
   247    0.53751E+04    0.21803E+01    0.13306E-02    0.60002E+02
   248    0.53576E+04    0.22580E+01    0.13329E-02    0.61625E+02
   249    0.53396E+04    0.23375E+01    0.13348E-02    0.63238E+02
   250    0.53210E+04    0.24195E+01    0.13363E-02    0.64840E+02
   251    0.53020E+04    0.25036E+01    0.13373E-02    0.66431E+02
   252    0.52823E+04    0.25901E+01    0.13378E-02    0.68010E+02
   253    0.52623E+04    0.26786E+01    0.13379E-02    0.69576E+02
   254    0.52416E+04    0.27695E+01    0.13376E-02    0.71128E+02
   255    0.52205E+04    0.28626E+01    0.13368E-02    0.72666E+02
   256    0.51989E+04    0.29581E+01    0.13356E-02    0.74192E+02
   257    0.51769E+04    0.30556E+01    0.13340E-02    0.75695E+02
   258    0.51544E+04    0.31555E+01    0.13321E-02    0.77190E+02
   259    0.51314E+04    0.32577E+01    0.13297E-02    0.78661E+02
   260    0.51081E+04    0.33620E+01    0.13269E-02    0.80123E+02
   261    0.50842E+04    0.34686E+01    0.13238E-02    0.81553E+02
   262    0.50598E+04    0.35775E+01    0.13203E-02    0.82975E+02
   263    0.50353E+04    0.36885E+01    0.13165E-02    0.84380E+02
   264    0.50102E+04    0.38018E+01    0.13123E-02    0.85762E+02
   265    0.49846E+04    0.39172E+01    0.13078E-02    0.87112E+02
   266    0.49586E+04    0.40349E+01    0.13030E-02    0.88453E+02
   267    0.49322E+04    0.41547E+01    0.12979E-02    0.89764E+02
   268    0.49054E+04    0.42767E+01    0.12924E-02    0.91057E+02
   269    0.48781E+04    0.44009E+01    0.12867E-02    0.92328E+02
   270    0.48506E+04    0.45271E+01    0.12807E-02    0.93574E+02
   271    0.48226E+04    0.46554E+01    0.12745E-02    0.94797E+02
   272    0.47945E+04    0.47861E+01    0.12679E-02    0.95988E+02
   273    0.47659E+04    0.49185E+01    0.12612E-02    0.97164E+02
   274    0.47370E+04    0.50532E+01    0.12542E-02    0.98300E+02
   275    0.47077E+04    0.51897E+01    0.12469E-02    0.99421E+02
   276    0.46783E+04    0.53282E+01    0.12395E-02    0.10050E+03
   277    0.46484E+04    0.54688E+01    0.12318E-02    0.10157E+03
   278    0.46183E+04    0.56113E+01    0.12239E-02    0.10260E+03
   279    0.45879E+04    0.57557E+01    0.12159E-02    0.10359E+03
   280    0.45572E+04    0.59019E+01    0.12076E-02    0.10457E+03
   281    0.45264E+04    0.60501E+01    0.11992E-02    0.10551E+03
   282    0.44952E+04    0.61999E+01    0.11906E-02    0.10642E+03
   283    0.44638E+04    0.63515E+01    0.11819E-02    0.10730E+03
   284    0.44323E+04    0.65049E+01    0.11731E-02    0.10815E+03
   285    0.44005E+04    0.66601E+01    0.11641E-02    0.10897E+03
   286    0.43685E+04    0.68170E+01    0.11549E-02    0.10975E+03
   287    0.43362E+04    0.69754E+01    0.11457E-02    0.11050E+03
   288    0.43038E+04    0.71354E+01    0.11364E-02    0.11122E+03
   289    0.42712E+04    0.72970E+01    0.11270E-02    0.11191E+03
   290    0.42385E+04    0.74600E+01    0.11175E-02    0.11256E+03
   291    0.42057E+04    0.76251E+01    0.11079E-02    0.11317E+03
   292    0.41724E+04    0.77911E+01    0.10983E-02    0.11376E+03
   293    0.41394E+04    0.79578E+01    0.10886E-02    0.11430E+03
   294    0.41060E+04    0.81267E+01    0.10789E-02    0.11481E+03
   295    0.40727E+04    0.82961E+01    0.10691E-02    0.11528E+03
   296    0.40392E+04    0.84677E+01    0.10593E-02    0.11572E+03
   297    0.40056E+04    0.86391E+01    0.10495E-02    0.11613E+03
   298    0.39719E+04    0.88126E+01    0.10397E-02    0.11649E+03
   299    0.39381E+04    0.89875E+01    0.10299E-02    0.11682E+03
   300    0.39042E+04    0.91622E+01    0.10202E-02    0.11711E+03
   301    0.38703E+04    0.93383E+01    0.10104E-02    0.11736E+03
   302    0.38364E+04    0.95149E+01    0.10007E-02    0.11759E+03
   303    0.38025E+04    0.96930E+01    0.99104E-03    0.11777E+03
   304    0.37685E+04    0.98723E+01    0.98141E-03    0.11790E+03
   305    0.37346E+04    0.10052E+02    0.97181E-03    0.11800E+03
   306    0.37006E+04    0.10231E+02    0.96227E-03    0.11807E+03
   307    0.36666E+04    0.10412E+02    0.95278E-03    0.11809E+03
   308    0.36327E+04    0.10594E+02    0.94335E-03    0.11808E+03
   309    0.35988E+04    0.10776E+02    0.93398E-03    0.11803E+03
   310    0.35650E+04    0.10957E+02    0.92467E-03    0.11794E+03
   311    0.35312E+04    0.11141E+02    0.91544E-03    0.11781E+03
   312    0.34975E+04    0.11323E+02    0.90628E-03    0.11764E+03
   313    0.34638E+04    0.11506E+02    0.89719E-03    0.11744E+03
   314    0.34303E+04    0.11690E+02    0.88819E-03    0.11720E+03
   315    0.33968E+04    0.11873E+02    0.87928E-03    0.11692E+03
   316    0.33635E+04    0.12056E+02    0.87046E-03    0.11660E+03
   317    0.33302E+04    0.12239E+02    0.86174E-03    0.11624E+03
   318    0.32971E+04    0.12422E+02    0.85312E-03    0.11584E+03
   319    0.32641E+04    0.12605E+02    0.84460E-03    0.11541E+03
   320    0.32313E+04    0.12788E+02    0.83619E-03    0.11495E+03
   321    0.31987E+04    0.12971E+02    0.82789E-03    0.11444E+03
   322    0.31661E+04    0.13153E+02    0.81971E-03    0.11390E+03
   323    0.31338E+04    0.13334E+02    0.81166E-03    0.11332E+03
   324    0.31016E+04    0.13516E+02    0.80373E-03    0.11269E+03
   325    0.30697E+04    0.13695E+02    0.79593E-03    0.11204E+03
   326    0.30379E+04    0.13875E+02    0.78826E-03    0.11134E+03
   327    0.30064E+04    0.14054E+02    0.78074E-03    0.11061E+03
   328    0.29750E+04    0.14232E+02    0.77335E-03    0.10985E+03
   329    0.29439E+04    0.14409E+02    0.76612E-03    0.10905E+03
   330    0.29130E+04    0.14584E+02    0.75903E-03    0.10821E+03
   331    0.28825E+04    0.14759E+02    0.75211E-03    0.10734E+03
   332    0.28521E+04    0.14934E+02    0.74534E-03    0.10644E+03
   333    0.28219E+04    0.15106E+02    0.73874E-03    0.10550E+03
   334    0.27921E+04    0.15278E+02    0.73231E-03    0.10453E+03
   335    0.27625E+04    0.15448E+02    0.72605E-03    0.10352E+03
   336    0.27332E+04    0.15616E+02    0.71996E-03    0.10248E+03
   337    0.27042E+04    0.15783E+02    0.71407E-03    0.10140E+03
   338    0.26754E+04    0.15949E+02    0.70835E-03    0.10030E+03
   339    0.26471E+04    0.16113E+02    0.70283E-03    0.99159E+02
   340    0.26190E+04    0.16276E+02    0.69750E-03    0.97997E+02
   341    0.25911E+04    0.16436E+02    0.69237E-03    0.96792E+02
   342    0.25637E+04    0.16595E+02    0.68745E-03    0.95558E+02
   343    0.25366E+04    0.16752E+02    0.68273E-03    0.94295E+02
   344    0.25098E+04    0.16907E+02    0.67823E-03    0.93004E+02
   345    0.24833E+04    0.17059E+02    0.67394E-03    0.91684E+02
   346    0.24573E+04    0.17211E+02    0.66987E-03    0.90343E+02
   347    0.24315E+04    0.17359E+02    0.66603E-03    0.88965E+02
   348    0.24061E+04    0.17505E+02    0.66242E-03    0.87560E+02
   349    0.23811E+04    0.17649E+02    0.65904E-03    0.86125E+02
   350    0.23564E+04    0.17789E+02    0.65590E-03    0.84670E+02
   351    0.23324E+04    0.17929E+02    0.65299E-03    0.83187E+02
   352    0.23084E+04    0.18065E+02    0.65033E-03    0.81675E+02
   353    0.22850E+04    0.18199E+02    0.64789E-03    0.80150E+02
   354    0.22618E+04    0.18330E+02    0.64567E-03    0.78589E+02
   355    0.22392E+04    0.18458E+02    0.64367E-03    0.77007E+02
   356    0.22169E+04    0.18584E+02    0.64187E-03    0.75412E+02
   357    0.21950E+04    0.18707E+02    0.64027E-03    0.73788E+02
   358    0.21736E+04    0.18827E+02    0.63886E-03    0.72152E+02
   359    0.21525E+04    0.18943E+02    0.63763E-03    0.70487E+02
   360    0.21319E+04    0.19057E+02    0.63658E-03    0.68806E+02
   361    0.21117E+04    0.19169E+02    0.63570E-03    0.67103E+02
   362    0.20919E+04    0.19276E+02    0.63498E-03    0.65381E+02
   363    0.20725E+04    0.19382E+02    0.63442E-03    0.63644E+02
   364    0.20536E+04    0.19483E+02    0.63401E-03    0.61887E+02
   365    0.20351E+04    0.19581E+02    0.63373E-03    0.60116E+02
   366    0.20170E+04    0.19677E+02    0.63359E-03    0.58328E+02
   367    0.19994E+04    0.19768E+02    0.63357E-03    0.56526E+02
   368    0.19821E+04    0.19856E+02    0.63367E-03    0.54711E+02
   369    0.19654E+04    0.19942E+02    0.63388E-03    0.52881E+02
   370    0.19492E+04    0.20023E+02    0.63420E-03    0.51040E+02
   371    0.19332E+04    0.20101E+02    0.63461E-03    0.49187E+02
   372    0.19178E+04    0.20175E+02    0.63511E-03    0.47324E+02
   373    0.19028E+04    0.20246E+02    0.63570E-03    0.45449E+02
   374    0.18883E+04    0.20314E+02    0.63635E-03    0.43565E+02
   375    0.18741E+04    0.20378E+02    0.63708E-03    0.41674E+02
   376    0.18605E+04    0.20438E+02    0.63786E-03    0.39774E+02
   377    0.18474E+04    0.20495E+02    0.63870E-03    0.37869E+02
   378    0.18346E+04    0.20547E+02    0.63958E-03    0.35956E+02
   379    0.18223E+04    0.20597E+02    0.64050E-03    0.34039E+02
   380    0.18105E+04    0.20643E+02    0.64146E-03    0.32116E+02
   381    0.17991E+04    0.20683E+02    0.64243E-03    0.30190E+02
   382    0.17880E+04    0.20721E+02    0.64342E-03    0.28262E+02
   383    0.17775E+04    0.20754E+02    0.64442E-03    0.26331E+02
   384    0.17676E+04    0.20783E+02    0.64542E-03    0.24400E+02
   385    0.17579E+04    0.20810E+02    0.64642E-03    0.22467E+02
   386    0.17487E+04    0.20833E+02    0.64740E-03    0.20535E+02
   387    0.17400E+04    0.20850E+02    0.64836E-03    0.18605E+02
   388    0.17316E+04    0.20864E+02    0.64930E-03    0.16677E+02
   389    0.17238E+04    0.20873E+02    0.65020E-03    0.14751E+02
   390    0.17164E+04    0.20880E+02    0.65106E-03    0.12831E+02
   391    0.17094E+04    0.20882E+02    0.65186E-03    0.10914E+02
   392    0.17028E+04    0.20882E+02    0.65261E-03    0.90026E+01
   393    0.16967E+04    0.20877E+02    0.65330E-03    0.70974E+01
   394    0.16910E+04    0.20868E+02    0.65392E-03    0.52001E+01
   395    0.16857E+04    0.20854E+02    0.65446E-03    0.33092E+01
